seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,8,266.0,-14.568420036624184,-13.018306786223732,Optimal (tolerance reached),39,2,1,1
3,8,516.0,-14.568420036624184,-13.018306786223732,Optimal (tolerance reached),72,3,0,0
3,8,830.0,-14.406961389519008,-13.018306786223732,Optimal (tolerance reached),110,4,0,0
3,8,1136.0,-14.406961389519008,-13.018306786223732,Optimal (tolerance reached),148,5,2,0
3,8,1402.0,-14.387327990175276,-13.018309487356168,Optimal (tolerance reached),180,6,2,0
3,8,1692.0,-14.387327990175276,-13.018309487356168,Optimal (tolerance reached),217,7,2,0
3,8,1960.0,-14.255566193458096,-13.018309487356168,Optimal (tolerance reached),248,8,2,0
3,8,2267.0,-14.255566193458096,-13.018309487356168,Optimal (tolerance reached),288,9,1,0
3,8,2508.0,-14.23540788252577,-13.018309487356168,Optimal (tolerance reached),318,10,1,0
3,8,2821.0,-14.23540788252577,-13.018309487356168,Optimal (tolerance reached),354,11,2,0
3,8,3098.0,-14.218028683472296,-13.018309487356168,Optimal (tolerance reached),392,12,1,0
3,8,3414.0,-14.218028683472296,-13.018309487356168,Optimal (tolerance reached),432,13,2,0
3,8,3642.0,-14.19765551314832,-13.018309487356168,Optimal (tolerance reached),461,14,1,0
3,8,3933.0,-14.19765551314832,-13.018309487356168,Optimal (tolerance reached),495,15,2,0
3,8,4202.0,-14.111302597954953,-13.018309487356168,Optimal (tolerance reached),528,16,1,0
3,8,4472.0,-14.111302597954953,-13.018309487356168,Optimal (tolerance reached),560,17,2,0
3,8,4777.0,-14.091360788001447,-13.018309487526405,Optimal (tolerance reached),591,18,2,0
3,8,5022.0,-14.091360788001447,-13.018309487526405,Optimal (tolerance reached),623,19,2,0
3,8,5286.0,-14.07370288076993,-13.018309487526405,Optimal (tolerance reached),657,20,2,0
3,8,5607.0,-14.07370288076993,-13.018309487526405,Optimal (tolerance reached),696,21,3,0
3,8,5876.0,-14.056196994327614,-13.018309487526405,Optimal (tolerance reached),726,22,2,0
3,8,6194.0,-14.056196994327614,-13.018309487526405,Optimal (tolerance reached),764,23,3,0
3,8,6451.0,-14.054925823233361,-13.018309487526405,Optimal (tolerance reached),795,24,2,0
3,8,6801.0,-14.054925823233361,-13.018309487526405,Optimal (tolerance reached),834,25,3,0
3,8,7057.0,-14.036383247239344,-13.018309487526405,Optimal (tolerance reached),869,26,2,0
3,8,7423.0,-14.036383247239344,-13.018309487526405,Optimal (tolerance reached),915,27,2,0
3,8,7671.0,-14.018002317733993,-13.018309487526405,Optimal (tolerance reached),943,28,1,0
3,8,7942.0,-14.018002317733993,-13.018309487526405,Optimal (tolerance reached),977,29,2,0
3,8,8200.0,-13.998507614913317,-13.018309487526405,Optimal (tolerance reached),1009,30,1,0
3,8,8500.0,-13.998507614913317,-13.018309487526405,Optimal (tolerance reached),1046,31,3,0
3,8,8841.0,-13.978143465271556,-13.018309487526405,Optimal (tolerance reached),1085,32,1,0
3,8,9120.0,-13.978143465271556,-13.018309487526405,Optimal (tolerance reached),1120,33,2,0
3,8,9359.0,-13.959381581614466,-13.018309810222583,Optimal (tolerance reached),1148,34,1,0
3,8,9724.0,-13.959381581614466,-13.018309810222583,Optimal (tolerance reached),1191,35,2,0
3,8,9975.0,-13.941315018286005,-13.018309810222583,Optimal (tolerance reached),1224,36,1,0
3,8,10279.0,-13.941315018286005,-13.018309810222583,Optimal (tolerance reached),1262,37,2,0
3,8,10578.0,-13.922460006222925,-13.018309810222583,Optimal (tolerance reached),1295,38,1,0
3,8,10906.0,-13.922460006222925,-13.018309810222583,Optimal (tolerance reached),1338,39,4,0
3,8,11209.0,-13.920428035944223,-13.018309810222583,Optimal (tolerance reached),1377,40,1,0
3,8,11549.0,-13.920428035944223,-13.018309810222583,Optimal (tolerance reached),1414,41,4,0
3,8,11856.0,-13.90291761044245,-13.018309810222583,Optimal (tolerance reached),1454,42,1,0
3,8,12152.0,-13.90291761044245,-13.018309810222583,Optimal (tolerance reached),1492,43,4,0
3,8,12416.0,-13.900526897270508,-13.018309810222583,Optimal (tolerance reached),1520,44,2,0
3,8,12698.0,-13.900526897270508,-13.018309810222583,Optimal (tolerance reached),1555,45,4,0
3,8,12950.0,-13.885507050202097,-13.018309810222583,Optimal (tolerance reached),1585,46,2,0
3,8,13274.0,-13.885507050202097,-13.018309810222583,Optimal (tolerance reached),1620,47,4,0
3,8,13540.0,-13.881219880472287,-13.018309810222583,Optimal (tolerance reached),1653,48,2,0
3,8,13817.0,-13.881219880472287,-13.018309810222583,Optimal (tolerance reached),1685,49,4,0
3,8,14101.0,-13.865960203283617,-13.018309810222583,Optimal (tolerance reached),1720,50,2,0
3,8,14368.0,-13.865960203283617,-13.018309810222583,Optimal (tolerance reached),1751,51,4,0
3,8,14693.0,-13.863048868748798,-13.018309810222583,Optimal (tolerance reached),1791,52,2,0
3,8,15042.0,-13.863048868748798,-13.018309810222583,Optimal (tolerance reached),1830,53,3,0
3,8,15316.0,-13.85755705759559,-13.018309810222583,Optimal (tolerance reached),1860,54,1,0
3,8,15571.0,-13.85755705759559,-13.018309810222583,Optimal (tolerance reached),1892,55,1,0
3,8,15883.0,-13.844579285453571,-13.018309810222583,Optimal (tolerance reached),1932,56,3,0
3,8,16176.0,-13.844579285453571,-13.018309810222583,Optimal (tolerance reached),1967,57,3,0
3,8,16445.0,-13.843723740419112,-13.018309810222583,Optimal (tolerance reached),2003,58,1,0
3,8,16706.0,-13.843723740419112,-13.018309810222583,Optimal (tolerance reached),2036,59,3,0
3,8,16979.0,-13.838051037555095,-13.018309810222583,Optimal (tolerance reached),2069,60,1,0
3,8,17280.0,-13.838051037555095,-13.018309810222583,Optimal (tolerance reached),2104,61,1,0
3,8,17589.0,-13.825222089493549,-13.018309810222583,Optimal (tolerance reached),2143,62,3,0
3,8,17862.0,-13.825222089493549,-13.018309810222583,Optimal (tolerance reached),2176,63,3,0
3,8,18162.0,-13.820059661739732,-13.018309810222583,Optimal (tolerance reached),2209,64,1,0
3,8,18490.0,-13.820059661739732,-13.018309810222583,Optimal (tolerance reached),2248,65,3,0
3,8,18825.0,-13.806992552451797,-13.018309810222583,Optimal (tolerance reached),2291,66,3,0
3,8,19178.0,-13.806992552451797,-13.018309810222583,Optimal (tolerance reached),2330,67,3,0
3,8,19538.0,-13.80202817608815,-13.018309810222583,Optimal (tolerance reached),2374,68,3,0
3,8,19815.0,-13.80202817608815,-13.018309810222583,Optimal (tolerance reached),2404,69,3,0
3,8,20144.0,-13.800430915844451,-13.018309810222583,Optimal (tolerance reached),2443,70,3,0
3,8,20381.0,-13.800430915844451,-13.018309810222583,Optimal (tolerance reached),2469,71,3,0
3,8,20703.0,-13.787416372651009,-13.018309810222583,Optimal (tolerance reached),2508,72,3,0
3,8,21043.0,-13.787416372651009,-13.018309810222583,Optimal (tolerance reached),2552,73,2,0
3,8,21403.0,-13.78197120621779,-13.018309810222583,Optimal (tolerance reached),2598,74,2,0
3,8,21726.0,-13.78197120621779,-13.018309810222583,Optimal (tolerance reached),2637,75,2,0
3,8,22058.0,-13.78012680644887,-13.018309810222583,Optimal (tolerance reached),2676,76,2,0
3,8,22275.0,-13.78012680644887,-13.018309810222583,Optimal (tolerance reached),2702,77,2,0
3,8,22617.0,-13.7641063218444,-13.018309810222583,Optimal (tolerance reached),2741,78,2,0
3,8,22935.0,-13.7641063218444,-13.018309810222583,Optimal (tolerance reached),2780,79,2,0
3,8,23261.0,-13.760735435785305,-13.018309810222583,Optimal (tolerance reached),2825,80,2,0
3,8,23530.0,-13.760735435785305,-13.018309810222583,Optimal (tolerance reached),2858,81,2,0
3,8,23916.0,-13.751024767375887,-13.018309810222583,Optimal (tolerance reached),2902,82,3,0
3,8,24180.0,-13.751024767375887,-13.018309810222583,Optimal (tolerance reached),2937,83,2,0
3,8,24446.0,-13.744763176723561,-13.018309810222583,Optimal (tolerance reached),2971,84,3,0
3,8,24748.0,-13.744763176723561,-13.018309810222583,Optimal (tolerance reached),3005,85,2,0
3,8,25026.0,-13.741541409389251,-13.018309810222583,Optimal (tolerance reached),3037,86,3,0
3,8,25301.0,-13.741541409389251,-13.018309810222583,Optimal (tolerance reached),3071,87,2,0
3,8,25585.0,-13.738263492482163,-13.018309810222583,Optimal (tolerance reached),3103,88,3,0
