seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
5,20,193.0,-2.1313491280222396,3.2162334821817726,OPTIMAL,43,2,3,0
5,20,324.0,-2.1313491280222396,3.2162334821817726,OPTIMAL,58,3,3,0
5,20,465.0,-1.6774699739818413,3.2162334821817726,OPTIMAL,117,4,6,0
5,20,530.0,-1.6774699739818413,3.2162334821817726,OPTIMAL,134,5,3,0
5,20,612.0,-1.5230727929951167,3.2162334821817726,OPTIMAL,173,6,7,0
5,20,721.0,-1.5230727929951167,3.2162334821817726,OPTIMAL,190,7,4,0
5,20,838.0,-1.2084518824370476,3.2162334821817726,OPTIMAL,240,8,5,0
5,20,957.0,-1.2084518824370476,3.2162334821817726,OPTIMAL,265,9,3,0
5,20,1066.0,-1.208314738361861,3.2162334821817726,OPTIMAL,306,10,8,0
5,20,1092.0,-1.208314738361861,3.2162334821817726,OPTIMAL,315,11,4,0
5,20,1246.0,-1.1822430081723505,3.2162334821817726,OPTIMAL,358,12,3,0
5,20,1280.0,-1.1822430081723505,3.2162334821817726,OPTIMAL,368,13,4,0
5,20,1406.0,-1.1775496176303415,3.2162334821817726,OPTIMAL,415,14,3,0
5,20,1480.0,-1.1775496176303415,2.911028530796192,OPTIMAL,428,15,3,0
5,20,1565.0,-0.9596755867124576,2.911028530796192,OPTIMAL,466,16,4,0
5,20,1585.0,-0.9596755867124576,2.911028530796192,OPTIMAL,474,17,2,0
5,20,1667.0,-0.8716226837243122,2.911028530796192,OPTIMAL,514,18,3,0
5,20,1872.0,-0.8716226837243122,2.911028530796192,OPTIMAL,529,19,5,0
5,20,1971.0,-0.8296657616053356,2.911028530796192,OPTIMAL,584,20,3,0
5,20,2100.0,-0.8296657616053356,2.911028530796192,OPTIMAL,611,21,5,0
5,20,2331.0,-0.826055631430675,1.5453064884525718,OPTIMAL,665,22,7,0
5,20,2418.0,-0.826055631430675,1.5453064884525718,OPTIMAL,681,23,3,0
5,20,2560.0,-0.7882255792800494,1.5453064884525718,OPTIMAL,724,24,6,0
5,20,2589.0,-0.7882255792800494,1.5453064884525718,OPTIMAL,736,25,8,0
5,20,2778.0,-0.7518125539427458,1.5453064884525718,OPTIMAL,794,26,4,0
5,20,2794.0,-0.7518125539427458,1.5453064884525718,OPTIMAL,804,27,6,0
5,20,2882.0,-0.5541311406617462,1.5453064884525718,OPTIMAL,849,28,5,0
5,20,2990.0,-0.5541311406617462,1.5453064884525718,OPTIMAL,881,29,9,0
5,20,3110.0,-0.47685195121483154,1.5453064884525718,OPTIMAL,930,30,4,0
