seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
2,35,253.0,-18.803929133559087,57.097755432380204,OPTIMAL,48,2,0,5
2,35,425.0,-18.803929133559087,56.80336548228305,OPTIMAL,96,3,0,3
2,35,507.0,-18.75835114292501,0.10714062017993808,OPTIMAL,146,4,0,5
2,35,806.0,-18.75835114292501,-18.47726828116057,OPTIMAL,159,5,0,5
2,35,873.0,-18.7441176190853,-18.47726828116057,OPTIMAL,212,6,0,0
2,35,1062.0,-18.7441176190853,-18.47726828116057,OPTIMAL,261,7,0,0
2,35,1191.0,-18.72519676797617,-18.47726828116057,OPTIMAL,342,8,0,0
2,35,1287.0,-18.72519676797617,-18.47726828116057,OPTIMAL,382,9,0,0
2,35,1344.0,-18.69366726660396,-18.47726828116057,OPTIMAL,428,10,0,0
2,35,1361.0,-18.69366726660396,-18.47726828116057,OPTIMAL,435,11,0,0
2,35,1512.0,-18.68447978820255,-18.47726828116057,OPTIMAL,522,12,0,0
2,35,1578.0,-18.68447978820255,-18.47726828116057,OPTIMAL,570,13,0,0
2,35,1641.0,-18.678755312006373,-18.47726828116057,OPTIMAL,623,14,0,0
2,35,1852.0,-18.678755312006373,-18.47726828116057,OPTIMAL,672,15,0,0
2,35,1989.0,-18.66329599424662,-18.47726828116057,OPTIMAL,754,16,0,0
2,35,2060.0,-18.66329599424662,-18.47726828116057,OPTIMAL,798,17,0,0
2,35,2205.0,-18.651238608702442,-18.47726828116057,OPTIMAL,877,18,0,0
