seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
1,5,5,25,5.0,1,4242.0,0.22774722606088946,0.2867352128881776,OPTIMAL,968,19,0,0
1,5,5,25,5.0,1,4544.0,0.22854523804179952,0.2867352128881776,OPTIMAL,1022,20,0,0
1,5,5,25,5.0,1,4732.0,0.22854523804179952,0.2867352128881776,OPTIMAL,1057,21,0,0
1,5,5,25,5.0,1,4782.0,0.2302176155409613,0.2867352128881776,OPTIMAL,1072,20,0,0
1,5,5,25,5.0,1,4908.0,0.2302176155409613,0.2867352128881776,OPTIMAL,1106,21,0,0
1,5,5,25,5.0,1,5066.0,0.23072578497827706,0.2867352128881776,OPTIMAL,1147,22,0,0
1,5,5,25,5.0,1,5209.0,0.23072578497827706,0.2867352128881776,OPTIMAL,1181,23,0,0
1,5,5,25,5.0,1,5481.0,0.23105166894483664,0.2867352128881776,OPTIMAL,1235,24,0,0
1,5,5,25,5.0,1,5641.0,0.23105166894483664,0.2867352128881776,OPTIMAL,1264,25,0,0
1,5,5,25,5.0,1,5695.0,0.23129308284388397,0.2867352128881776,OPTIMAL,1282,24,0,0
1,5,5,25,5.0,1,5835.0,0.23129308284388397,0.2867352128881776,OPTIMAL,1318,25,0,0
1,5,5,25,5.0,1,6048.0,0.23157637868407357,0.2867352128881776,OPTIMAL,1372,26,0,0
1,5,5,25,5.0,1,6193.0,0.23157637868407357,0.2867352128881776,OPTIMAL,1412,27,0,0
1,5,5,25,5.0,1,6362.0,0.23169518593136545,0.2867352128881776,OPTIMAL,1453,28,0,0
1,5,5,25,5.0,1,6519.0,0.23169518593136545,0.2867352128881776,OPTIMAL,1496,29,0,0
1,5,5,25,5.0,1,6698.0,0.23181643082549286,0.2867352128881776,OPTIMAL,1545,30,0,0
1,5,5,25,5.0,1,6832.0,0.23181643082549286,0.2867352128881776,OPTIMAL,1570,31,0,0
1,5,5,25,5.0,1,6879.0,0.23187373571604109,0.2867352128881776,OPTIMAL,1585,30,0,0
1,5,5,25,5.0,1,7053.0,0.23187373571604109,0.2867352128881776,OPTIMAL,1631,31,0,0
1,5,5,25,5.0,1,7257.0,0.23235955493883487,0.2867352128881776,OPTIMAL,1683,32,0,0
1,5,5,25,5.0,1,7453.0,0.23235955493883487,0.2867352128881776,OPTIMAL,1716,33,0,0
1,5,5,25,5.0,1,7512.0,0.23245574747598896,0.2867352128881776,OPTIMAL,1736,32,0,0
1,5,5,25,5.0,1,7698.0,0.23245574747598896,0.2867352128881776,OPTIMAL,1787,33,0,0
1,5,5,25,5.0,1,7922.0,0.2326597380483952,0.2867352128881776,OPTIMAL,1843,34,0,0
1,5,5,25,5.0,1,8074.0,0.2326597380483952,0.2867352128881776,OPTIMAL,1879,35,0,0
1,5,5,25,5.0,1,8354.0,0.23271069139552164,0.2867352128881776,OPTIMAL,1935,36,0,0
1,5,5,25,5.0,1,8535.0,0.23271069139552164,0.2867352128881776,OPTIMAL,1982,37,0,0
1,5,5,25,5.0,1,8824.0,0.23306546565803818,0.2867352128881776,OPTIMAL,2037,38,0,0
1,5,5,25,5.0,1,8978.0,0.23306546565803818,0.2867352128881776,OPTIMAL,2070,39,0,0
1,5,5,25,5.0,1,9247.0,0.23306546565803818,0.2867352128881776,OPTIMAL,2125,40,0,0
1,5,5,25,5.0,1,9444.0,0.23306546565803818,0.2867352128881776,OPTIMAL,2161,41,0,0
1,5,5,25,5.0,1,9495.0,0.23340551803524875,0.2867352128881776,OPTIMAL,2178,40,0,0
1,5,5,25,5.0,1,9673.0,0.23340551803524875,0.2867352128881776,OPTIMAL,2212,41,0,0
1,5,5,25,5.0,1,9708.0,0.23388344387188506,0.2867352128881776,OPTIMAL,2224,40,0,0
1,5,5,25,5.0,1,9870.0,0.23388344387188506,0.2867352128881776,OPTIMAL,2263,41,0,0
1,5,5,25,5.0,1,10135.0,0.2339583985622701,0.2867352128881776,OPTIMAL,2320,42,0,0
1,5,5,25,5.0,1,10323.0,0.2339583985622701,0.2867352128881776,OPTIMAL,2349,43,0,0
1,5,5,25,5.0,1,10357.0,0.23412686376132705,0.2867352128881776,OPTIMAL,2360,42,0,0
1,5,5,25,5.0,1,10480.0,0.23412686376132705,0.2867352128881776,OPTIMAL,2390,43,0,0
1,5,5,25,5.0,1,10705.0,0.2343228252199361,0.2867352128881776,OPTIMAL,2440,44,0,0
1,5,5,25,5.0,1,10852.0,0.2343228252199361,0.2867352128881776,OPTIMAL,2466,45,0,0
1,5,5,25,5.0,1,10901.0,0.23449291885335943,0.2867352128881776,OPTIMAL,2482,44,0,0
1,5,5,25,5.0,1,11075.0,0.23449291885335943,0.2867352128881776,OPTIMAL,2516,45,0,0
1,5,5,25,5.0,1,11114.0,0.23451630325199893,0.2867352128881776,OPTIMAL,2529,44,0,0
1,5,5,25,5.0,1,11338.0,0.23451630325199893,0.2867352128881776,OPTIMAL,2575,45,0,0
1,5,5,25,5.0,1,11382.0,0.23460152655811686,0.2867352128881776,OPTIMAL,2590,44,0,0
1,5,5,25,5.0,1,11516.0,0.23460152655811686,0.2867352128881776,OPTIMAL,2618,45,0,0
1,5,5,25,5.0,1,11556.0,0.23508091845110352,0.2867352128881776,OPTIMAL,2631,44,0,0
1,5,5,25,5.0,1,11711.0,0.23508091845110352,0.2867352128881776,OPTIMAL,2663,45,0,0
1,5,5,25,5.0,1,11951.0,0.2355440356069778,0.2867352128881776,OPTIMAL,2711,46,0,0
1,5,5,25,5.0,1,12102.0,0.2355440356069778,0.2867352128881776,OPTIMAL,2741,47,0,0
1,5,5,25,5.0,1,12152.0,0.2358192523157099,0.2867352128881776,OPTIMAL,2757,46,0,0
1,5,5,25,5.0,1,12296.0,0.2358192523157099,0.2867352128881776,OPTIMAL,2795,47,0,0
1,5,5,25,5.0,1,12531.0,0.2358192523157099,0.2867352128881776,OPTIMAL,2850,48,0,0
1,5,5,25,5.0,1,12722.0,0.2358192523157099,0.2867352128881776,OPTIMAL,2896,49,0,0
1,5,5,25,5.0,1,12995.0,0.23613971011344995,0.2867352128881776,OPTIMAL,2952,50,0,0
1,5,5,25,5.0,1,13146.0,0.23613971011344995,0.2867352128881776,OPTIMAL,2980,51,0,0
1,5,5,25,5.0,1,13187.0,0.2363171077653484,0.2867352128881776,OPTIMAL,2993,50,0,0
1,5,5,25,5.0,1,13308.0,0.2363171077653484,0.2867352128881776,OPTIMAL,3018,51,0,0
1,5,5,25,5.0,1,13557.0,0.2363171077653484,0.2867352128881776,OPTIMAL,3070,52,0,0
1,5,5,25,5.0,1,13731.0,0.2363171077653484,0.2867352128881776,OPTIMAL,3102,53,0,0
1,5,5,25,5.0,1,13773.0,0.23642757275181067,0.2867352128881776,OPTIMAL,3116,52,0,0
1,5,5,25,5.0,1,13932.0,0.23642757275181067,0.2867352128881776,OPTIMAL,3147,53,0,0
1,5,5,25,5.0,1,13977.0,0.23659486691910014,0.2867352128881776,OPTIMAL,3161,52,0,0
1,5,5,25,5.0,1,14181.0,0.23659486691910014,0.2867352128881776,OPTIMAL,3194,53,0,0
1,5,5,25,5.0,1,14227.0,0.23666477646793233,0.2867352128881776,OPTIMAL,3209,52,0,0
1,5,5,25,5.0,1,14347.0,0.23666477646793233,0.2867352128881776,OPTIMAL,3238,53,0,0
1,5,5,25,5.0,1,14540.0,0.23672596250880745,0.2867352128881776,OPTIMAL,3282,54,0,0
1,5,5,25,5.0,1,14702.0,0.23672596250880745,0.2867352128881776,OPTIMAL,3314,55,0,0
1,5,5,25,5.0,1,14754.0,0.2368979963191034,0.2867352128881776,OPTIMAL,3332,54,0,0
1,5,5,25,5.0,1,14895.0,0.2368979963191034,0.2867352128881776,OPTIMAL,3362,55,0,0
1,5,5,25,5.0,1,14957.0,0.23738300126546785,0.2867352128881776,OPTIMAL,3381,54,0,0
1,5,5,25,5.0,1,15102.0,0.23738300126546785,0.2867352128881776,OPTIMAL,3416,55,0,0
1,5,5,25,5.0,1,15307.0,0.2374113871073444,0.2867352128881776,OPTIMAL,3469,56,0,0
1,5,5,25,5.0,1,15450.0,0.2374113871073444,0.2867352128881776,OPTIMAL,3494,57,0,0
1,5,5,25,5.0,1,15502.0,0.23757293114149175,0.2867352128881776,OPTIMAL,3511,56,0,0
1,5,5,25,5.0,1,15640.0,0.23757293114149175,0.2867352128881776,OPTIMAL,3546,57,0,0
1,5,5,25,5.0,1,15903.0,0.23788938272571947,0.2867352128881776,OPTIMAL,3601,58,0,0
1,5,5,25,5.0,1,16113.0,0.23788938272571947,0.2867352128881776,OPTIMAL,3643,59,0,0
1,5,5,25,5.0,1,16163.0,0.23818536876368937,0.2867352128881776,OPTIMAL,3658,58,0,0
1,5,5,25,5.0,1,16366.0,0.23818536876368937,0.2867352128881776,OPTIMAL,3706,59,0,0
1,5,5,25,5.0,1,16651.0,0.23834559744580672,0.2867352128881776,OPTIMAL,3767,60,0,0
1,5,5,25,5.0,1,16812.0,0.23834559744580672,0.2867352128881776,OPTIMAL,3794,61,0,0
1,5,5,25,5.0,1,16872.0,0.2384032956066881,0.2867352128881776,OPTIMAL,3814,60,0,0
1,5,5,25,5.0,1,17022.0,0.2384032956066881,0.2867352128881776,OPTIMAL,3848,61,0,0
1,5,5,25,5.0,1,17255.0,0.23855283229768096,0.2867352128881776,OPTIMAL,3907,62,0,0
1,5,5,25,5.0,1,17375.0,0.23855283229768096,0.2867352128881776,OPTIMAL,3942,63,0,0
1,5,5,25,5.0,1,17530.0,0.2386100229219489,0.2867352128881776,OPTIMAL,3985,64,0,0
1,5,5,25,5.0,1,17692.0,0.2386100229219489,0.2867352128881776,OPTIMAL,4016,65,0,0
1,5,5,25,5.0,1,17737.0,0.23864053024965243,0.2867352128881776,OPTIMAL,4030,64,0,0
1,5,5,25,5.0,1,17868.0,0.23864053024965243,0.2867352128881776,OPTIMAL,4062,65,0,0
1,5,5,25,5.0,1,18144.0,0.23886620285665333,0.2867352128881776,OPTIMAL,4119,66,0,0
1,5,5,25,5.0,1,18304.0,0.23886620285665333,0.2867352128881776,OPTIMAL,4152,67,0,0
1,5,5,25,5.0,1,18348.0,0.23903191549577804,0.2867352128881776,OPTIMAL,4167,66,0,0
1,5,5,25,5.0,1,18486.0,0.23903191549577804,0.2867352128881776,OPTIMAL,4203,67,0,0
1,5,5,25,5.0,1,18698.0,0.23911944703545332,0.2867352128881776,OPTIMAL,4256,68,0,0
1,5,5,25,5.0,1,18847.0,0.23911944703545332,0.2867352128881776,OPTIMAL,4281,69,0,0
1,5,5,25,5.0,1,18882.0,0.23919462687124868,0.2867352128881776,OPTIMAL,4292,68,0,0
1,5,5,25,5.0,1,19018.0,0.23919462687124868,0.2867352128881776,OPTIMAL,4329,69,0,0
1,5,5,25,5.0,1,19209.0,0.23978613897795975,0.2867352128881776,OPTIMAL,4378,70,0,0
1,5,5,25,5.0,1,19372.0,0.23978613897795975,0.2867352128881776,OPTIMAL,4417,71,0,0
1,5,5,25,5.0,1,19695.0,0.2400719764933877,0.2867352128881776,OPTIMAL,4480,72,0,0
1,5,5,25,5.0,1,19873.0,0.2400719764933877,0.2867352128881776,OPTIMAL,4525,73,0,0
1,5,5,25,5.0,1,20150.0,0.2400719764933877,0.2867352128881776,OPTIMAL,4581,74,0,0
1,5,5,25,5.0,1,20391.0,0.2400719764933877,0.2867352128881776,OPTIMAL,4626,75,0,0
1,5,5,25,5.0,1,20446.0,0.2401094531509979,0.2867352128881776,OPTIMAL,4643,74,0,0
1,5,5,25,5.0,1,20632.0,0.2401094531509979,0.2867352128881776,OPTIMAL,4680,75,0,0
1,5,5,25,5.0,1,20671.0,0.24021140171097352,0.2867352128881776,OPTIMAL,4692,74,0,0
1,5,5,25,5.0,1,20822.0,0.24021140171097352,0.2867352128881776,OPTIMAL,4729,75,0,0
1,5,5,25,5.0,1,21123.0,0.24047052275685507,0.2867352128881776,OPTIMAL,4784,76,0,0
1,5,5,25,5.0,1,21310.0,0.24047052275685507,0.2867352128881776,OPTIMAL,4823,77,0,0
1,5,5,25,5.0,1,21331.0,0.24047399093355445,0.2867352128881776,OPTIMAL,4829,76,0,0
1,5,5,25,5.0,1,21514.0,0.24047399093355445,0.2867352128881776,OPTIMAL,4860,77,0,0
1,5,5,25,5.0,1,21558.0,0.2412120711815305,0.2867352128881776,OPTIMAL,4875,76,0,0
1,5,5,25,5.0,1,21729.0,0.2412120711815305,0.2867352128881776,OPTIMAL,4918,77,0,0
1,5,5,25,5.0,1,21983.0,0.2412120711815305,0.2867352128881776,OPTIMAL,4974,78,0,0
1,5,5,25,5.0,1,22161.0,0.2412120711815305,0.2867352128881776,OPTIMAL,5015,79,0,0
1,5,5,25,5.0,1,22454.0,0.2412120711815305,0.2867352128881776,OPTIMAL,5065,80,0,0
1,5,5,25,5.0,1,22669.0,0.2412120711815305,0.2867352128881776,OPTIMAL,5100,81,0,0
1,5,5,25,5.0,1,22719.0,0.24180798897544917,0.2867352128881776,OPTIMAL,5115,80,0,0
1,5,5,25,5.0,1,22874.0,0.24180798897544917,0.2867352128881776,OPTIMAL,5144,81,0,0
1,5,5,25,5.0,1,22938.0,0.24186118179362223,0.2867352128881776,OPTIMAL,5164,80,0,0
1,5,5,25,5.0,1,23053.0,0.24186118179362223,0.2867352128881776,OPTIMAL,5189,81,0,0
1,5,5,25,5.0,1,23100.0,0.24223656911904365,0.2867352128881776,OPTIMAL,5204,80,0,0
1,5,5,25,5.0,1,23247.0,0.24223656911904365,0.2867352128881776,OPTIMAL,5230,81,0,0
1,5,5,25,5.0,1,23299.0,0.2422672150379974,0.2867352128881776,OPTIMAL,5246,80,0,0
1,5,5,25,5.0,1,23444.0,0.2422672150379974,0.2867352128881776,OPTIMAL,5282,81,0,0
1,5,5,25,5.0,1,23685.0,0.2422672150379974,0.2867352128881776,OPTIMAL,5333,82,0,0
1,5,5,25,5.0,1,23844.0,0.2422672150379974,0.2867352128881776,OPTIMAL,5360,83,0,0
1,5,5,25,5.0,1,23880.0,0.24279713755017596,0.2867352128881776,OPTIMAL,5372,82,0,0
1,5,5,25,5.0,1,24062.0,0.24279713755017596,0.2867352128881776,OPTIMAL,5402,83,0,0
1,5,5,25,5.0,1,24119.0,0.24285288274262573,0.2867352128881776,OPTIMAL,5419,82,0,0
1,5,5,25,5.0,1,24244.0,0.24285288274262573,0.2867352128881776,OPTIMAL,5453,83,0,0
1,5,5,25,5.0,1,24408.0,0.2433007566656742,0.2867352128881776,OPTIMAL,5497,84,0,0
1,5,5,25,5.0,1,24530.0,0.2433007566656742,0.2867352128881776,OPTIMAL,5528,85,0,0
1,5,5,25,5.0,1,24727.0,0.2433007566656742,0.2867352128881776,OPTIMAL,5579,86,0,0
1,5,5,25,5.0,1,24918.0,0.2433007566656742,0.2867352128881776,OPTIMAL,5622,87,0,0
1,5,5,25,5.0,1,25138.0,0.24331755062903193,0.2867352128881776,OPTIMAL,5672,88,0,0
1,5,5,25,5.0,1,25322.0,0.24331755062903193,0.2867352128881776,OPTIMAL,5709,89,0,0
1,5,5,25,5.0,1,25363.0,0.2434642122116327,0.2867352128881776,OPTIMAL,5723,88,0,0
1,5,5,25,5.0,1,25530.0,0.2434642122116327,0.2867352128881776,OPTIMAL,5762,89,0,0
1,5,5,25,5.0,1,25756.0,0.24351905148803518,0.2867352128881776,OPTIMAL,5804,90,0,0
1,5,5,25,5.0,1,25913.0,0.24351905148803518,0.2867352128881776,OPTIMAL,5837,91,0,0
1,5,5,25,5.0,1,25964.0,0.24356953636621576,0.2867352128881776,OPTIMAL,5854,90,0,0
1,5,5,25,5.0,1,26187.0,0.24356953636621576,0.2867352128881776,OPTIMAL,5898,91,0,0
1,5,5,25,5.0,1,26228.0,0.24357594206238917,0.2867352128881776,OPTIMAL,5912,90,0,0
1,5,5,25,5.0,1,26405.0,0.24357594206238917,0.2867352128881776,OPTIMAL,5954,91,0,0
1,5,5,25,5.0,1,26610.0,0.2435886181625724,0.2867352128881776,OPTIMAL,6006,92,0,0
1,5,5,25,5.0,1,26754.0,0.2435886181625724,0.2867352128881776,OPTIMAL,6036,93,0,0
1,5,5,25,5.0,1,26802.0,0.2436781996958087,0.2867352128881776,OPTIMAL,6050,92,0,0
1,5,5,25,5.0,1,26945.0,0.2436781996958087,0.2867352128881776,OPTIMAL,6075,93,0,0
1,5,5,25,5.0,1,27000.0,0.2438198900007023,0.2867352128881776,OPTIMAL,6093,92,0,0
1,5,5,25,5.0,1,27143.0,0.2438198900007023,0.2867352128881776,OPTIMAL,6124,93,0,0
1,5,5,25,5.0,1,27402.0,0.24391121315746164,0.2867352128881776,OPTIMAL,6181,94,0,0
1,5,5,25,5.0,1,27536.0,0.24391121315746164,0.2867352128881776,OPTIMAL,6208,95,0,0
1,5,5,25,5.0,1,27585.0,0.24402996165874236,0.2867352128881776,OPTIMAL,6224,94,0,0
1,5,5,25,5.0,1,27737.0,0.24402996165874236,0.2867352128881776,OPTIMAL,6261,95,0,0
1,5,5,25,5.0,1,28003.0,0.24419712180322087,0.2867352128881776,OPTIMAL,6319,96,0,0
1,5,5,25,5.0,1,28189.0,0.24419712180322087,0.2867352128881776,OPTIMAL,6356,97,0,0
1,5,5,25,5.0,1,28236.0,0.24443964860643105,0.2867352128881776,OPTIMAL,6372,96,0,0
1,5,5,25,5.0,1,28385.0,0.24443964860643105,0.2867352128881776,OPTIMAL,6404,97,0,0
1,5,5,25,5.0,1,28433.0,0.2445910690165811,0.2867352128881776,OPTIMAL,6420,96,0,0
1,5,5,25,5.0,1,28585.0,0.2445910690165811,0.2867352128881776,OPTIMAL,6447,97,0,0
1,5,5,25,5.0,1,28631.0,0.24480202238647789,0.2867352128881776,OPTIMAL,6463,96,0,0
1,5,5,25,5.0,1,28767.0,0.24480202238647789,0.2867352128881776,OPTIMAL,6489,97,0,0
1,5,5,25,5.0,1,28813.0,0.24491895637464678,0.2867352128881776,OPTIMAL,6504,96,0,0
1,5,5,25,5.0,1,28985.0,0.24491895637464678,0.2867352128881776,OPTIMAL,6550,97,0,0
1,5,5,25,5.0,1,29187.0,0.24491895637464678,0.2867352128881776,OPTIMAL,6604,98,0,0
1,5,5,25,5.0,1,29361.0,0.24491895637464678,0.2867352128881776,OPTIMAL,6648,99,0,0
1,5,5,25,5.0,1,29617.0,0.24491895637464678,0.2867352128881776,OPTIMAL,6706,100,0,0
1,5,5,25,5.0,1,29798.0,0.24491895637464678,0.2867352128881776,OPTIMAL,6751,101,0,0
1,5,5,25,5.0,1,30042.0,0.24500341528258832,0.2867352128881776,OPTIMAL,6806,102,0,0
1,5,5,25,5.0,1,30209.0,0.24500341528258832,0.2867352128881776,OPTIMAL,6840,103,0,0
1,5,5,25,5.0,1,30253.0,0.24501183396314233,0.2867352128881776,OPTIMAL,6855,102,0,0
1,5,5,25,5.0,1,30439.0,0.24501183396314233,0.2867352128881776,OPTIMAL,6896,103,0,0
1,5,5,25,5.0,1,30702.0,0.24507781181847005,0.2867352128881776,OPTIMAL,6953,104,0,0
1,5,5,25,5.0,1,30883.0,0.24507781181847005,0.2867352128881776,OPTIMAL,6995,105,0,0
1,5,5,25,5.0,1,31190.0,0.24512965274617407,0.2867352128881776,OPTIMAL,7048,106,0,0
1,5,5,25,5.0,1,31332.0,0.24512965274617407,0.2867352128881776,OPTIMAL,7087,107,0,0
1,5,5,25,5.0,1,31520.0,0.24514549657107,0.2867352128881776,OPTIMAL,7137,108,0,0
1,5,5,25,5.0,1,31643.0,0.24514549657107,0.2867352128881776,OPTIMAL,7161,109,0,0
1,5,5,25,5.0,1,31697.0,0.24531891538855266,0.2867352128881776,OPTIMAL,7179,108,0,0
1,5,5,25,5.0,1,31817.0,0.24531891538855266,0.2867352128881776,OPTIMAL,7208,109,0,0
1,5,5,25,5.0,1,32087.0,0.2453762536773505,0.2867352128881776,OPTIMAL,7260,110,0,0
1,5,5,25,5.0,1,32227.0,0.2453762536773505,0.2867352128881776,OPTIMAL,7297,111,0,0
1,5,5,25,5.0,1,32428.0,0.2453762536773505,0.2867352128881776,OPTIMAL,7348,112,0,0
1,5,5,25,5.0,1,32619.0,0.2453762536773505,0.2867352128881776,OPTIMAL,7393,113,0,0
1,5,5,25,5.0,1,32862.0,0.2454102519969624,0.2867352128881776,OPTIMAL,7446,114,0,0
1,5,5,25,5.0,1,33053.0,0.2454102519969624,0.2867352128881776,OPTIMAL,7483,115,0,0
1,5,5,25,5.0,1,33086.0,0.24543869926350964,0.2867352128881776,OPTIMAL,7494,114,0,0
1,5,5,25,5.0,1,33231.0,0.24543869926350964,0.2867352128881776,OPTIMAL,7523,115,0,0
1,5,5,25,5.0,1,33271.0,0.24556290652243934,0.2867352128881776,OPTIMAL,7537,114,0,0
1,5,5,25,5.0,1,33417.0,0.24556290652243934,0.2867352128881776,OPTIMAL,7572,115,0,0
1,5,5,25,5.0,1,33647.0,0.24565497250968213,0.2867352128881776,OPTIMAL,7618,116,0,0
1,5,5,25,5.0,1,33787.0,0.24565497250968213,0.2867352128881776,OPTIMAL,7646,117,0,0
1,5,5,25,5.0,1,33824.0,0.2456664976118428,0.2867352128881776,OPTIMAL,7659,116,0,0
1,5,5,25,5.0,1,33945.0,0.2456664976118428,0.2867352128881776,OPTIMAL,7684,117,0,0
1,5,5,25,5.0,1,33995.0,0.24580191384549743,0.2867352128881776,OPTIMAL,7699,116,0,0
1,5,5,25,5.0,1,34193.0,0.24580191384549743,0.2867352128881776,OPTIMAL,7739,117,0,0
1,5,5,25,5.0,1,34243.0,0.24588373896415322,0.2867352128881776,OPTIMAL,7755,116,0,0
1,5,5,25,5.0,1,34413.0,0.24588373896415322,0.2867352128881776,OPTIMAL,7791,117,0,0
1,5,5,25,5.0,1,34681.0,0.24588373896415322,0.2867352128881776,OPTIMAL,7845,118,0,0
1,5,5,25,5.0,1,34857.0,0.24588373896415322,0.2867352128881776,OPTIMAL,7873,119,0,0
1,5,5,25,5.0,1,34909.0,0.24611268773953776,0.2867352128881776,OPTIMAL,7890,118,0,0
1,5,5,25,5.0,1,35079.0,0.24611268773953776,0.2867352128881776,OPTIMAL,7933,119,0,0
1,5,5,25,5.0,1,35322.0,0.2461193643467365,0.2867352128881776,OPTIMAL,7988,120,0,0
1,5,5,25,5.0,1,35529.0,0.2461193643467365,0.2867352128881776,OPTIMAL,8028,121,0,0
1,5,5,25,5.0,1,35563.0,0.24647204773346038,0.2867352128881776,OPTIMAL,8039,120,0,0
1,5,5,25,5.0,1,35734.0,0.24647204773346038,0.2867352128881776,OPTIMAL,8080,121,0,0
1,5,5,25,5.0,1,35992.0,0.24650672380453797,0.2867352128881776,OPTIMAL,8128,122,0,0
1,5,5,25,5.0,1,36164.0,0.24650672380453797,0.2867352128881776,OPTIMAL,8171,123,0,0
1,5,5,25,5.0,1,36405.0,0.24673612772153092,0.2867352128881776,OPTIMAL,8219,124,0,0
1,5,5,25,5.0,1,36625.0,0.24673612772153092,0.2867352128881776,OPTIMAL,8262,125,0,0
1,5,5,25,5.0,1,36679.0,0.24678728769565528,0.2867352128881776,OPTIMAL,8279,124,0,0
1,5,5,25,5.0,1,36838.0,0.24678728769565528,0.2867352128881776,OPTIMAL,8314,125,0,0
1,5,5,25,5.0,1,36881.0,0.24698954836435302,0.2867352128881776,OPTIMAL,8327,124,0,0
1,5,5,25,5.0,1,37069.0,0.24698954836435302,0.2867352128881776,OPTIMAL,8373,125,0,0
1,5,5,25,5.0,1,37321.0,0.2470040490779834,0.2867352128881776,OPTIMAL,8422,126,0,0
1,5,5,25,5.0,1,37481.0,0.2470040490779834,0.2867352128881776,OPTIMAL,8458,127,0,0
1,5,5,25,5.0,1,37691.0,0.24705721938477102,0.2867352128881776,OPTIMAL,8513,128,0,0
1,5,5,25,5.0,1,37839.0,0.24705721938477102,0.2867352128881776,OPTIMAL,8544,129,0,0
1,5,5,25,5.0,1,37895.0,0.2470639630418563,0.2867352128881776,OPTIMAL,8563,128,0,0
1,5,5,25,5.0,1,38073.0,0.2470639630418563,0.2867352128881776,OPTIMAL,8606,129,0,0
1,5,5,25,5.0,1,38336.0,0.24712452782049174,0.2867352128881776,OPTIMAL,8655,130,0,0
1,5,5,25,5.0,1,38501.0,0.24712452782049174,0.2867352128881776,OPTIMAL,8688,131,0,0
1,5,5,25,5.0,1,38543.0,0.2472121463443822,0.2867352128881776,OPTIMAL,8701,130,0,0
1,5,5,25,5.0,1,38634.0,0.2472121463443822,0.2867352128881776,OPTIMAL,8719,131,0,0
1,5,5,25,5.0,1,38695.0,0.24730346064430303,0.2867352128881776,OPTIMAL,8739,130,0,0
1,5,5,25,5.0,1,38868.0,0.24730346064430303,0.2867352128881776,OPTIMAL,8774,131,0,0
1,5,5,25,5.0,1,38909.0,0.24738394553792703,0.2867352128881776,OPTIMAL,8788,130,0,0
1,5,5,25,5.0,1,39089.0,0.24738394553792703,0.2867352128881776,OPTIMAL,8819,131,0,0
1,5,5,25,5.0,1,39137.0,0.2474111434573203,0.2867352128881776,OPTIMAL,8834,130,0,0
1,5,5,25,5.0,1,39320.0,0.2474111434573203,0.2867352128881776,OPTIMAL,8872,131,0,0
1,5,5,25,5.0,1,39374.0,0.24763254387684766,0.2867352128881776,OPTIMAL,8888,130,0,0
