seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
4,18,90,4.0,157.0,3.489382506600059,4.052171871976517,OPTIMAL,42,2,0,0
4,18,90,4.0,259.0,3.489382506600059,4.052171871976517,OPTIMAL,69,3,0,0
4,18,90,4.0,383.0,3.523639370250142,4.052171871976517,OPTIMAL,101,4,0,0
4,18,90,4.0,515.0,3.523639370250142,4.052171871976517,OPTIMAL,128,5,0,0
4,18,90,4.0,660.0,3.549054951252781,4.052171871976517,OPTIMAL,167,6,0,0
4,18,90,4.0,801.0,3.549054951252781,4.052171871976517,OPTIMAL,201,7,0,0
4,18,90,4.0,973.0,3.566802241752248,4.052171871976517,OPTIMAL,246,8,0,0
4,18,90,4.0,1102.0,3.566802241752248,4.052171871976517,OPTIMAL,277,9,0,0
4,18,90,4.0,1272.0,3.581498072880267,4.052171871976517,OPTIMAL,317,10,0,0
4,18,90,4.0,1386.0,3.581498072880267,4.052171871976517,OPTIMAL,344,11,0,0
4,18,90,4.0,1557.0,3.5966927537006184,4.052171871976517,OPTIMAL,389,12,0,0
4,18,90,4.0,1699.0,3.5966927537006184,4.052171871976517,OPTIMAL,418,13,0,0
4,18,90,4.0,1863.0,3.615468195296839,4.052171871976517,OPTIMAL,462,14,0,0
4,18,90,4.0,2002.0,3.615468195296839,4.052171871976517,OPTIMAL,492,15,0,0
4,18,90,4.0,2194.0,3.6245243485041896,4.052171871976517,OPTIMAL,537,16,0,0
4,18,90,4.0,2287.0,3.6245243485041896,4.052171871976517,OPTIMAL,561,17,0,0
4,18,90,4.0,2420.0,3.6324714622668273,4.052171871976517,OPTIMAL,594,18,0,0
4,18,90,4.0,2555.0,3.6324714622668273,4.052171871976517,OPTIMAL,627,19,0,0
4,18,90,4.0,2727.0,3.6466518657660782,4.052171871976517,OPTIMAL,668,20,0,0
4,18,90,4.0,2894.0,3.6466518657660782,4.052171871976517,OPTIMAL,701,21,0,0
4,18,90,4.0,3093.0,3.649878254910335,4.052171871976517,OPTIMAL,745,22,0,0
4,18,90,4.0,3197.0,3.649878254910335,4.052171871976517,OPTIMAL,770,23,0,0
4,18,90,4.0,3292.0,3.662906608426772,4.052171871976517,OPTIMAL,797,24,0,0
4,18,90,4.0,3435.0,3.662906608426772,4.052171871976517,OPTIMAL,828,25,0,0
4,18,90,4.0,3641.0,3.664378937680354,4.052171871976517,OPTIMAL,877,26,0,0
4,18,90,4.0,3730.0,3.664378937680354,4.052171871976517,OPTIMAL,900,27,0,0
4,18,90,4.0,3879.0,3.6747793591686997,4.052171871976517,OPTIMAL,934,28,0,0
4,18,90,4.0,3993.0,3.6747793591686997,4.052171871976517,OPTIMAL,959,29,0,0
4,18,90,4.0,4099.0,3.6772520473870656,4.052171871976517,OPTIMAL,992,30,0,0
4,18,90,4.0,4265.0,3.6772520473870656,4.052171871976517,OPTIMAL,1026,31,0,0
4,18,90,4.0,4460.0,3.6774263084277816,4.052171871976517,OPTIMAL,1070,32,0,0
4,18,90,4.0,4544.0,3.6774263084277816,4.052171871976517,OPTIMAL,1093,33,0,0
4,18,90,4.0,4659.0,3.6871108315028156,4.052171871976517,OPTIMAL,1127,34,0,0
4,18,90,4.0,4787.0,3.6871108315028156,4.052171871976517,OPTIMAL,1156,35,0,0
4,18,90,4.0,4899.0,3.688479333654242,4.052171871976517,OPTIMAL,1187,36,0,0
4,18,90,4.0,4998.0,3.688479333654242,4.052171871976517,OPTIMAL,1214,37,0,0
4,18,90,4.0,5136.0,3.6940789028480125,4.052171871976517,OPTIMAL,1251,38,0,0
4,18,90,4.0,5283.0,3.6940789028480125,4.052171871976517,OPTIMAL,1275,39,0,0
