seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
4,18,90,4.0,148.0,3.489382506600059,4.052171871976517,OPTIMAL,42,2,64,0
4,18,90,4.0,262.0,3.489382506600059,4.052171871976517,OPTIMAL,73,3,0,0
4,18,90,4.0,380.0,3.5247848872697776,4.052171871976517,OPTIMAL,105,4,3,0
4,18,90,4.0,480.0,3.5247848872697776,4.052171871976517,OPTIMAL,133,5,0,0
4,18,90,4.0,604.0,3.5495944921400344,4.052171871976517,OPTIMAL,163,6,1,0
4,18,90,4.0,730.0,3.5495944921400344,4.052171871976517,OPTIMAL,193,7,0,0
4,18,90,4.0,867.0,3.5684493383335303,4.052171871976517,OPTIMAL,234,8,1,0
4,18,90,4.0,959.0,3.5684493383335303,4.052171871976517,OPTIMAL,257,9,0,0
4,18,90,4.0,1101.0,3.5832136880658174,4.052171871976517,OPTIMAL,293,10,1,0
4,18,90,4.0,1197.0,3.5832136880658174,4.052171871976517,OPTIMAL,316,11,0,0
4,18,90,4.0,1330.0,3.5989832840660707,4.052171871976517,OPTIMAL,354,12,0,0
4,18,90,4.0,1439.0,3.5989832840660707,4.052171871976517,OPTIMAL,380,13,0,0
4,18,90,4.0,1583.0,3.619745041269018,4.052171871976517,OPTIMAL,421,14,0,0
4,18,90,4.0,1671.0,3.619745041269018,4.052171871976517,OPTIMAL,444,15,0,0
4,18,90,4.0,1791.0,3.6245243485041896,4.052171871976517,OPTIMAL,475,16,0,0
4,18,90,4.0,1875.0,3.6245243485041896,4.052171871976517,OPTIMAL,498,17,1,0
4,18,90,4.0,1975.0,3.6410289617363554,4.052171871976517,OPTIMAL,529,18,4,0
4,18,90,4.0,2073.0,3.6410289617363554,4.052171871976517,OPTIMAL,553,19,0,0
4,18,90,4.0,2221.0,3.6506376360591704,4.052171871976517,OPTIMAL,590,20,0,0
4,18,90,4.0,2285.0,3.6506376360591704,4.052171871976517,OPTIMAL,609,21,0,0
4,18,90,4.0,2386.0,3.6575545768102207,4.052171871976517,OPTIMAL,641,22,4,0
4,18,90,4.0,2492.0,3.6575545768102207,4.052171871976517,OPTIMAL,669,23,0,0
4,18,90,4.0,2611.0,3.664882436682865,4.052171871976517,OPTIMAL,704,24,0,0
4,18,90,4.0,2693.0,3.664882436682865,4.052171871976517,OPTIMAL,724,25,0,0
4,18,90,4.0,2791.0,3.673046498989259,4.052171871976517,OPTIMAL,755,26,2,0
4,18,90,4.0,2852.0,3.673046498989259,4.052171871976517,OPTIMAL,773,27,0,0
4,18,90,4.0,2969.0,3.678175765152267,4.052171871976517,OPTIMAL,806,28,6,0
4,18,90,4.0,3071.0,3.678175765152267,4.052171871976517,OPTIMAL,835,29,0,0
4,18,90,4.0,3202.0,3.67842344207418,4.052171871976517,OPTIMAL,873,30,0,0
4,18,90,4.0,3294.0,3.67842344207418,4.052171871976517,OPTIMAL,896,31,0,0
