seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
1,25,874.0,-0.5501614026202768,4.76260907095854,OPTIMAL,51,2,8,8
1,25,2229.0,-0.5501614026202768,4.76260907095854,OPTIMAL,83,3,4,0
1,25,2478.0,-0.3644845124262474,4.76260907095854,OPTIMAL,144,4,9,0
1,25,2520.0,-0.3644845124262474,4.76260907095854,OPTIMAL,169,5,3,0
1,25,2772.0,-0.18763232012091124,4.76260907095854,OPTIMAL,229,6,11,0
1,25,2788.0,-0.18763232012091124,4.76260907095854,OPTIMAL,237,7,2,0
1,25,2926.0,-0.13634370114707708,4.76260907095854,OPTIMAL,278,8,13,0
1,25,2944.0,-0.13634370114707708,4.76260907095854,OPTIMAL,290,9,0,0
1,25,3016.0,-0.07169187119128112,4.76260907095854,OPTIMAL,326,10,14,0
1,25,3027.0,-0.07169187119128112,4.76260907095854,OPTIMAL,335,11,1,0
1,25,3104.0,0.0017410374025558784,4.76260907095854,OPTIMAL,369,12,12,0
1,25,3114.0,0.0017410374025558784,4.76260907095854,OPTIMAL,377,13,2,0
1,25,3197.0,0.06180041188969132,4.76260907095854,OPTIMAL,415,14,14,0
1,25,3207.0,0.06180041188969132,4.76260907095854,OPTIMAL,423,15,0,0
1,25,3277.0,0.11319828866549797,4.76260907095854,OPTIMAL,453,16,11,0
1,25,3287.0,0.11319828866549797,4.76260907095854,OPTIMAL,461,17,0,0
1,25,3326.0,0.1898032773046286,4.76260907095854,OPTIMAL,481,16,12,0
1,25,3335.0,0.1898032773046286,4.76260907095854,OPTIMAL,488,17,0,0
1,25,3364.0,0.2996880544457642,4.76260907095854,OPTIMAL,512,16,10,0
1,25,3374.0,0.2996880544457642,4.76260907095854,OPTIMAL,521,17,3,0
1,25,3402.0,0.3956581374529573,4.76260907095854,OPTIMAL,547,18,10,0
1,25,3410.0,0.3956581374529573,4.76260907095854,OPTIMAL,554,19,1,0
1,25,3470.0,0.5019145013229256,4.76260907095854,OPTIMAL,588,20,10,0
1,25,3478.0,0.5019145013229256,4.76260907095854,OPTIMAL,596,21,1,0
1,25,3505.0,0.6689761226563922,4.76260907095854,OPTIMAL,612,20,8,0
1,25,3514.0,0.6689761226563922,4.76260907095854,OPTIMAL,620,21,0,0
1,25,3528.0,0.8952597759202079,4.76260907095854,OPTIMAL,633,20,7,0
1,25,3536.0,0.8952597759202079,4.76260907095854,OPTIMAL,640,21,0,0
1,25,3551.0,0.9274766669408088,4.76260907095854,OPTIMAL,656,20,8,0
1,25,3943.0,0.9274766669408088,4.76260907095854,OPTIMAL,691,21,2,0
1,25,4121.0,1.0023845783802514,4.76260907095854,OPTIMAL,746,22,11,0
1,25,4129.0,1.0023845783802514,4.76260907095854,OPTIMAL,753,23,1,0
1,25,4139.0,1.1294625830025598,4.76260907095854,OPTIMAL,763,22,7,0
1,25,4148.0,1.1294625830025598,4.76260907095854,OPTIMAL,771,23,0,0
1,25,4155.0,1.332460374764406,4.76260907095854,OPTIMAL,781,22,7,0
1,25,4161.0,1.332460374764406,4.76260907095854,OPTIMAL,787,23,0,0
1,25,4167.0,1.5963111547603357,4.76260907095854,OPTIMAL,794,22,6,0
1,25,4385.0,1.5963111547603357,4.76260907095854,OPTIMAL,828,23,3,0
1,25,4502.0,1.6719045324844006,4.76260907095854,OPTIMAL,878,24,3,0
1,25,4508.0,1.6719045324844006,4.76260907095854,OPTIMAL,885,25,0,0
1,25,4517.0,2.102813394884472,4.76260907095854,OPTIMAL,894,24,5,0
1,25,4524.0,2.102813394884472,4.76260907095854,OPTIMAL,902,25,0,0
1,25,4529.0,2.194225450829362,4.76260907095854,OPTIMAL,908,24,4,0
1,25,4580.0,2.194225450829362,4.76260907095854,OPTIMAL,925,25,9,0
1,25,4673.0,2.2638045227745045,4.76260907095854,OPTIMAL,961,26,7,0
1,25,4701.0,2.2638045227745045,4.76260907095854,OPTIMAL,974,27,4,0
1,25,4778.0,2.286828095544192,4.76260907095854,OPTIMAL,1011,28,6,0
1,25,5198.0,2.286828095544192,4.76260907095854,OPTIMAL,1043,29,2,0
1,25,5261.0,2.319296778244478,4.76260907095854,OPTIMAL,1084,30,9,0
1,25,5420.0,2.319296778244478,4.76260907095854,OPTIMAL,1120,31,5,0
1,25,5507.0,2.3567941366226495,4.76260907095854,OPTIMAL,1163,32,4,0
1,25,5548.0,2.3567941366226495,4.76260907095854,OPTIMAL,1189,33,5,0
1,25,5597.0,2.666789159889964,4.76260907095854,OPTIMAL,1222,34,8,0
1,25,5604.0,2.666789159889964,4.76260907095854,OPTIMAL,1230,35,0,0
1,25,5610.0,2.794960756664457,4.76260907095854,OPTIMAL,1236,34,3,0
1,25,5963.0,2.794960756664457,4.76260907095854,OPTIMAL,1297,35,4,0
1,25,6059.0,2.8107602674289462,4.76260907095854,OPTIMAL,1354,36,8,0
1,25,6362.0,2.8107602674289462,4.76260907095854,OPTIMAL,1395,37,4,0
1,25,6483.0,2.963170260023838,4.76260907095854,OPTIMAL,1445,38,5,0
1,25,6500.0,2.963170260023838,4.76260907095854,OPTIMAL,1452,39,5,0
1,25,6726.0,2.9883655448080524,4.76260907095854,OPTIMAL,1512,40,5,0
1,25,7094.0,2.9883655448080524,4.76260907095854,OPTIMAL,1546,41,4,0
1,25,7374.0,3.017388880976882,4.76260907095854,OPTIMAL,1604,42,7,0
1,25,7476.0,3.017388880976882,4.76260907095854,OPTIMAL,1623,43,2,0
1,25,7562.0,3.194628754280244,4.76260907095854,OPTIMAL,1673,44,4,0
1,25,7609.0,3.194628754280244,4.76260907095854,OPTIMAL,1702,45,6,0
1,25,7668.0,3.200149494648334,4.76260907095854,OPTIMAL,1743,44,8,0
1,25,7798.0,3.200149494648334,4.76260907095854,OPTIMAL,1785,45,3,0
1,25,7895.0,3.2335635024345937,4.76260907095854,OPTIMAL,1821,46,4,0
1,25,7928.0,3.2335635024345937,4.76260907095854,OPTIMAL,1839,47,3,0
1,25,7952.0,3.2768531055298458,4.76260907095854,OPTIMAL,1861,46,3,0
1,25,7981.0,3.2768531055298458,4.76260907095854,OPTIMAL,1879,45,7,0
1,25,8073.0,3.470807632414949,4.76260907095854,OPTIMAL,1931,46,6,0
1,25,8079.0,3.470807632414949,4.76260907095854,OPTIMAL,1937,47,0,0
1,25,8080.0,3.5570406664998666,4.76260907095854,OPTIMAL,1939,46,4,0
1,25,8205.0,3.5570406664998666,4.76260907095854,OPTIMAL,1974,45,3,0
1,25,8228.0,3.6364638076105456,4.76260907095854,OPTIMAL,1997,44,3,0
1,25,8309.0,3.6364638076105456,4.76260907095854,OPTIMAL,2023,45,1,0
1,25,8346.0,3.6668303053897846,4.76260907095854,OPTIMAL,2052,44,3,0
1,25,8415.0,3.6668303053897846,4.76260907095854,OPTIMAL,2077,45,1,0
1,25,8433.0,3.7307546663611073,4.76260907095854,OPTIMAL,2097,44,5,0
1,25,8471.0,3.7307546663611073,4.76260907095854,OPTIMAL,2121,45,2,0
1,25,8484.0,3.7409771279188515,4.76260907095854,OPTIMAL,2137,44,5,0
1,25,8503.0,3.7409771279188515,4.76260907095854,OPTIMAL,2155,45,3,0
1,25,8510.0,3.8164580316608765,4.76260907095854,OPTIMAL,2164,44,6,0
1,25,8586.0,3.8164580316608765,4.76260907095854,OPTIMAL,2178,43,1,0
1,25,8619.0,3.8266189408875757,4.76260907095854,OPTIMAL,2206,42,2,0
1,25,8668.0,3.8266189408875757,4.76260907095854,OPTIMAL,2230,43,0,0
1,25,8680.0,3.866186982068176,4.76260907095854,OPTIMAL,2244,42,5,0
1,25,8723.0,3.866186982068176,4.76260907095854,OPTIMAL,2252,41,3,0
1,25,8771.0,3.886892826265144,4.76260907095854,OPTIMAL,2285,40,4,0
1,25,8781.0,3.886892826265144,4.76260907095854,OPTIMAL,2294,39,0,0
1,25,8831.0,3.9257057665322868,4.76260907095854,OPTIMAL,2333,40,3,0
1,25,8876.0,3.9257057665322868,4.76260907095854,OPTIMAL,2354,41,0,0
1,25,8888.0,3.956747231378286,4.76260907095854,OPTIMAL,2366,40,5,0
1,25,8901.0,3.956747231378286,4.76260907095854,OPTIMAL,2377,39,0,0
1,25,8927.0,3.9613878700103538,4.76260907095854,OPTIMAL,2405,38,3,0
1,25,8938.0,3.9613878700103538,4.76260907095854,OPTIMAL,2410,37,4,0
1,25,9090.0,4.020775864594241,4.76260907095854,OPTIMAL,2448,38,3,0
1,25,9100.0,4.020775864594241,4.76260907095854,OPTIMAL,2459,39,1,0
