seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,8,184.0,-14.568420036624184,-13.018306786223732,Optimal (tolerance reached),39,2,0,0
3,8,351.0,-14.568420036624184,-13.018306786223732,Optimal (tolerance reached),72,3,0,0
3,8,543.0,-14.406961389519008,-13.018306786223732,Optimal (tolerance reached),110,4,0,0
3,8,751.0,-14.406961389519008,-13.018306786223732,Optimal (tolerance reached),148,5,0,0
3,8,915.0,-14.387327990175276,-13.018309487356168,Optimal (tolerance reached),180,6,0,0
3,8,1106.0,-14.387327990175276,-13.018309487356168,Optimal (tolerance reached),217,7,0,0
3,8,1265.0,-14.255566193458096,-13.018309487356168,Optimal (tolerance reached),248,8,0,0
3,8,1461.0,-14.255566193458096,-13.018309487356168,Optimal (tolerance reached),288,9,0,0
3,8,1618.0,-14.23540788252577,-13.018309487356168,Optimal (tolerance reached),318,10,0,0
3,8,1819.0,-14.23540788252577,-13.018309487356168,Optimal (tolerance reached),354,11,0,0
3,8,2010.0,-14.218028683472296,-13.018309487356168,Optimal (tolerance reached),392,12,0,0
3,8,2214.0,-14.218028683472296,-13.018309487356168,Optimal (tolerance reached),432,13,0,0
3,8,2369.0,-14.19765551314832,-13.018309487356168,Optimal (tolerance reached),461,14,0,0
3,8,2543.0,-14.19765551314832,-13.018309487356168,Optimal (tolerance reached),495,15,0,0
3,8,2716.0,-14.111302597954953,-13.018309487356168,Optimal (tolerance reached),528,16,0,0
3,8,2885.0,-14.111302597954953,-13.018309487356168,Optimal (tolerance reached),560,17,0,0
3,8,3068.0,-14.091360788001447,-13.018309487526405,Optimal (tolerance reached),591,18,0,0
3,8,3228.0,-14.091360788001447,-13.018309487526405,Optimal (tolerance reached),623,19,0,0
3,8,3401.0,-14.07370288076993,-13.018309487526405,Optimal (tolerance reached),657,20,0,0
3,8,3614.0,-14.07370288076993,-13.018309487526405,Optimal (tolerance reached),696,21,0,0
3,8,3782.0,-14.056196994327614,-13.018309487526405,Optimal (tolerance reached),726,22,0,0
3,8,3987.0,-14.056196994327614,-13.018309487526405,Optimal (tolerance reached),764,23,0,0
3,8,4151.0,-14.054925823233361,-13.018309487526405,Optimal (tolerance reached),795,24,0,0
3,8,4372.0,-14.054925823233361,-13.018309487526405,Optimal (tolerance reached),834,25,0,0
3,8,4536.0,-14.036383247239344,-13.018309487526405,Optimal (tolerance reached),869,26,0,0
3,8,4786.0,-14.036383247239344,-13.018309487526405,Optimal (tolerance reached),915,27,0,0
3,8,4938.0,-14.018002317733993,-13.018309487526405,Optimal (tolerance reached),943,28,0,0
3,8,5108.0,-14.018002317733993,-13.018309487526405,Optimal (tolerance reached),977,29,0,0
3,8,5278.0,-13.998507614913317,-13.018309487526405,Optimal (tolerance reached),1009,30,0,0
3,8,5468.0,-13.998507614913317,-13.018309487526405,Optimal (tolerance reached),1046,31,0,0
3,8,5684.0,-13.978143465271556,-13.018309487526405,Optimal (tolerance reached),1085,32,0,0
3,8,5859.0,-13.978143465271556,-13.018309487526405,Optimal (tolerance reached),1120,33,0,0
3,8,6016.0,-13.959381581614466,-13.018309810222583,Optimal (tolerance reached),1148,34,0,0
