seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
4,8,253.0,-9.01818502378711,-6.972053940725573,Time limit reached,50,2,0,0
4,8,497.0,-9.01818502378711,-6.972053940725573,Time limit reached,96,3,0,0
4,8,688.0,-8.852111168273144,-6.972054345148951,Time limit reached,132,4,0,0
4,8,882.0,-8.852111168273144,-6.972054345148951,Time limit reached,166,5,0,0
4,8,1054.0,-8.831074344467947,-6.972054879358275,Time limit reached,201,6,0,0
4,8,1263.0,-8.831074344467947,-6.972054879358275,Time limit reached,236,7,0,0
4,8,1467.0,-8.703809764926621,-6.972054879358275,Time limit reached,274,8,0,0
4,8,1657.0,-8.703809764926621,-6.972054879358275,Time limit reached,311,9,0,0
4,8,1856.0,-8.681465120862226,-6.972054879358275,Time limit reached,347,10,0,0
4,8,2037.0,-8.681465120862226,-6.972054879358275,Time limit reached,382,11,0,0
4,8,2264.0,-8.653115914918486,-6.972054879358275,Time limit reached,421,12,0,0
4,8,2461.0,-8.653115914918486,-6.972054879358275,Time limit reached,459,13,0,0
4,8,2700.0,-8.632125030686195,-6.972054879358275,Time limit reached,501,14,0,0
4,8,2930.0,-8.632125030686195,-6.972054879358275,Time limit reached,542,15,0,0
4,8,3106.0,-8.555529160510355,-6.972054879358275,Time limit reached,575,16,0,0
4,8,3307.0,-8.555529160510355,-6.972054879358275,Time limit reached,614,17,0,0
4,8,3515.0,-8.535070628344982,-6.972055127286133,Time limit reached,651,18,0,0
4,8,3756.0,-8.535070628344982,-6.972055127286133,Time limit reached,696,19,0,0
4,8,3959.0,-8.506682045785947,-6.972055127286133,Time limit reached,733,20,0,0
4,8,4206.0,-8.506682045785947,-6.972055127286133,Time limit reached,781,21,0,0
4,8,4404.0,-8.496530196165612,-6.972055127286133,Time limit reached,815,22,0,0
4,8,4632.0,-8.496530196165612,-6.972055127286133,Time limit reached,856,23,0,0
4,8,4825.0,-8.483923597519293,-6.972055127286133,Time limit reached,893,24,0,0
4,8,5032.0,-8.483923597519293,-6.972055127286133,Time limit reached,929,25,0,0
4,8,5239.0,-8.47492327529619,-6.972055127286133,Time limit reached,963,26,0,0
4,8,5469.0,-8.47492327529619,-6.972055127286133,Time limit reached,1006,27,0,0
4,8,5678.0,-8.446156655190507,-6.972055127286133,Time limit reached,1043,28,0,0
4,8,5926.0,-8.446156655190507,-6.972055127286133,Time limit reached,1088,29,0,0
4,8,6131.0,-8.42572701224284,-6.972055127286133,Time limit reached,1124,30,0,0
4,8,6396.0,-8.42572701224284,-6.972055127286133,Time limit reached,1171,31,0,0
4,8,6562.0,-8.410397355757983,-6.972055127286133,Time limit reached,1203,32,0,0
4,8,6791.0,-8.410397355757983,-6.972055127286133,Time limit reached,1243,33,0,0
4,8,7035.0,-8.390257597392011,-6.972055127286133,Time limit reached,1288,34,0,0
4,8,7234.0,-8.390257597392011,-6.972055127286133,Time limit reached,1326,35,0,0
4,8,7492.0,-8.359931636376032,-6.972055127286133,Time limit reached,1371,36,0,0
4,8,7661.0,-8.359931636376032,-6.972055127286133,Time limit reached,1403,37,0,0
4,8,7875.0,-8.349716742726963,-6.972055127286133,Time limit reached,1441,38,0,0
4,8,8080.0,-8.349716742726963,-6.972055127286133,Time limit reached,1479,39,0,0
4,8,8276.0,-8.349706054035284,-6.972055127286133,Time limit reached,1515,40,0,0
4,8,8498.0,-8.349706054035284,-6.972055127286133,Time limit reached,1555,41,0,0
4,8,8684.0,-8.339674638269775,-6.972055127286133,Time limit reached,1591,42,0,0
4,8,8903.0,-8.339674638269775,-6.972055127286133,Time limit reached,1630,43,0,0
4,8,9104.0,-8.330083001170596,-6.972055127286133,Time limit reached,1667,44,0,0
4,8,9304.0,-8.330083001170596,-6.972055127286133,Time limit reached,1701,45,0,0
4,8,9524.0,-8.32953640887457,-6.972055127286133,Time limit reached,1744,46,0,0
4,8,9756.0,-8.32953640887457,-6.972055127286133,Time limit reached,1787,47,0,0
4,8,9984.0,-8.30029572836938,-6.972055127286133,Time limit reached,1829,48,0,0
4,8,10210.0,-8.30029572836938,-6.972055127286133,Time limit reached,1872,49,0,0
4,8,10437.0,-8.298628730671199,-6.972055127286133,Time limit reached,1911,50,0,0
4,8,10624.0,-8.298628730671199,-6.972055127286133,Time limit reached,1947,51,0,0
4,8,10821.0,-8.290574837017973,-6.972055127286133,Time limit reached,1985,52,0,0
4,8,11035.0,-8.290574837017973,-6.972055127286133,Time limit reached,2025,53,0,0
4,8,11246.0,-8.283549959755518,-6.972055127286133,Time limit reached,2064,54,0,0
4,8,11434.0,-8.283549959755518,-6.972055268469701,Time limit reached,2103,55,0,0
4,8,11686.0,-8.280277237292557,-6.972055268469701,Time limit reached,2149,56,0,0
4,8,11884.0,-8.280277237292557,-6.972055268469701,Time limit reached,2185,57,0,0
4,8,12128.0,-8.27841314410896,-6.972055268469701,Time limit reached,2231,58,0,0
4,8,12397.0,-8.27841314410896,-6.972055268469701,Time limit reached,2280,59,0,0
4,8,12604.0,-8.269112467873878,-6.972055268469701,Time limit reached,2320,60,0,0
4,8,12830.0,-8.269112467873878,-6.972055268469701,Time limit reached,2362,61,0,0
4,8,13044.0,-8.263856247220081,-6.972055268469701,Time limit reached,2404,62,0,0
4,8,13256.0,-8.263856247220081,-6.972055268469701,Time limit reached,2445,63,0,0
4,8,13488.0,-8.2399425634568,-6.972055268469701,Time limit reached,2486,64,0,0
4,8,13686.0,-8.2399425634568,-6.972055268469701,Time limit reached,2521,65,0,0
4,8,13889.0,-8.234539978577406,-6.972055268469701,Time limit reached,2559,66,0,0
4,8,14051.0,-8.234539978577406,-6.972055268469701,Time limit reached,2592,67,0,0
4,8,14326.0,-8.224328532676395,-6.972055268469701,Time limit reached,2642,68,0,0
4,8,14542.0,-8.224328532676395,-6.972055268469701,Time limit reached,2683,69,0,0
4,8,14722.0,-8.223537192989003,-6.972055268469701,Time limit reached,2715,70,0,0
4,8,14875.0,-8.223537192989003,-6.972055268469701,Time limit reached,2742,71,0,0
4,8,15129.0,-8.219068637786794,-6.972055268469701,Time limit reached,2787,72,0,0
4,8,15333.0,-8.219068637786794,-6.972055268469701,Time limit reached,2820,73,0,0
4,8,15550.0,-8.212691649646196,-6.972055268469701,Time limit reached,2863,74,0,0
4,8,15742.0,-8.212691649646196,-6.972055268469701,Time limit reached,2897,75,0,0
4,8,15960.0,-8.204076428340196,-6.972055268469701,Time limit reached,2939,76,0,0
4,8,16177.0,-8.204076428340196,-6.972055268469701,Time limit reached,2976,77,0,0
4,8,16338.0,-8.204068096548369,-6.972055268469701,Time limit reached,3010,78,0,0
4,8,16534.0,-8.204068096548369,-6.972055268469701,Time limit reached,3046,79,0,0
4,8,16755.0,-8.1788931062,-6.972055268469701,Time limit reached,3085,80,0,0
4,8,16973.0,-8.1788931062,-6.972055268469701,Time limit reached,3124,81,0,0
4,8,17189.0,-8.174814655207914,-6.972055268469701,Time limit reached,3164,82,0,0
4,8,17399.0,-8.174814655207914,-6.972055268469701,Time limit reached,3204,83,0,0
4,8,17644.0,-8.17334441328438,-6.972055268469701,Time limit reached,3249,84,0,0
4,8,17836.0,-8.17334441328438,-6.972055268469701,Time limit reached,3283,85,0,0
4,8,18028.0,-8.168579794106293,-6.972055268469701,Time limit reached,3319,86,0,0
4,8,18241.0,-8.168579794106293,-6.972055268469701,Time limit reached,3360,87,0,0
4,8,18432.0,-8.164898046147922,-6.972055307106498,Time limit reached,3393,88,0,0
4,8,18631.0,-8.164898046147922,-6.972055307106498,Time limit reached,3427,89,0,0
4,8,18847.0,-8.158154791144941,-6.972055307106498,Time limit reached,3469,90,0,0
4,8,19033.0,-8.158154791144941,-6.972055307106498,Time limit reached,3500,91,0,0
4,8,19255.0,-8.154290576746753,-6.972055307106498,Time limit reached,3544,92,0,0
4,8,19422.0,-8.154290576746753,-6.972055307106498,Time limit reached,3576,93,0,0
4,8,19623.0,-8.153720414664424,-6.972055307106498,Time limit reached,3613,94,0,0
4,8,19828.0,-8.153720414664424,-6.972055307106498,Time limit reached,3650,95,0,0
4,8,20028.0,-8.14857345004927,-6.972055307106498,Time limit reached,3688,96,0,0
4,8,20311.0,-8.14857345004927,-6.972055307106498,Time limit reached,3741,97,0,0
4,8,20555.0,-8.14423015446088,-6.972055307106498,Time limit reached,3786,98,0,0
4,8,20775.0,-8.14423015446088,-6.972055307106498,Time limit reached,3825,99,0,0
4,8,20981.0,-8.12848133310265,-6.972055307106498,Time limit reached,3864,100,0,0
