seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,openNodes
1,16,1,80,16.0,1,98.0,0.38149230143457097,0.6931471805599453,Time limit reached,32,2
1,16,1,80,16.0,1,198.0,0.38149230143457097,0.6931471805599453,Time limit reached,63,3
1,16,1,80,16.0,1,308.0,0.38430087352517645,0.6931471805599453,Time limit reached,96,4
1,16,1,80,16.0,1,474.0,0.38430087352517645,0.6931471805599453,Time limit reached,140,5
1,16,1,80,16.0,1,601.0,0.38527763800533965,0.6931471805599453,Time limit reached,179,6
1,16,1,80,16.0,1,765.0,0.38527763800533965,0.6931471805599453,Time limit reached,229,7
1,16,1,80,16.0,1,903.0,0.38598258290025167,0.6931471805599453,Time limit reached,269,8
1,16,1,80,16.0,1,1070.0,0.38598258290025167,0.6931471805599453,Time limit reached,318,9
1,16,1,80,16.0,1,1268.0,0.3877496791814413,0.6931471805599453,Time limit reached,369,10
1,16,1,80,16.0,1,1453.0,0.3877496791814413,0.6931471805599453,Time limit reached,425,11
1,16,1,80,16.0,1,1621.0,0.3878260892262871,0.6931471805599453,Time limit reached,472,12
1,16,1,80,16.0,1,1865.0,0.3878260892262871,0.6931471805599453,Time limit reached,536,13
1,16,1,80,16.0,1,2064.0,0.3885134071446175,0.6931471805599453,Time limit reached,592,14
1,16,1,80,16.0,1,2262.0,0.3885134071446175,0.6931471805599453,Time limit reached,649,15
1,16,1,80,16.0,1,2504.0,0.389089077203522,0.6931471805599453,Time limit reached,706,16
1,16,1,80,16.0,1,2733.0,0.389089077203522,0.6931471805599453,Time limit reached,772,17
1,16,1,80,16.0,1,2979.0,0.3894514497312513,0.6931471805599453,Time limit reached,834,18
1,16,1,80,16.0,1,3246.0,0.3894514497312513,0.6931471805599453,Time limit reached,901,19
1,16,1,80,16.0,1,3552.0,0.38947018025067426,0.6931471805599453,Time limit reached,975,20
1,16,1,80,16.0,1,3865.0,0.38947018025067426,0.6931471805599453,Time limit reached,1051,21
1,16,1,80,16.0,1,4236.0,0.38969145605045996,0.6931471805599453,Time limit reached,1128,22
1,16,1,80,16.0,1,4586.0,0.38969145605045996,0.6931471805599453,Time limit reached,1216,23
1,16,1,80,16.0,1,5055.0,0.39003441753619883,0.6931471805599453,Time limit reached,1311,24
1,16,1,80,16.0,1,5442.0,0.39003441753619883,0.6931471805599453,Time limit reached,1395,25
1,16,1,80,16.0,1,6034.0,0.39008183764645615,0.6931471805599453,Time limit reached,1495,26
1,16,1,80,16.0,1,6575.0,0.39008183764645615,0.6931471805599453,Time limit reached,1583,27
1,16,1,80,16.0,1,7438.0,0.39019960258700964,0.6931471805599453,Time limit reached,1696,28
1,16,1,80,16.0,1,8087.0,0.39019960258700964,0.6931471805599453,Time limit reached,1789,29
1,16,1,80,16.0,1,9195.0,0.39077730805786537,0.6931471805599453,Time limit reached,1911,30
1,16,1,80,16.0,1,9355.0,0.39077730805786537,0.6931471805599453,Time limit reached,1960,31
1,16,1,80,16.0,1,9503.0,0.39089647782530096,0.6931471805599453,Time limit reached,2006,32
