seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,35,424.0,-1.1216313880602289,0.2929034556806722,OPTIMAL,77,2,6,0
3,35,573.0,-1.1216313880602289,0.2303268304526418,OPTIMAL,91,3,7,0
3,35,663.0,-0.9500588128683402,0.2303268304526418,OPTIMAL,150,2,7,0
3,35,941.0,-0.9500588128683402,-0.018325470998501903,OPTIMAL,173,3,1,0
3,35,995.0,-0.6609382805842219,-0.018325470998501903,OPTIMAL,209,2,5,0
3,35,1195.0,-0.6609382805842219,-0.17408256690662693,OPTIMAL,231,3,5,0
3,35,1303.0,-0.6180030856272272,-0.17408256690662693,OPTIMAL,284,2,4,0
3,35,1511.0,-0.6180030856272272,-0.2770301427788089,OPTIMAL,319,3,4,0
3,35,1567.0,-0.5256310548461369,-0.2770301427788089,OPTIMAL,364,2,4,0
3,35,1801.0,-0.5256310548461369,-0.2834931257126576,OPTIMAL,397,3,0,0
3,35,1838.0,-0.4851573495144919,-0.2834931257126576,OPTIMAL,435,2,2,0
3,35,2001.0,-0.4851573495144919,-0.2834931257126576,OPTIMAL,454,3,0,0
3,35,2030.0,-0.463784104623841,-0.2834931257126576,OPTIMAL,488,2,4,0
3,35,2172.0,-0.463784104623841,-0.3012805512422969,OPTIMAL,508,3,0,0
3,35,2208.0,-0.429689181201828,-0.3012805512422969,OPTIMAL,541,2,2,0
3,35,2318.0,-0.429689181201828,-0.3164482681960154,OPTIMAL,550,3,0,0
3,35,2343.0,-0.39301548726527236,-0.3164482681960154,OPTIMAL,577,2,1,0
3,35,2411.0,-0.39301548726527236,-0.33895964586585825,OPTIMAL,589,3,0,0
3,35,2438.0,-0.3505005235910514,-0.33895964586585825,OPTIMAL,619,2,1,0
3,35,2473.0,-0.3505005235910514,-0.33895964586585825,OPTIMAL,632,3,0,0
3,35,2495.0,-0.34421653127604057,-0.33895964586585825,OPTIMAL,659,2,1,0
3,35,2536.0,-0.34421653127604057,-0.34131381782837167,OPTIMAL,669,1,0,0
