seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
2,20,100,4.0,421.0,2.7701369234533026,3.1191382473600155,OPTIMAL,40,2,0,73
2,20,100,4.0,660.0,2.7701369234533026,3.1191382473600155,OPTIMAL,67,3,0,0
2,20,100,4.0,926.0,2.7979985363033553,3.1191382473600155,OPTIMAL,100,4,0,0
2,20,100,4.0,1259.0,2.7979985363033553,3.1191382473600155,OPTIMAL,126,5,0,0
2,20,100,4.0,1518.0,2.820945021538072,3.1191382473600155,OPTIMAL,161,6,0,0
2,20,100,4.0,1772.0,2.820945021538072,3.1191382473600155,OPTIMAL,190,7,0,0
2,20,100,4.0,1953.0,2.8377334538664982,3.1191382473600155,OPTIMAL,210,8,0,0
2,20,100,4.0,2159.0,2.8377334538664982,3.1191382473600155,OPTIMAL,233,9,0,0
2,20,100,4.0,2448.0,2.843153694178106,3.1191382473600155,OPTIMAL,265,10,0,0
2,20,100,4.0,2627.0,2.843153694178106,3.1191382473600155,OPTIMAL,287,11,0,0
2,20,100,4.0,2782.0,2.8514838519417713,3.1191382473600155,OPTIMAL,306,12,0,0
2,20,100,4.0,2962.0,2.8514838519417713,3.1191382473600155,OPTIMAL,325,13,0,0
2,20,100,4.0,3311.0,2.8668373464027663,3.1191382473600155,OPTIMAL,367,14,0,0
2,20,100,4.0,3613.0,2.8668373464027663,3.1191382473600155,OPTIMAL,393,15,0,0
2,20,100,4.0,3879.0,2.8760906998741245,3.1191382473600155,OPTIMAL,427,16,0,0
2,20,100,4.0,4008.0,2.8760906998741245,3.1191382473600155,OPTIMAL,443,17,0,0
2,20,100,4.0,4207.0,2.8796074191254957,3.1191382473600155,OPTIMAL,473,18,0,0
2,20,100,4.0,4462.0,2.8796074191254957,3.1191382473600155,OPTIMAL,500,19,0,0
2,20,100,4.0,4873.0,2.8853799458289613,3.1191382473600155,OPTIMAL,546,20,0,0
2,20,100,4.0,5134.0,2.8853799458289613,3.1191382473600155,OPTIMAL,577,21,0,0
2,20,100,4.0,5325.0,2.8915403772423893,3.1191382473600155,OPTIMAL,601,22,0,0
2,20,100,4.0,5519.0,2.8915403772423893,3.1191382473600155,OPTIMAL,621,23,0,0
2,20,100,4.0,5855.0,2.893171112535838,3.1191382473600155,OPTIMAL,656,24,0,0
2,20,100,4.0,6033.0,2.893171112535838,3.1191382473600155,OPTIMAL,678,25,0,0
2,20,100,4.0,6351.0,2.901019518372443,3.1191382473600155,OPTIMAL,718,26,0,0
2,20,100,4.0,6495.0,2.901019518372443,3.1191382473600155,OPTIMAL,737,27,0,0
2,20,100,4.0,6644.0,2.9036218452907296,3.1191382473600155,OPTIMAL,757,28,0,0
2,20,100,4.0,6975.0,2.9036218452907296,3.1191382473600155,OPTIMAL,786,29,0,0
2,20,100,4.0,7278.0,2.903836396459999,3.1191382473600155,OPTIMAL,823,30,0,0
2,20,100,4.0,7492.0,2.903836396459999,3.1191382473600155,OPTIMAL,849,31,0,0
