seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,50,767.0,-3.4593705353520026,3.8309818791294137,OPTIMAL,81,2,7,7
3,50,1458.0,-3.4593705353520026,3.8309818791294137,OPTIMAL,116,3,1,0
3,50,2072.0,-2.869442363420731,3.8309818791294137,OPTIMAL,210,4,7,0
3,50,2670.0,-2.869442363420731,3.8309818791294137,OPTIMAL,231,5,0,0
3,50,3355.0,-2.736456379661878,3.4362127268012794,OPTIMAL,326,6,5,4
3,50,3682.0,-2.736456379661878,2.585487349298181,OPTIMAL,354,7,6,6
3,50,4330.0,-2.7285973749708536,2.585487349298181,OPTIMAL,453,8,5,0
3,50,4870.0,-2.7285973749708536,2.585487349298181,OPTIMAL,473,9,7,0
3,50,5589.0,-2.6730792402267594,2.585487349298181,OPTIMAL,579,10,5,0
3,50,6242.0,-2.6730792402267594,2.585487349298181,OPTIMAL,624,11,3,0
3,50,6946.0,-2.6402195860197053,2.585487349298181,OPTIMAL,715,12,6,0
3,50,7545.0,-2.6402195860197053,2.585487349298181,OPTIMAL,735,13,3,0
3,50,8279.0,-2.286294438856847,2.585487349298181,OPTIMAL,863,14,7,0
3,50,8618.0,-2.286294438856847,2.585487349298181,OPTIMAL,910,15,3,0
3,50,9360.0,-2.140895839373922,2.585487349298181,OPTIMAL,1030,16,5,0
3,50,9952.0,-2.140895839373922,2.585487349298181,OPTIMAL,1060,17,4,0
3,50,10542.0,-2.092085806844117,2.585487349298181,OPTIMAL,1177,18,6,0
3,50,10722.0,-2.092085806844117,2.483726037814372,OPTIMAL,1192,19,7,3
3,50,11273.0,-2.0903737456497984,2.483726037814372,OPTIMAL,1305,20,6,0
3,50,11554.0,-2.0903737456497984,2.483726037814372,OPTIMAL,1328,21,2,0
3,50,12082.0,-2.050071839439092,2.483726037814372,OPTIMAL,1420,22,7,0
3,50,12581.0,-2.050071839439092,1.3188535962440762,OPTIMAL,1455,23,4,5
3,50,13022.0,-1.5369516438821171,1.3188535962440762,OPTIMAL,1542,24,6,0
3,50,13328.0,-1.5369516438821171,1.3188535962440762,OPTIMAL,1559,25,7,0
3,50,14036.0,-1.4992976500172732,1.3188535962440762,OPTIMAL,1646,26,8,0
3,50,14255.0,-1.4992976500172732,1.3188535962440762,OPTIMAL,1659,27,7,0
3,50,14981.0,-1.4958672567801679,1.3188535962440762,OPTIMAL,1772,28,7,0
3,50,15059.0,-1.4958672567801679,1.3188535962440762,OPTIMAL,1783,29,10,0
3,50,15673.0,-1.4905338376875603,1.3188535962440762,OPTIMAL,1898,30,8,0
3,50,16352.0,-1.4905338376875603,1.3188535962440762,OPTIMAL,1948,31,7,0
3,50,16976.0,-1.486970869513769,1.3188535962440762,OPTIMAL,2069,32,9,0
3,50,17587.0,-1.486970869513769,1.3188535962440762,OPTIMAL,2109,33,2,0
3,50,18352.0,-1.4608157145366882,1.3188535962440762,OPTIMAL,2232,34,6,0
3,50,18930.0,-1.4608157145366882,1.3188535962440762,OPTIMAL,2249,35,4,0
3,50,19656.0,-1.4449666017236271,1.3188535962440762,OPTIMAL,2340,36,4,0
3,50,20065.0,-1.4449666017236271,0.3068641096335145,OPTIMAL,2362,37,5,5
3,50,20571.0,-1.4410392153370841,0.3068641096335145,OPTIMAL,2465,38,10,0
3,50,21170.0,-1.4410392153370841,0.3068641096335145,OPTIMAL,2482,39,7,0
3,50,21965.0,-1.37312747788173,0.3068641096335145,OPTIMAL,2617,40,7,0
3,50,22371.0,-1.37312747788173,0.3068641096335145,OPTIMAL,2643,41,9,0
3,50,22986.0,-1.3341367842585878,0.3068641096335145,OPTIMAL,2740,42,10,0
3,50,23104.0,-1.3341367842585878,0.3068641096335145,OPTIMAL,2748,43,13,0
3,50,23489.0,-1.274394024033982,0.3068641096335145,OPTIMAL,2832,44,10,0
3,50,23638.0,-1.274394024033982,0.3068641096335145,OPTIMAL,2847,45,10,0
3,50,24403.0,-1.1202953221814036,0.3068641096335145,OPTIMAL,2965,46,7,0
3,50,24917.0,-1.1202953221814036,-0.22903425791929188,OPTIMAL,3005,45,2,3
3,50,25215.0,-1.0715394511070944,-0.22903425791929188,OPTIMAL,3092,44,7,0
3,50,25460.0,-1.0715394511070944,-0.22903425791929188,OPTIMAL,3128,45,8,0
3,50,25957.0,-1.0357244971826831,-0.22903425791929188,OPTIMAL,3236,46,9,0
3,50,26581.0,-1.0357244971826831,-0.22903425791929188,OPTIMAL,3267,47,5,0
3,50,27275.0,-1.0092474772063627,-0.22903425791929188,OPTIMAL,3347,48,4,0
3,50,27721.0,-1.0092474772063627,-0.22903425791929188,OPTIMAL,3371,49,4,0
3,50,28507.0,-0.9964782124603628,-0.22903425791929188,OPTIMAL,3496,50,6,0
3,50,29152.0,-0.9964782124603628,-0.22903425791929188,OPTIMAL,3522,51,3,0
3,50,29763.0,-0.9649057702920145,-0.22903425791929188,OPTIMAL,3623,50,6,0
3,50,30052.0,-0.9649057702920145,-0.22903425791929188,OPTIMAL,3638,51,5,0
3,50,30434.0,-0.9633384752746927,-0.22903425791929188,OPTIMAL,3724,50,5,0
3,50,30499.0,-0.9633384752746927,-0.22903425791929188,OPTIMAL,3735,49,6,0
3,50,31234.0,-0.9360922416935261,-0.22903425791929188,OPTIMAL,3827,50,7,0
3,50,31889.0,-0.9360922416935261,-0.2680615074935415,OPTIMAL,3854,51,2,0
3,50,32142.0,-0.9193541949223842,-0.2680615074935415,OPTIMAL,3933,50,8,0
3,50,32437.0,-0.9193541949223842,-0.2680615074935415,OPTIMAL,3957,49,2,0
3,50,32817.0,-0.8497477444942183,-0.2680615074935415,OPTIMAL,4054,48,3,0
3,50,33488.0,-0.8497477444942183,-0.5076139923136131,OPTIMAL,4082,33,1,2
3,50,33680.0,-0.8314698469668542,-0.5076139923136131,OPTIMAL,4150,32,8,0
3,50,33904.0,-0.8314698469668542,-0.5076139923136131,OPTIMAL,4179,31,2,0
3,50,34335.0,-0.805730593613609,-0.5076139923136131,OPTIMAL,4264,30,5,0
3,50,34466.0,-0.805730593613609,-0.5076139923136131,OPTIMAL,4279,29,4,0
3,50,34769.0,-0.7910373332759065,-0.5076139923136131,OPTIMAL,4368,28,5,0
3,50,35388.0,-0.7910373332759065,-0.5102975774546874,OPTIMAL,4411,29,1,0
3,50,35559.0,-0.7888897583491898,-0.5102975774546874,OPTIMAL,4476,28,4,0
3,50,35643.0,-0.7888897583491898,-0.5102975774546874,OPTIMAL,4493,27,6,0
3,50,35889.0,-0.7791923193104298,-0.5102975774546874,OPTIMAL,4564,26,8,0
3,50,35980.0,-0.7791923193104298,-0.5102975774546874,OPTIMAL,4577,25,4,0
3,50,36580.0,-0.7424753047048043,-0.5102975774546874,OPTIMAL,4676,24,3,0
3,50,36643.0,-0.7424753047048043,-0.5102975774546874,OPTIMAL,4689,23,5,0
3,50,36968.0,-0.7148509870427091,-0.5102975774546874,OPTIMAL,4789,22,7,0
3,50,37631.0,-0.7148509870427091,-0.5430518247997752,OPTIMAL,4824,19,1,0
3,50,37751.0,-0.7073735176345881,-0.5430518247997752,OPTIMAL,4874,18,4,0
