seed,dimension,p,k,Ns,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,20,20,10.0,1.0,7554.0,-6.325892827087523,1.0000000000000002,OPTIMAL,1017,24,0,0
3,20,20,10.0,1.0,7721.0,-6.325892827087523,1.0000000000000002,OPTIMAL,1058,25,0,0
3,20,20,10.0,1.0,7889.0,-6.32560505142111,1.0000000000000002,OPTIMAL,1098,26,0,0
3,20,20,10.0,1.0,8039.0,-6.32560505142111,1.0000000000000002,OPTIMAL,1136,27,0,0
3,20,20,10.0,1.0,8254.0,-6.325186680721276,1.0000000000000002,OPTIMAL,1177,28,0,0
3,20,20,10.0,1.0,8462.0,-6.325186680721276,1.0000000000000002,OPTIMAL,1224,29,0,0
3,20,20,10.0,1.0,8621.0,-6.3245357165875316,1.0000000000000002,OPTIMAL,1268,30,0,0
3,20,20,10.0,1.0,8780.0,-6.3245357165875316,1.0000000000000002,OPTIMAL,1307,31,0,0
3,20,20,10.0,1.0,9020.0,-6.32445308255828,1.0000000000000002,OPTIMAL,1357,32,0,0
3,20,20,10.0,1.0,9189.0,-6.32445308255828,1.0000000000000002,OPTIMAL,1399,33,0,0
3,20,20,10.0,1.0,9358.0,-6.324445921722911,1.0000000000000002,OPTIMAL,1443,34,0,0
3,20,20,10.0,1.0,9501.0,-6.324445921722911,1.0000000000000002,OPTIMAL,1479,35,0,0
3,20,20,10.0,1.0,9650.0,-6.324028171320102,1.0000000000000002,OPTIMAL,1520,36,0,0
3,20,20,10.0,1.0,9799.0,-6.324028171320102,1.0000000000000002,OPTIMAL,1558,37,0,0
3,20,20,10.0,1.0,10035.0,-6.323968972592156,1.0000000000000002,OPTIMAL,1610,38,0,0
3,20,20,10.0,1.0,10203.0,-6.323968972592156,1.0000000000000002,OPTIMAL,1656,39,0,0
3,20,20,10.0,1.0,10398.0,-6.323660484363286,1.0000000000000002,OPTIMAL,1703,40,0,0
3,20,20,10.0,1.0,10600.0,-6.323660484363286,1.0000000000000002,OPTIMAL,1752,41,0,0
3,20,20,10.0,1.0,10793.0,-6.323459191132203,1.0000000000000002,OPTIMAL,1796,42,0,0
3,20,20,10.0,1.0,10976.0,-6.323459191132203,1.0000000000000002,OPTIMAL,1842,43,0,0
3,20,20,10.0,1.0,11354.0,-6.323371236481825,1.0000000000000002,OPTIMAL,1894,44,0,0
3,20,20,10.0,1.0,11515.0,-6.323371236481825,1.0000000000000002,OPTIMAL,1932,45,0,0
3,20,20,10.0,1.0,11782.0,-6.3232567192384295,1.0000000000000002,OPTIMAL,1983,46,0,0
3,20,20,10.0,1.0,11968.0,-6.3232567192384295,1.0000000000000002,OPTIMAL,2025,47,0,0
3,20,20,10.0,1.0,12134.0,-6.32320684800246,1.0000000000000002,OPTIMAL,2067,48,0,0
3,20,20,10.0,1.0,12321.0,-6.32320684800246,1.0000000000000002,OPTIMAL,2112,49,0,0
3,20,20,10.0,1.0,12638.0,-6.322992410669717,1.0000000000000002,OPTIMAL,2162,50,0,0
3,20,20,10.0,1.0,13018.0,-6.322992410669717,1.0000000000000002,OPTIMAL,2216,51,0,0
3,20,20,10.0,1.0,13278.0,-6.320268423275201,1.0000000000000002,OPTIMAL,2264,52,0,0
3,20,20,10.0,1.0,13574.0,-6.320268423275201,1.0000000000000002,OPTIMAL,2310,53,0,0
3,20,20,10.0,1.0,13766.0,-6.311121287983162,-6.052411540906335,OPTIMAL,2351,46,0,0
3,20,20,10.0,1.0,13958.0,-6.311121287983162,-6.052411540906335,OPTIMAL,2397,47,0,0
3,20,20,10.0,1.0,13974.0,-6.3078157155639145,-6.052411540906335,OPTIMAL,2402,46,0,0
3,20,20,10.0,1.0,14155.0,-6.3078157155639145,-6.052411540906335,OPTIMAL,2436,47,0,0
3,20,20,10.0,1.0,14344.0,-6.305933650055164,-6.052411540906335,OPTIMAL,2478,48,0,0
3,20,20,10.0,1.0,14499.0,-6.305933650055164,-6.052411540906335,OPTIMAL,2520,49,0,0
3,20,20,10.0,1.0,14657.0,-6.305205296465131,-6.052411540906335,OPTIMAL,2558,50,0,0
3,20,20,10.0,1.0,14849.0,-6.305205296465131,-6.052411540906335,OPTIMAL,2597,51,0,0
3,20,20,10.0,1.0,14981.0,-6.303905625044369,-6.052411540906335,OPTIMAL,2632,52,0,0
3,20,20,10.0,1.0,15218.0,-6.303905625044369,-6.052411540906335,OPTIMAL,2675,53,0,0
3,20,20,10.0,1.0,15393.0,-6.303905625044369,-6.052411540906335,OPTIMAL,2721,54,0,0
3,20,20,10.0,1.0,15407.0,-6.303905625044369,-6.052411540906335,OPTIMAL,2725,53,0,0
3,20,20,10.0,1.0,15590.0,-6.303536677754788,-6.052411540906335,OPTIMAL,2769,54,0,0
3,20,20,10.0,1.0,15774.0,-6.303536677754788,-6.052411540906335,OPTIMAL,2809,55,0,0
3,20,20,10.0,1.0,15783.0,-6.294490525295325,-6.052411540906335,OPTIMAL,2811,54,0,0
3,20,20,10.0,1.0,15792.0,-6.294490525295325,-6.052411540906335,OPTIMAL,2813,53,0,0
3,20,20,10.0,1.0,15973.0,-6.294182862739757,-6.052411540906335,OPTIMAL,2853,54,0,0
3,20,20,10.0,1.0,16029.0,-6.294182862739757,-6.052411540906335,OPTIMAL,2870,53,0,0
3,20,20,10.0,1.0,16273.0,-6.293226066244234,-6.052411540906335,OPTIMAL,2914,54,0,0
3,20,20,10.0,1.0,16518.0,-6.293226066244234,-6.052411540906335,OPTIMAL,2953,55,0,0
3,20,20,10.0,1.0,16777.0,-6.2931608055851385,-6.052411540906335,OPTIMAL,2999,56,0,0
3,20,20,10.0,1.0,17023.0,-6.2931608055851385,-6.052411540906335,OPTIMAL,3038,57,0,0
3,20,20,10.0,1.0,17202.0,-6.292998885644356,-6.052411540906335,OPTIMAL,3086,58,0,0
3,20,20,10.0,1.0,17357.0,-6.292998885644356,-6.052411540906335,OPTIMAL,3123,59,0,0
3,20,20,10.0,1.0,17569.0,-6.292158962577065,-6.052411540906335,OPTIMAL,3174,60,0,0
3,20,20,10.0,1.0,17749.0,-6.292158962577065,-6.052411540906335,OPTIMAL,3216,61,0,0
3,20,20,10.0,1.0,18030.0,-6.292158962577065,-6.052411540906335,OPTIMAL,3261,62,0,0
3,20,20,10.0,1.0,18042.0,-6.292158962577065,-6.052411540906335,OPTIMAL,3264,63,0,0
3,20,20,10.0,1.0,18329.0,-6.2905705696583984,-6.052411540906335,OPTIMAL,3322,64,0,0
3,20,20,10.0,1.0,18592.0,-6.2905705696583984,-6.052411540906335,OPTIMAL,3367,65,0,0
3,20,20,10.0,1.0,18679.0,-6.288737307367503,-6.052411540906335,OPTIMAL,3392,64,0,0
3,20,20,10.0,1.0,18840.0,-6.288737307367503,-6.052411540906335,OPTIMAL,3431,65,0,0
3,20,20,10.0,1.0,19004.0,-6.288557489864866,-6.052411540906335,OPTIMAL,3474,66,0,0
3,20,20,10.0,1.0,19202.0,-6.288557489864866,-6.052411540906335,OPTIMAL,3514,67,0,0
3,20,20,10.0,1.0,19369.0,-6.28760902659779,-6.052411540906335,OPTIMAL,3555,68,0,0
3,20,20,10.0,1.0,19515.0,-6.28760902659779,-6.052411540906335,OPTIMAL,3595,69,0,0
3,20,20,10.0,1.0,19700.0,-6.28760902659779,-6.052411540906335,OPTIMAL,3643,70,0,0
3,20,20,10.0,1.0,19869.0,-6.28760902659779,-6.052411540906335,OPTIMAL,3690,71,0,0
3,20,20,10.0,1.0,20037.0,-6.28760902659779,-6.052411540906335,OPTIMAL,3735,72,0,0
3,20,20,10.0,1.0,20110.0,-6.28760902659779,-6.052411540906335,OPTIMAL,3748,71,0,0
3,20,20,10.0,1.0,20350.0,-6.2873069976937215,-6.052411540906335,OPTIMAL,3802,72,0,0
3,20,20,10.0,1.0,20555.0,-6.2873069976937215,-6.052411540906335,OPTIMAL,3845,73,0,0
3,20,20,10.0,1.0,20832.0,-6.2853850861309395,-6.052411540906335,OPTIMAL,3896,74,0,0
3,20,20,10.0,1.0,20986.0,-6.2853850861309395,-6.052411540906335,OPTIMAL,3937,73,0,0
3,20,20,10.0,1.0,21163.0,-6.285339456741401,-6.052411540906335,OPTIMAL,3983,74,0,0
3,20,20,10.0,1.0,21346.0,-6.285339456741401,-6.052411540906335,OPTIMAL,4028,75,0,0
3,20,20,10.0,1.0,21586.0,-6.284844224452067,-6.052411540906335,OPTIMAL,4078,76,0,0
3,20,20,10.0,1.0,21765.0,-6.284844224452067,-6.052411540906335,OPTIMAL,4114,77,0,0
3,20,20,10.0,1.0,21958.0,-6.284811287444937,-6.052411540906335,OPTIMAL,4163,78,0,0
3,20,20,10.0,1.0,21969.0,-6.284811287444937,-6.052411540906335,OPTIMAL,4166,77,0,0
3,20,20,10.0,1.0,22202.0,-6.2844525539416605,-6.052411540906335,OPTIMAL,4214,78,0,0
3,20,20,10.0,1.0,22260.0,-6.2844525539416605,-6.052411540906335,OPTIMAL,4231,77,0,0
3,20,20,10.0,1.0,22633.0,-6.283239343864988,-6.052411540906335,OPTIMAL,4288,78,0,0
3,20,20,10.0,1.0,22782.0,-6.283239343864988,-6.052411540906335,OPTIMAL,4325,79,0,0
3,20,20,10.0,1.0,22936.0,-6.282905545231616,-6.052411540906335,OPTIMAL,4367,80,0,0
3,20,20,10.0,1.0,23062.0,-6.282905545231616,-6.052411540906335,OPTIMAL,4401,81,0,0
3,20,20,10.0,1.0,23294.0,-6.282263980455828,-6.052411540906335,OPTIMAL,4451,82,0,0
3,20,20,10.0,1.0,23462.0,-6.282263980455828,-6.052411540906335,OPTIMAL,4493,83,0,0
3,20,20,10.0,1.0,23672.0,-6.282151602310108,-6.052411540906335,OPTIMAL,4537,84,0,0
3,20,20,10.0,1.0,23922.0,-6.282151602310108,-6.052411540906335,OPTIMAL,4588,85,0,0
3,20,20,10.0,1.0,24136.0,-6.280839014327037,-6.052411540906335,OPTIMAL,4634,86,0,0
3,20,20,10.0,1.0,24419.0,-6.280839014327037,-6.052411540906335,OPTIMAL,4675,87,0,0
3,20,20,10.0,1.0,24436.0,-6.280780084932224,-6.052411540906335,OPTIMAL,4681,86,0,0
3,20,20,10.0,1.0,24596.0,-6.280780084932224,-6.052411540906335,OPTIMAL,4718,87,0,0
3,20,20,10.0,1.0,24607.0,-6.277565858105221,-6.052411540906335,OPTIMAL,4721,86,0,0
3,20,20,10.0,1.0,24732.0,-6.277565858105221,-6.052411540906335,OPTIMAL,4755,87,0,0
3,20,20,10.0,1.0,24744.0,-6.277565858105221,-6.052411540906335,OPTIMAL,4758,88,0,0
3,20,20,10.0,1.0,24945.0,-6.277565858105221,-6.052411540906335,OPTIMAL,4806,89,0,0
3,20,20,10.0,1.0,25107.0,-6.276396239145198,-6.052411540906335,OPTIMAL,4850,90,0,0
3,20,20,10.0,1.0,25314.0,-6.276396239145198,-6.052411540906335,OPTIMAL,4895,91,0,0
3,20,20,10.0,1.0,25328.0,-6.276268391724536,-6.052411540906335,OPTIMAL,4899,90,0,0
3,20,20,10.0,1.0,25475.0,-6.276268391724536,-6.052411540906335,OPTIMAL,4940,91,0,0
3,20,20,10.0,1.0,25668.0,-6.27623525744815,-6.052411540906335,OPTIMAL,4989,92,0,0
3,20,20,10.0,1.0,25820.0,-6.27623525744815,-6.052411540906335,OPTIMAL,5027,93,0,0
3,20,20,10.0,1.0,25976.0,-6.275880716984144,-6.052411540906335,OPTIMAL,5070,94,0,0
3,20,20,10.0,1.0,26157.0,-6.275880716984144,-6.052411540906335,OPTIMAL,5110,95,0,0
3,20,20,10.0,1.0,26316.0,-6.275879873900713,-6.052411540906335,OPTIMAL,5152,96,0,0
3,20,20,10.0,1.0,26370.0,-6.275879873900713,-6.052411540906335,OPTIMAL,5167,95,0,0
3,20,20,10.0,1.0,26577.0,-6.275848859551798,-6.052411540906335,OPTIMAL,5215,96,0,0
3,20,20,10.0,1.0,26746.0,-6.275848859551798,-6.052411540906335,OPTIMAL,5258,97,0,0
3,20,20,10.0,1.0,27066.0,-6.2758272072155235,-6.052411540906335,OPTIMAL,5307,98,0,0
3,20,20,10.0,1.0,27190.0,-6.2758272072155235,-6.052411540906335,OPTIMAL,5338,99,0,0
3,20,20,10.0,1.0,27338.0,-6.275705008299444,-6.052411540906335,OPTIMAL,5374,100,0,0
3,20,20,10.0,1.0,27387.0,-6.275705008299444,-6.052411540906335,OPTIMAL,5388,99,0,0
3,20,20,10.0,1.0,27641.0,-6.27564633044539,-6.052411540906335,OPTIMAL,5436,100,0,0
3,20,20,10.0,1.0,27803.0,-6.27564633044539,-6.052411540906335,OPTIMAL,5477,101,0,0
3,20,20,10.0,1.0,28060.0,-6.275364802979557,-6.052411540906335,OPTIMAL,5531,102,0,0
3,20,20,10.0,1.0,28311.0,-6.275364802979557,-6.052411540906335,OPTIMAL,5580,103,0,0
3,20,20,10.0,1.0,28571.0,-6.2751353554536955,-6.052411540906335,OPTIMAL,5634,104,0,0
3,20,20,10.0,1.0,29067.0,-6.2751353554536955,-6.052411540906335,OPTIMAL,5670,105,0,0
3,20,20,10.0,1.0,29139.0,-6.274688632952272,-6.052411540906335,OPTIMAL,5691,104,0,0
3,20,20,10.0,1.0,29436.0,-6.274688632952272,-6.052411540906335,OPTIMAL,5730,105,0,0
3,20,20,10.0,1.0,29554.0,-6.274103402567077,-6.052411540906335,OPTIMAL,5760,104,0,0
3,20,20,10.0,1.0,29685.0,-6.274103402567077,-6.052411540906335,OPTIMAL,5790,105,0,0
3,20,20,10.0,1.0,29973.0,-6.274103402567077,-6.052411540906335,OPTIMAL,5831,106,0,0
3,20,20,10.0,1.0,30182.0,-6.274103402567077,-6.052411540906335,OPTIMAL,5872,107,0,0
3,20,20,10.0,1.0,30355.0,-6.273749182222325,-6.052411540906335,OPTIMAL,5907,108,0,0
3,20,20,10.0,1.0,30557.0,-6.273749182222325,-6.052411540906335,OPTIMAL,5946,109,0,0
3,20,20,10.0,1.0,30756.0,-6.273749182222325,-6.052411540906335,OPTIMAL,5994,110,0,0
3,20,20,10.0,1.0,30808.0,-6.273749182222325,-6.052411540906335,OPTIMAL,6008,109,0,0
3,20,20,10.0,1.0,31001.0,-6.273749182222325,-6.052411540906335,OPTIMAL,6052,110,0,0
3,20,20,10.0,1.0,31160.0,-6.273749182222325,-6.052411540906335,OPTIMAL,6090,111,0,0
3,20,20,10.0,1.0,31378.0,-6.27363291286007,-6.052411540906335,OPTIMAL,6138,112,0,0
3,20,20,10.0,1.0,31463.0,-6.27363291286007,-6.052411540906335,OPTIMAL,6160,111,0,0
3,20,20,10.0,1.0,31661.0,-6.273355753922094,-6.052411540906335,OPTIMAL,6205,112,0,0
3,20,20,10.0,1.0,31833.0,-6.273355753922094,-6.052411540906335,OPTIMAL,6239,113,0,0
3,20,20,10.0,1.0,32602.0,-6.273347368430194,-6.052411540906335,OPTIMAL,6289,114,0,0
3,20,20,10.0,1.0,32789.0,-6.273347368430194,-6.052411540906335,OPTIMAL,6328,115,0,0
3,20,20,10.0,1.0,32980.0,-6.272425830450434,-6.067018647807193,OPTIMAL,6376,110,0,0
3,20,20,10.0,1.0,33124.0,-6.272425830450434,-6.067018647807193,OPTIMAL,6411,111,0,0
3,20,20,10.0,1.0,33309.0,-6.27209322985341,-6.067018647807193,OPTIMAL,6453,112,0,0
3,20,20,10.0,1.0,33506.0,-6.27209322985341,-6.067018647807193,OPTIMAL,6497,113,0,0
3,20,20,10.0,1.0,33718.0,-6.271659711032462,-6.067018647807193,OPTIMAL,6539,114,0,0
3,20,20,10.0,1.0,33880.0,-6.271659711032462,-6.067018647807193,OPTIMAL,6574,115,0,0
3,20,20,10.0,1.0,34018.0,-6.27119666068979,-6.067018647807193,OPTIMAL,6611,116,0,0
3,20,20,10.0,1.0,34145.0,-6.27119666068979,-6.067018647807193,OPTIMAL,6644,117,0,0
3,20,20,10.0,1.0,34320.0,-6.27119666068979,-6.067018647807193,OPTIMAL,6686,118,0,0
3,20,20,10.0,1.0,34488.0,-6.27119666068979,-6.067018647807193,OPTIMAL,6727,119,0,0
3,20,20,10.0,1.0,34682.0,-6.27099879886523,-6.067018647807193,OPTIMAL,6771,120,0,0
3,20,20,10.0,1.0,34862.0,-6.27099879886523,-6.067018647807193,OPTIMAL,6812,121,0,0
3,20,20,10.0,1.0,34874.0,-6.270887125607154,-6.067018647807193,OPTIMAL,6816,120,0,0
3,20,20,10.0,1.0,35018.0,-6.270887125607154,-6.067018647807193,OPTIMAL,6855,121,0,0
3,20,20,10.0,1.0,35184.0,-6.270611000235584,-6.067018647807193,OPTIMAL,6900,122,0,0
3,20,20,10.0,1.0,35226.0,-6.270611000235584,-6.067018647807193,OPTIMAL,6912,121,0,0
3,20,20,10.0,1.0,35385.0,-6.270471549333802,-6.067018647807193,OPTIMAL,6953,122,0,0
3,20,20,10.0,1.0,35551.0,-6.270471549333802,-6.067018647807193,OPTIMAL,6991,123,0,0
3,20,20,10.0,1.0,35766.0,-6.270436008312103,-6.067018647807193,OPTIMAL,7041,124,0,0
3,20,20,10.0,1.0,35963.0,-6.270436008312103,-6.067018647807193,OPTIMAL,7086,125,0,0
3,20,20,10.0,1.0,36210.0,-6.270320791030749,-6.067018647807193,OPTIMAL,7126,126,0,0
3,20,20,10.0,1.0,36357.0,-6.270320791030749,-6.067018647807193,OPTIMAL,7164,127,0,0
3,20,20,10.0,1.0,36502.0,-6.270320791030749,-6.067018647807193,OPTIMAL,7203,128,0,0
3,20,20,10.0,1.0,36650.0,-6.270320791030749,-6.067018647807193,OPTIMAL,7240,129,0,0
3,20,20,10.0,1.0,36864.0,-6.270320791030749,-6.067018647807193,OPTIMAL,7292,130,0,0
3,20,20,10.0,1.0,37070.0,-6.270320791030749,-6.067018647807193,OPTIMAL,7335,131,0,0
3,20,20,10.0,1.0,37285.0,-6.270136001310869,-6.067018647807193,OPTIMAL,7384,132,0,0
3,20,20,10.0,1.0,37370.0,-6.270136001310869,-6.067018647807193,OPTIMAL,7406,131,0,0
3,20,20,10.0,1.0,37592.0,-6.2698188058959765,-6.067018647807193,OPTIMAL,7457,132,0,0
3,20,20,10.0,1.0,37681.0,-6.2698188058959765,-6.067018647807193,OPTIMAL,7479,131,0,0
3,20,20,10.0,1.0,38053.0,-6.269557014708859,-6.067018647807193,OPTIMAL,7527,132,0,0
3,20,20,10.0,1.0,38270.0,-6.269557014708859,-6.067018647807193,OPTIMAL,7573,133,0,0
3,20,20,10.0,1.0,38584.0,-6.269477213008496,-6.067018647807193,OPTIMAL,7629,134,0,0
3,20,20,10.0,1.0,38806.0,-6.269477213008496,-6.067018647807193,OPTIMAL,7671,135,0,0
3,20,20,10.0,1.0,39009.0,-6.269299173278359,-6.067018647807193,OPTIMAL,7713,136,0,0
3,20,20,10.0,1.0,39190.0,-6.269299173278359,-6.067018647807193,OPTIMAL,7748,135,0,0
3,20,20,10.0,1.0,39198.0,-6.269261564605339,-6.067018647807193,OPTIMAL,7750,134,0,0
3,20,20,10.0,1.0,39412.0,-6.269261564605339,-6.067018647807193,OPTIMAL,7792,135,0,0
3,20,20,10.0,1.0,39598.0,-6.268884999992172,-6.067018647807193,OPTIMAL,7831,136,0,0
3,20,20,10.0,1.0,39808.0,-6.268884999992172,-6.067018647807193,OPTIMAL,7872,137,0,0
3,20,20,10.0,1.0,39823.0,-6.268065248456786,-6.067018647807193,OPTIMAL,7876,136,0,0
3,20,20,10.0,1.0,39971.0,-6.268065248456786,-6.067018647807193,OPTIMAL,7908,137,0,0
3,20,20,10.0,1.0,40185.0,-6.267565669870105,-6.067018647807193,OPTIMAL,7957,138,0,0
3,20,20,10.0,1.0,40215.0,-6.267565669870105,-6.067018647807193,OPTIMAL,7965,137,0,0
3,20,20,10.0,1.0,40460.0,-6.267464781361636,-6.067018647807193,OPTIMAL,8007,138,0,0
3,20,20,10.0,1.0,40694.0,-6.267464781361636,-6.067018647807193,OPTIMAL,8053,139,0,0
3,20,20,10.0,1.0,40920.0,-6.267464781361636,-6.067018647807193,OPTIMAL,8098,140,0,0
3,20,20,10.0,1.0,41081.0,-6.267464781361636,-6.067018647807193,OPTIMAL,8133,141,0,0
3,20,20,10.0,1.0,41100.0,-6.267353487132353,-6.067018647807193,OPTIMAL,8138,140,0,0
3,20,20,10.0,1.0,41160.0,-6.267353487132353,-6.067018647807193,OPTIMAL,8152,139,0,0
3,20,20,10.0,1.0,41444.0,-6.265126768179716,-6.067018647807193,OPTIMAL,8198,140,0,0
3,20,20,10.0,1.0,41848.0,-6.265126768179716,-6.067018647807193,OPTIMAL,8228,141,0,0
3,20,20,10.0,1.0,41945.0,-6.264459865931818,-6.067018647807193,OPTIMAL,8251,140,0,0
3,20,20,10.0,1.0,42112.0,-6.264459865931818,-6.067018647807193,OPTIMAL,8286,141,0,0
3,20,20,10.0,1.0,42314.0,-6.264401995629027,-6.067018647807193,OPTIMAL,8334,142,0,0
3,20,20,10.0,1.0,42457.0,-6.264401995629027,-6.067018647807193,OPTIMAL,8371,143,0,0
3,20,20,10.0,1.0,42644.0,-6.264082533470856,-6.067018647807193,OPTIMAL,8412,144,0,0
3,20,20,10.0,1.0,42871.0,-6.264082533470856,-6.067018647807193,OPTIMAL,8452,145,0,0
3,20,20,10.0,1.0,43102.0,-6.264017095688099,-6.067018647807193,OPTIMAL,8498,146,0,0
3,20,20,10.0,1.0,43158.0,-6.264017095688099,-6.067018647807193,OPTIMAL,8513,145,0,0
3,20,20,10.0,1.0,43413.0,-6.26380493728284,-6.067018647807193,OPTIMAL,8558,146,0,0
3,20,20,10.0,1.0,43655.0,-6.26380493728284,-6.067018647807193,OPTIMAL,8600,147,0,0
3,20,20,10.0,1.0,43876.0,-6.263739759801926,-6.067018647807193,OPTIMAL,8645,148,0,0
3,20,20,10.0,1.0,44100.0,-6.263739759801926,-6.067018647807193,OPTIMAL,8685,149,0,0
3,20,20,10.0,1.0,44343.0,-6.263739759801926,-6.067018647807193,OPTIMAL,8735,150,0,0
3,20,20,10.0,1.0,44565.0,-6.263739759801926,-6.067018647807193,OPTIMAL,8777,151,0,0
3,20,20,10.0,1.0,44850.0,-6.263558291852344,-6.067018647807193,OPTIMAL,8827,152,0,0
3,20,20,10.0,1.0,45039.0,-6.263558291852344,-6.067018647807193,OPTIMAL,8866,153,0,0
3,20,20,10.0,1.0,45275.0,-6.26339323189858,-6.067018647807193,OPTIMAL,8918,154,0,0
3,20,20,10.0,1.0,45334.0,-6.26339323189858,-6.067018647807193,OPTIMAL,8931,153,0,0
3,20,20,10.0,1.0,45630.0,-6.263208826811155,-6.067018647807193,OPTIMAL,8981,154,0,0
3,20,20,10.0,1.0,45880.0,-6.263208826811155,-6.067018647807193,OPTIMAL,9029,155,0,0
3,20,20,10.0,1.0,46160.0,-6.262994639300245,-6.067018647807193,OPTIMAL,9074,156,0,0
3,20,20,10.0,1.0,46422.0,-6.262994639300245,-6.067018647807193,OPTIMAL,9114,157,0,0
3,20,20,10.0,1.0,46731.0,-6.262755653617064,-6.067018647807193,OPTIMAL,9158,158,0,0
3,20,20,10.0,1.0,46802.0,-6.262755653617064,-6.067018647807193,OPTIMAL,9172,157,0,0
3,20,20,10.0,1.0,46885.0,-6.262142098916375,-6.067018647807193,OPTIMAL,9188,156,0,0
3,20,20,10.0,1.0,47051.0,-6.262142098916375,-6.067018647807193,OPTIMAL,9229,157,0,0
3,20,20,10.0,1.0,47230.0,-6.262040066200583,-6.067018647807193,OPTIMAL,9271,158,0,0
3,20,20,10.0,1.0,47408.0,-6.262040066200583,-6.067018647807193,OPTIMAL,9314,159,0,0
3,20,20,10.0,1.0,47639.0,-6.261999878031261,-6.067018647807193,OPTIMAL,9363,160,0,0
3,20,20,10.0,1.0,47696.0,-6.261999878031261,-6.067018647807193,OPTIMAL,9376,159,0,0
3,20,20,10.0,1.0,47978.0,-6.261803706507687,-6.067018647807193,OPTIMAL,9427,160,0,0
3,20,20,10.0,1.0,48024.0,-6.261803706507687,-6.067018647807193,OPTIMAL,9441,159,0,0
3,20,20,10.0,1.0,48205.0,-6.261727460042429,-6.067018647807193,OPTIMAL,9489,160,0,0
3,20,20,10.0,1.0,48369.0,-6.261727460042429,-6.067018647807193,OPTIMAL,9527,161,0,0
3,20,20,10.0,1.0,48590.0,-6.261682324890833,-6.067018647807193,OPTIMAL,9573,162,0,0
3,20,20,10.0,1.0,48794.0,-6.261682324890833,-6.067018647807193,OPTIMAL,9613,163,0,0
3,20,20,10.0,1.0,49088.0,-6.261680620720415,-6.067018647807193,OPTIMAL,9669,164,0,0
3,20,20,10.0,1.0,49262.0,-6.261680620720415,-6.067018647807193,OPTIMAL,9712,165,0,0
3,20,20,10.0,1.0,49508.0,-6.2616330953665456,-6.067018647807193,OPTIMAL,9764,166,0,0
3,20,20,10.0,1.0,49689.0,-6.2616330953665456,-6.067018647807193,OPTIMAL,9803,167,0,0
3,20,20,10.0,1.0,49905.0,-6.2615621491895155,-6.067018647807193,OPTIMAL,9853,168,0,0
3,20,20,10.0,1.0,50083.0,-6.2615621491895155,-6.067018647807193,OPTIMAL,9894,169,0,0
3,20,20,10.0,1.0,50252.0,-6.261558998525371,-6.067018647807193,OPTIMAL,9935,170,0,0
