seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
1,20,100,4.0,380.0,2.4710291111306515,2.654499422520585,OPTIMAL,38,2,79,79
1,20,100,4.0,549.0,2.4710291111306515,2.654499422520585,OPTIMAL,59,3,0,79
1,20,100,4.0,713.0,2.5061038770565585,2.654499422520585,OPTIMAL,82,4,4,79
1,20,100,4.0,901.0,2.5061038770565585,2.654499422520585,OPTIMAL,106,5,0,79
1,20,100,4.0,1107.0,2.5091718496496997,2.654499422520585,OPTIMAL,132,6,2,79
1,20,100,4.0,1276.0,2.5091718496496997,2.654499422520585,OPTIMAL,151,7,0,79
1,20,100,4.0,1435.0,2.542065287368521,2.654499422520585,OPTIMAL,174,8,2,79
1,20,100,4.0,1558.0,2.542065287368521,2.654499422520585,OPTIMAL,192,9,0,79
1,20,100,4.0,1700.0,2.543017616545855,2.654499422520585,OPTIMAL,213,10,3,79
1,20,100,4.0,1872.0,2.543017616545855,2.654499422520585,OPTIMAL,236,11,0,79
1,20,100,4.0,2079.0,2.54422555063906,2.654499422520585,OPTIMAL,257,12,3,79
1,20,100,4.0,2243.0,2.54422555063906,2.654499422520585,OPTIMAL,281,13,0,79
1,20,100,4.0,2374.0,2.5517978172302365,2.654499422520585,OPTIMAL,298,14,1,79
1,20,100,4.0,2518.0,2.5517978172302365,2.654499422520585,OPTIMAL,318,15,0,79
1,20,100,4.0,2585.0,2.565813587122242,2.654499422520585,OPTIMAL,326,16,3,79
1,20,100,4.0,2626.0,2.565813587122242,2.654499422520585,OPTIMAL,330,17,0,79
1,20,100,4.0,2640.0,2.5689240018600543,2.654499422520585,OPTIMAL,332,16,8,79
1,20,100,4.0,2775.0,2.5689240018600543,2.654499422520585,OPTIMAL,352,17,0,79
1,20,100,4.0,2983.0,2.571039683265392,2.654499422520585,OPTIMAL,376,18,1,79
1,20,100,4.0,3159.0,2.571039683265392,2.654499422520585,OPTIMAL,397,19,0,79
1,20,100,4.0,3332.0,2.5784615734817864,2.654499422520585,OPTIMAL,420,20,0,79
1,20,100,4.0,3549.0,2.5784615734817864,2.654499422520585,OPTIMAL,449,21,0,79
1,20,100,4.0,3669.0,2.5821190825983686,2.654499422520585,OPTIMAL,465,22,1,79
1,20,100,4.0,3822.0,2.5821190825983686,2.654499422520585,OPTIMAL,481,23,0,79
1,20,100,4.0,3949.0,2.58460550886893,2.654499422520585,OPTIMAL,497,24,0,79
1,20,100,4.0,3976.0,2.58460550886893,2.654499422520585,OPTIMAL,500,25,0,79
1,20,100,4.0,3989.0,2.5865866001768913,2.654499422520585,OPTIMAL,502,24,7,79
1,20,100,4.0,4145.0,2.5865866001768913,2.654499422520585,OPTIMAL,523,25,0,79
1,20,100,4.0,4328.0,2.5866064890775116,2.654499422520585,OPTIMAL,548,26,1,79
1,20,100,4.0,4497.0,2.5866064890775116,2.654499422520585,OPTIMAL,569,27,0,79
1,20,100,4.0,4667.0,2.5930757579240575,2.654499422520585,OPTIMAL,587,28,3,79
1,20,100,4.0,4697.0,2.5930757579240575,2.654499422520585,OPTIMAL,590,29,0,79
1,20,100,4.0,4709.0,2.594485621839101,2.654499422520585,OPTIMAL,592,28,6,79
1,20,100,4.0,4772.0,2.594485621839101,2.654499422520585,OPTIMAL,600,29,0,79
1,20,100,4.0,4894.0,2.5973993983981174,2.654499422520585,OPTIMAL,619,28,4,79
1,20,100,4.0,5016.0,2.5973993983981174,2.654499422520585,OPTIMAL,637,27,0,79
1,20,100,4.0,5093.0,2.5982718799948725,2.654499422520585,OPTIMAL,648,28,1,79
1,20,100,4.0,5179.0,2.5982718799948725,2.654499422520585,OPTIMAL,659,29,0,79
1,20,100,4.0,5296.0,2.6027676523481427,2.654499422520585,OPTIMAL,677,28,8,79
1,20,100,4.0,5323.0,2.6027676523481427,2.654499422520585,OPTIMAL,680,29,0,79
1,20,100,4.0,5337.0,2.6028564639438585,2.654499422520585,OPTIMAL,682,28,5,79
1,20,100,4.0,5426.0,2.6028564639438585,2.654499422520585,OPTIMAL,692,29,0,79
1,20,100,4.0,5589.0,2.603696363163795,2.654499422520585,OPTIMAL,712,28,5,79
1,20,100,4.0,5708.0,2.603696363163795,2.654499422520585,OPTIMAL,730,29,0,79
1,20,100,4.0,5826.0,2.60779243844805,2.654499422520585,OPTIMAL,748,28,0,79
1,20,100,4.0,5897.0,2.60779243844805,2.654499422520585,OPTIMAL,757,29,0,79
1,20,100,4.0,6017.0,2.6097604046428815,2.654499422520585,OPTIMAL,775,28,4,79
1,20,100,4.0,6214.0,2.6097604046428815,2.654499422520585,OPTIMAL,798,29,0,79
1,20,100,4.0,6466.0,2.6099997775957013,2.654499422520585,OPTIMAL,826,28,0,79
