seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,7,251.0,1.2135485957049656,3.693985094295321,Time limit reached,46,2,0,0
3,7,384.0,1.2135485957049656,3.693985094295321,Time limit reached,72,3,0,0
3,7,685.0,1.3529441447212287,3.693985094295321,Time limit reached,109,4,0,0
3,7,926.0,1.3529441447212287,3.6721406795913794,Time limit reached,140,5,0,0
3,7,1130.0,1.3755026248528246,3.6721406795913794,Time limit reached,169,6,0,0
3,7,1402.0,1.3755026248528246,3.6721406795913794,Time limit reached,208,7,0,0
3,7,1597.0,1.4750923249776915,3.6721406795913794,Time limit reached,246,8,0,0
3,7,1769.0,1.4750923249776915,3.5319419635286264,Time limit reached,278,9,0,0
3,7,2040.0,1.4995246467458934,3.5319419635286264,Time limit reached,317,10,0,0
3,7,2358.0,1.4995246467458934,3.5319419635286264,Time limit reached,357,11,0,0
3,7,2556.0,1.5282660715087975,3.5319419635286264,Time limit reached,394,12,0,0
3,7,2739.0,1.5282660715087975,3.5319419635286264,Time limit reached,427,13,0,0
3,7,2955.0,1.5517344440029803,2.819770213846189,Time limit reached,465,14,0,0
3,7,3189.0,1.5517344440029803,2.819770213846189,Time limit reached,506,15,0,0
3,7,3389.0,1.5882189179556074,2.819770213846189,Time limit reached,542,16,0,0
3,7,3576.0,1.5882189179556074,2.819770213846189,Time limit reached,578,17,0,0
3,7,3817.0,1.6117452943331645,2.819770213846189,Time limit reached,618,18,0,0
3,7,4061.0,1.6117452943331645,2.819770213846189,Time limit reached,655,19,0,0
3,7,4239.0,1.6418711513227202,2.819770213846189,Time limit reached,689,20,0,0
3,7,4481.0,1.6418711513227202,2.819770213846189,Time limit reached,731,21,0,0
3,7,4672.0,1.6653823746432432,2.819770213846189,Time limit reached,768,22,0,0
3,7,4897.0,1.6653823746432432,2.819770213846189,Time limit reached,810,23,0,0
3,7,5072.0,1.6656884991470986,2.819770213846189,Time limit reached,843,24,0,0
3,7,5255.0,1.6656884991470986,2.819770213846189,Time limit reached,871,25,0,0
3,7,5520.0,1.6876689358555041,2.819770213846189,Time limit reached,913,26,0,0
3,7,5787.0,1.6876689358555041,2.819770213846189,Time limit reached,954,27,0,0
3,7,6049.0,1.698137874273344,2.819770213846189,Time limit reached,996,28,0,0
3,7,6357.0,1.698137874273344,2.819770213846189,Time limit reached,1032,29,0,0
3,7,6573.0,1.7184564202908952,2.819770213846189,Time limit reached,1069,30,0,0
3,7,6793.0,1.7184564202908952,2.8197699470726314,Time limit reached,1102,31,0,0
3,7,6974.0,1.7244098404756083,2.8197699470726314,Time limit reached,1133,32,0,0
3,7,7264.0,1.7244098404756083,2.8197699470726314,Time limit reached,1171,33,0,0
3,7,7505.0,1.7421419592710872,2.8197699470726314,Time limit reached,1208,34,0,0
3,7,7761.0,1.7421419592710872,2.8197699470726314,Time limit reached,1245,35,0,0
3,7,8004.0,1.7518064913114637,2.8197699470726314,Time limit reached,1285,36,0,0
3,7,8262.0,1.7518064913114637,2.8197699470726314,Time limit reached,1322,37,0,0
3,7,8496.0,1.7748444166948212,2.8197699470726314,Time limit reached,1363,38,0,0
3,7,8721.0,1.7748444166948212,2.8197699470726314,Time limit reached,1398,39,0,0
3,7,8940.0,1.775313664604894,2.8197699470726314,Time limit reached,1436,40,0,0
3,7,9175.0,1.775313664604894,2.8197699470726314,Time limit reached,1470,41,0,0
3,7,9404.0,1.7833432542255685,2.8197699470726314,Time limit reached,1508,42,0,0
3,7,9644.0,1.7833432542255685,2.8197699470726314,Time limit reached,1548,43,0,0
3,7,9889.0,1.796820782577246,2.8197699470726314,Time limit reached,1586,44,0,0
3,7,10157.0,1.796820782577246,2.8197699470726314,Time limit reached,1622,45,0,0
3,7,10412.0,1.8020111706039108,2.8197699470726314,Time limit reached,1660,46,0,0
3,7,10855.0,1.8020111706039108,2.8197699470726314,Time limit reached,1701,47,0,0
3,7,11105.0,1.8053091993418136,2.8197699470726314,Time limit reached,1738,48,0,0
3,7,11332.0,1.8053091993418136,2.8197699470726314,Time limit reached,1774,49,0,0
3,7,11565.0,1.8284477875712595,2.8197699470726314,Time limit reached,1813,50,0,0
3,7,11794.0,1.8284477875712595,2.8197699470726314,Time limit reached,1852,51,0,0
3,7,12033.0,1.8358733860941054,2.8197699470726314,Time limit reached,1889,52,0,0
3,7,12241.0,1.8358733860941054,2.8197699470726314,Time limit reached,1923,53,0,0
3,7,12436.0,1.8485961865735234,2.8197699470726314,Time limit reached,1960,54,0,0
3,7,12676.0,1.8485961865735234,2.8197699470726314,Time limit reached,1991,55,0,0
3,7,12937.0,1.851330622469105,2.8197699470726314,Time limit reached,2028,56,0,0
3,7,13129.0,1.851330622469105,2.8197699470726314,Time limit reached,2057,57,0,0
3,7,13345.0,1.855218608925846,2.8197699470726314,Time limit reached,2095,58,0,0
3,7,13556.0,1.855218608925846,2.8197699470726314,Time limit reached,2124,59,0,0
3,7,13774.0,1.858582517497322,2.8197699470726314,Time limit reached,2165,60,0,0
3,7,13960.0,1.858582517497322,2.8197699470726314,Time limit reached,2198,61,0,0
3,7,14152.0,1.8591832686488496,2.8197699470726314,Time limit reached,2239,62,0,0
3,7,14352.0,1.8591832686488496,2.8197699470726314,Time limit reached,2275,63,0,0
3,7,14603.0,1.8779873858546332,2.8197699470726314,Time limit reached,2323,64,0,0
3,7,14763.0,1.8779873858546332,2.8197699470726314,Time limit reached,2352,65,0,0
3,7,14957.0,1.8781824243273006,2.8197699470726314,Time limit reached,2387,66,0,0
3,7,15398.0,1.8781824243273006,2.8197699470726314,Time limit reached,2429,67,0,0
3,7,15637.0,1.8820676561995926,2.8197699470726314,Time limit reached,2469,68,0,0
3,7,15880.0,1.8820676561995926,2.8197699470726314,Time limit reached,2507,69,0,0
3,7,16085.0,1.8874614394910418,2.8197699470726314,Time limit reached,2541,70,0,0
3,7,16294.0,1.8874614394910418,2.8197699470726314,Time limit reached,2579,71,0,0
3,7,16539.0,1.9006985901974782,2.8197699470726314,Time limit reached,2622,72,0,0
3,7,16786.0,1.9006985901974782,2.8197699470726314,Time limit reached,2661,73,0,0
3,7,17061.0,1.9016208174815392,2.8197699470726314,Time limit reached,2703,74,0,0
3,7,17480.0,1.9016208174815392,2.8197699470726314,Time limit reached,2747,75,0,0
3,7,17715.0,1.9020401312697226,2.8197699470726314,Time limit reached,2785,76,0,0
3,7,18004.0,1.9020401312697226,2.8197699470726314,Time limit reached,2824,77,0,0
