seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
4,8,260.0,-9.01818502378711,-6.972053940725573,Time limit reached,50,2,0,0
4,8,508.0,-9.01818502378711,-6.972053940725573,Time limit reached,96,3,0,0
4,8,697.0,-8.852111168273144,-6.972054345148951,Time limit reached,132,4,0,0
4,8,889.0,-8.852111168273144,-6.972054345148951,Time limit reached,166,5,1,0
4,8,1076.0,-8.831074344467947,-6.972054879358275,Time limit reached,201,6,0,0
4,8,1277.0,-8.831074344467947,-6.972054879358275,Time limit reached,236,7,1,0
4,8,1493.0,-8.703809764926621,-6.972054879358275,Time limit reached,274,8,0,0
4,8,1679.0,-8.703809764926621,-6.972054879358275,Time limit reached,311,9,1,0
4,8,1878.0,-8.681465120862226,-6.972054879358275,Time limit reached,347,10,1,0
4,8,2063.0,-8.681465120862226,-6.972054879358275,Time limit reached,382,11,1,0
4,8,2289.0,-8.653115914918486,-6.972054879358275,Time limit reached,421,12,1,0
4,8,2491.0,-8.653115914918486,-6.972054879358275,Time limit reached,459,13,0,0
4,8,2734.0,-8.632125030686195,-6.972054879358275,Time limit reached,501,14,0,0
4,8,2975.0,-8.632125030686195,-6.972054879358275,Time limit reached,542,15,0,0
4,8,3150.0,-8.555529160510355,-6.972054879358275,Time limit reached,575,16,0,0
4,8,3360.0,-8.555529160510355,-6.972054879358275,Time limit reached,614,17,0,0
4,8,3562.0,-8.535070628344982,-6.972055127286133,Time limit reached,651,18,0,0
4,8,3804.0,-8.535070628344982,-6.972055127286133,Time limit reached,696,19,0,0
4,8,4014.0,-8.506682045785947,-6.972055127286133,Time limit reached,733,20,0,0
4,8,4264.0,-8.506682045785947,-6.972055127286133,Time limit reached,781,21,0,0
4,8,4462.0,-8.496530196165612,-6.972055127286133,Time limit reached,815,22,0,0
4,8,4688.0,-8.496530196165612,-6.972055127286133,Time limit reached,856,23,0,0
4,8,4895.0,-8.483923597519293,-6.972055127286133,Time limit reached,893,24,0,0
4,8,5098.0,-8.483923597519293,-6.972055127286133,Time limit reached,929,25,0,0
4,8,5307.0,-8.47492327529619,-6.972055127286133,Time limit reached,963,26,0,0
4,8,5539.0,-8.47492327529619,-6.972055127286133,Time limit reached,1006,27,0,0
4,8,5749.0,-8.446156655190507,-6.972055127286133,Time limit reached,1043,28,0,0
4,8,5996.0,-8.446156655190507,-6.972055127286133,Time limit reached,1088,29,1,0
4,8,6213.0,-8.42572701224284,-6.972055127286133,Time limit reached,1124,30,0,0
4,8,6474.0,-8.42572701224284,-6.972055127286133,Time limit reached,1171,31,1,0
4,8,6652.0,-8.410397355757983,-6.972055127286133,Time limit reached,1203,32,0,0
4,8,6875.0,-8.410397355757983,-6.972055127286133,Time limit reached,1243,33,0,0
4,8,7120.0,-8.390257597392011,-6.972055127286133,Time limit reached,1288,34,1,0
4,8,7325.0,-8.390257597392011,-6.972055127286133,Time limit reached,1326,35,0,0
4,8,7586.0,-8.359931636376032,-6.972055127286133,Time limit reached,1371,36,1,0
4,8,7762.0,-8.359931636376032,-6.972055127286133,Time limit reached,1403,37,1,0
4,8,7971.0,-8.349716742726963,-6.972055127286133,Time limit reached,1441,38,1,0
4,8,8174.0,-8.349716742726963,-6.972055127286133,Time limit reached,1479,39,1,0
4,8,8376.0,-8.349706054035284,-6.972055127286133,Time limit reached,1515,40,1,0
4,8,8604.0,-8.349706054035284,-6.972055127286133,Time limit reached,1555,41,1,0
4,8,8789.0,-8.339674638269775,-6.972055127286133,Time limit reached,1591,42,1,0
4,8,9010.0,-8.339674638269775,-6.972055127286133,Time limit reached,1630,43,1,0
4,8,9219.0,-8.330083001170596,-6.972055127286133,Time limit reached,1667,44,1,0
4,8,9413.0,-8.330083001170596,-6.972055127286133,Time limit reached,1701,45,1,0
4,8,9643.0,-8.32953640887457,-6.972055127286133,Time limit reached,1744,46,1,0
4,8,9875.0,-8.32953640887457,-6.972055127286133,Time limit reached,1787,47,1,0
4,8,10103.0,-8.30029572836938,-6.972055127286133,Time limit reached,1829,48,1,0
4,8,10342.0,-8.30029572836938,-6.972055127286133,Time limit reached,1872,49,1,0
4,8,10559.0,-8.298628730671199,-6.972055127286133,Time limit reached,1911,50,1,0
4,8,10757.0,-8.298628730671199,-6.972055127286133,Time limit reached,1947,51,1,0
4,8,10954.0,-8.290574837017973,-6.972055127286133,Time limit reached,1985,52,1,0
