seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,openNodes
1,8,170.0,-4.9066186235985025,-2.737265394412579,Time limit reached,45,2
1,8,338.0,-4.9066186235985025,-2.737265394412579,Time limit reached,85,3
1,8,468.0,-4.740135841889576,-2.737295481341528,Time limit reached,120,4
1,8,643.0,-4.740135841889576,-2.737295481341528,Time limit reached,164,5
1,8,818.0,-4.731701849579824,-2.737295481341528,Time limit reached,205,6
1,8,971.0,-4.731701849579824,-2.737295481341528,Time limit reached,247,7
1,8,1112.0,-4.577726741606455,-2.737295481341528,Time limit reached,283,8
1,8,1312.0,-4.577726741606455,-2.737295481341528,Time limit reached,323,9
1,8,1500.0,-4.569009367811576,-2.737295481341528,Time limit reached,366,10
1,8,1666.0,-4.569009367811576,-2.737295481341528,Time limit reached,402,11
1,8,1840.0,-4.561920003536535,-2.737295481341528,Time limit reached,442,12
1,8,2009.0,-4.561920003536535,-2.737295481341528,Time limit reached,485,13
1,8,2149.0,-4.5524328267357745,-2.737295481341528,Time limit reached,522,14
1,8,2293.0,-4.5524328267357745,-2.737295481341528,Time limit reached,559,15
1,8,2473.0,-4.432504976293316,-2.737295481341528,Time limit reached,601,16
1,8,2627.0,-4.432504976293316,-2.737295481341528,Time limit reached,641,17
1,8,2766.0,-4.423584602604377,-2.737297271447811,Time limit reached,678,18
1,8,2947.0,-4.423584602604377,-2.737297271447811,Time limit reached,718,19
1,8,3099.0,-4.415222748715849,-2.737297271447811,Time limit reached,756,20
1,8,3282.0,-4.415222748715849,-2.737297271447811,Time limit reached,795,21
1,8,3397.0,-4.406389983483346,-2.737297271447811,Time limit reached,828,22
1,8,3553.0,-4.406389983483346,-2.737297271447811,Time limit reached,868,23
1,8,3744.0,-4.3808651999388575,-2.737297271447811,Time limit reached,908,24
1,8,3881.0,-4.3808651999388575,-2.737297271447811,Time limit reached,950,25
1,8,4043.0,-4.3724958113789425,-2.737297271447811,Time limit reached,989,26
1,8,4210.0,-4.3724958113789425,-2.737297271447811,Time limit reached,1027,27
1,8,4388.0,-4.365593218479348,-2.737297271447811,Time limit reached,1071,28
1,8,4543.0,-4.365593218479348,-2.737297271447811,Time limit reached,1111,29
1,8,4733.0,-4.3547593874070385,-2.737297271447811,Time limit reached,1154,30
1,8,4873.0,-4.3547593874070385,-2.737297271447811,Time limit reached,1193,31
1,8,5084.0,-4.288596946530505,-2.737297271447811,Time limit reached,1238,32
1,8,5249.0,-4.288596946530505,-2.737297271447811,Time limit reached,1285,33
1,8,5465.0,-4.278666341175946,-2.737297271447811,Time limit reached,1332,34
1,8,5647.0,-4.278666341175946,-2.737297271447811,Time limit reached,1377,35
1,8,5830.0,-4.2712638015007025,-2.737297271447811,Time limit reached,1419,36
1,8,6001.0,-4.2712638015007025,-2.737297271447811,Time limit reached,1461,37
1,8,6171.0,-4.262982247999719,-2.737297271447811,Time limit reached,1504,38
1,8,6330.0,-4.262982247999719,-2.737297271447811,Time limit reached,1541,39
1,8,6450.0,-4.237891384005628,-2.737297271447811,Time limit reached,1574,40
1,8,6609.0,-4.237891384005628,-2.737297271447811,Time limit reached,1613,41
1,8,6811.0,-4.235260674335557,-2.737297271447811,Time limit reached,1657,42
1,8,6961.0,-4.235260674335557,-2.737297271447811,Time limit reached,1700,43
1,8,7186.0,-4.227913014980599,-2.737297271447811,Time limit reached,1745,44
1,8,7346.0,-4.227913014980599,-2.737297271447811,Time limit reached,1784,45
1,8,7522.0,-4.225059869731082,-2.737297271447811,Time limit reached,1828,46
1,8,7690.0,-4.225059869731082,-2.737297271447811,Time limit reached,1865,47
1,8,7856.0,-4.219746633078157,-2.737297271447811,Time limit reached,1906,48
1,8,8065.0,-4.219746633078157,-2.737297271447811,Time limit reached,1951,49
1,8,8229.0,-4.217164753437845,-2.737297271447811,Time limit reached,1993,50
1,8,8436.0,-4.217164753437845,-2.737297271447811,Time limit reached,2041,51
1,8,8609.0,-4.211037827470966,-2.737297271447811,Time limit reached,2086,52
1,8,8806.0,-4.211037827470966,-2.737297271447811,Time limit reached,2128,53
1,8,8995.0,-4.209119155657561,-2.737297271447811,Time limit reached,2163,54
1,8,9203.0,-4.209119155657561,-2.737297271447811,Time limit reached,2203,55
1,8,9359.0,-4.183458078831319,-2.737297271447811,Time limit reached,2244,56
1,8,9542.0,-4.183458078831319,-2.737297271447811,Time limit reached,2286,57
1,8,9724.0,-4.174308409133512,-2.737297271447811,Time limit reached,2328,58
1,8,9933.0,-4.174308409133512,-2.737297271447811,Time limit reached,2363,59
1,8,10108.0,-4.166913231832543,-2.737297271447811,Time limit reached,2406,60
1,8,10264.0,-4.166913231832543,-2.737297271447811,Time limit reached,2446,61
1,8,10478.0,-4.157348872669926,-2.737297271447811,Time limit reached,2490,62
1,8,10647.0,-4.157348872669926,-2.737297271447811,Time limit reached,2530,63
1,8,10799.0,-4.150694935743211,-2.737297271447811,Time limit reached,2569,64
1,8,11018.0,-4.150694935743211,-2.737297271447811,Time limit reached,2614,65
1,8,11177.0,-4.139995285920583,-2.737297271447811,Time limit reached,2656,66
1,8,11422.0,-4.139995285920583,-2.737297271447811,Time limit reached,2700,67
1,8,11637.0,-4.133661854819754,-2.737297271447811,Time limit reached,2750,68
1,8,11802.0,-4.133661854819754,-2.737297271447811,Time limit reached,2782,69
1,8,11998.0,-4.123527117086714,-2.737297271447811,Time limit reached,2827,70
1,8,12185.0,-4.123527117086714,-2.737297271447811,Time limit reached,2865,71
1,8,12323.0,-4.0982798295923475,-2.737297271447811,Time limit reached,2905,72
1,8,12461.0,-4.0982798295923475,-2.737297271447811,Time limit reached,2941,73
1,8,12664.0,-4.096464524875437,-2.737297271447811,Time limit reached,2984,74
1,8,12783.0,-4.096464524875437,-2.737297271447811,Time limit reached,3018,75
1,8,12955.0,-4.089359739105617,-2.737297271447811,Time limit reached,3060,76
1,8,13146.0,-4.089359739105617,-2.737297271447811,Time limit reached,3102,77
1,8,13298.0,-4.086758700313254,-2.737297271447811,Time limit reached,3137,78
1,8,13463.0,-4.086758700313254,-2.737297271447811,Time limit reached,3172,79
1,8,13672.0,-4.085612310847339,-2.737297271447811,Time limit reached,3222,80
1,8,13828.0,-4.085612310847339,-2.737297271447811,Time limit reached,3260,81
1,8,14035.0,-4.081825127616419,-2.737297271447811,Time limit reached,3305,82
1,8,14171.0,-4.081825127616419,-2.737297271447811,Time limit reached,3339,83
1,8,14396.0,-4.079380284594194,-2.737297271447811,Time limit reached,3387,84
1,8,14553.0,-4.079380284594194,-2.737297271447811,Time limit reached,3426,85
1,8,14734.0,-4.074973864048595,-2.737297271447811,Time limit reached,3474,86
1,8,14922.0,-4.074973864048595,-2.737297271447811,Time limit reached,3517,87
1,8,15065.0,-4.071952838416733,-2.737297271447811,Time limit reached,3554,88
1,8,15259.0,-4.071952838416733,-2.737297271447811,Time limit reached,3593,89
