seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,16,80,4.0,141.0,4.66765501371069,5.091732867438444,OPTIMAL,35,2,0,61
3,16,80,4.0,276.0,4.66765501371069,5.091732867438444,OPTIMAL,65,3,0,0
3,16,80,4.0,385.0,4.685721108833077,5.091732867438444,OPTIMAL,94,4,0,0
3,16,80,4.0,485.0,4.685721108833077,5.091732867438444,OPTIMAL,119,5,0,0
3,16,80,4.0,610.0,4.704894650665267,5.091732867438444,OPTIMAL,148,6,0,0
3,16,80,4.0,714.0,4.704894650665267,5.091732867438444,OPTIMAL,173,7,0,0
3,16,80,4.0,820.0,4.722719314107633,5.091732867438444,OPTIMAL,199,8,0,0
3,16,80,4.0,923.0,4.722719314107633,5.091732867438444,OPTIMAL,224,9,0,0
3,16,80,4.0,1047.0,4.7439287920172974,5.091732867438444,OPTIMAL,253,10,0,0
3,16,80,4.0,1149.0,4.7439287920172974,5.091732867438444,OPTIMAL,278,11,0,0
3,16,80,4.0,1248.0,4.760727304776197,5.091732867438444,OPTIMAL,302,12,0,0
3,16,80,4.0,1408.0,4.760727304776197,5.091732867438444,OPTIMAL,333,13,0,0
3,16,80,4.0,1534.0,4.779730695411312,5.091732867438444,OPTIMAL,364,14,0,0
3,16,80,4.0,1640.0,4.779730695411312,5.091732867438444,OPTIMAL,389,15,0,0
3,16,80,4.0,1789.0,4.796796123189438,5.091732867438444,OPTIMAL,416,16,0,0
3,16,80,4.0,1915.0,4.796796123189438,5.091732867438444,OPTIMAL,445,17,0,0
3,16,80,4.0,2015.0,4.814526455606735,5.091732867438444,OPTIMAL,470,18,0,0
3,16,80,4.0,2209.0,4.814526455606735,5.091732867438444,OPTIMAL,508,19,0,0
3,16,80,4.0,2328.0,4.830695339807964,5.091732867438444,OPTIMAL,539,20,0,0
3,16,80,4.0,2510.0,4.830695339807964,5.091732867438444,OPTIMAL,577,21,0,0
3,16,80,4.0,2647.0,4.834539521265702,5.091732867438444,OPTIMAL,611,22,0,0
3,16,80,4.0,2717.0,4.834539521265702,5.091732867438444,OPTIMAL,630,23,0,0
3,16,80,4.0,2788.0,4.846199722530334,5.091732867438444,OPTIMAL,650,24,0,0
3,16,80,4.0,2965.0,4.846199722530334,5.091732867438444,OPTIMAL,688,25,0,0
3,16,80,4.0,3131.0,4.84927653598927,5.091732867438444,OPTIMAL,727,26,0,0
3,16,80,4.0,3198.0,4.84927653598927,5.091732867438444,OPTIMAL,747,27,0,0
3,16,80,4.0,3295.0,4.858790828976695,5.091732867438444,OPTIMAL,770,28,0,0
3,16,80,4.0,3439.0,4.858790828976695,5.091732867438444,OPTIMAL,800,29,0,0
3,16,80,4.0,3627.0,4.858988632075162,5.091732867438444,OPTIMAL,843,30,0,0
3,16,80,4.0,3717.0,4.858988632075162,5.091732867438444,OPTIMAL,869,31,0,0
3,16,80,4.0,3779.0,4.864806784529363,5.091732867438444,OPTIMAL,887,32,0,0
3,16,80,4.0,3857.0,4.864806784529363,5.091732867438444,OPTIMAL,905,33,0,0
3,16,80,4.0,3956.0,4.873750426793847,5.091732867438444,OPTIMAL,931,34,0,0
3,16,80,4.0,4092.0,4.873750426793847,5.091732867438444,OPTIMAL,960,35,0,0
3,16,80,4.0,4234.0,4.8744915721364634,5.091732867438444,OPTIMAL,995,36,0,0
3,16,80,4.0,4320.0,4.8744915721364634,5.091732867438444,OPTIMAL,1016,37,0,0
3,16,80,4.0,4401.0,4.877092264056374,5.091732867438444,OPTIMAL,1038,38,0,0
3,16,80,4.0,4469.0,4.877092264056374,5.091732867438444,OPTIMAL,1055,39,0,0
3,16,80,4.0,4542.0,4.882602405993917,5.091732867438444,OPTIMAL,1074,40,0,0
3,16,80,4.0,4597.0,4.882602405993917,5.091732867438444,OPTIMAL,1089,41,0,0
3,16,80,4.0,4669.0,4.8842463148519935,5.091732867438444,OPTIMAL,1108,42,0,0
3,16,80,4.0,4755.0,4.8842463148519935,5.091732867438444,OPTIMAL,1127,43,0,0
3,16,80,4.0,4838.0,4.885433242100189,5.091732867438444,OPTIMAL,1152,42,0,0
3,16,80,4.0,4914.0,4.885433242100189,5.091732867438444,OPTIMAL,1172,43,0,0
3,16,80,4.0,4999.0,4.887855413761394,5.091732867438444,OPTIMAL,1194,44,0,0
3,16,80,4.0,5177.0,4.887855413761394,5.091732867438444,OPTIMAL,1231,45,0,0
3,16,80,4.0,5341.0,4.889244474686839,5.091732867438444,OPTIMAL,1269,46,0,0
3,16,80,4.0,5445.0,4.889244474686839,5.091732867438444,OPTIMAL,1294,47,0,0
3,16,80,4.0,5535.0,4.891634314324323,5.091732867438444,OPTIMAL,1320,48,0,0
3,16,80,4.0,5600.0,4.891634314324323,5.091732867438444,OPTIMAL,1337,49,0,0
3,16,80,4.0,5683.0,4.8956167758883,5.091732867438444,OPTIMAL,1360,50,0,0
3,16,80,4.0,5769.0,4.8956167758883,5.091732867438444,OPTIMAL,1383,51,0,0
3,16,80,4.0,5853.0,4.896990179812814,5.091732867438444,OPTIMAL,1404,50,0,0
3,16,80,4.0,5926.0,4.896990179812814,5.091732867438444,OPTIMAL,1423,51,0,0
3,16,80,4.0,6005.0,4.8994024757427574,5.091732867438444,OPTIMAL,1443,50,0,0
3,16,80,4.0,6098.0,4.8994024757427574,5.091732867438444,OPTIMAL,1466,51,0,0
3,16,80,4.0,6163.0,4.902214425649618,5.091732867438444,OPTIMAL,1482,50,0,0
3,16,80,4.0,6369.0,4.902214425649618,5.091732867438444,OPTIMAL,1523,51,0,0
3,16,80,4.0,6511.0,4.902737879648455,5.091732867438444,OPTIMAL,1558,52,0,0
3,16,80,4.0,6622.0,4.902737879648455,5.091732867438444,OPTIMAL,1585,53,0,0
3,16,80,4.0,6704.0,4.903411657813191,5.091732867438444,OPTIMAL,1608,52,0,0
3,16,80,4.0,6804.0,4.903411657813191,5.091732867438444,OPTIMAL,1632,53,0,0
3,16,80,4.0,6884.0,4.906863186074327,5.091732867438444,OPTIMAL,1656,52,0,0
3,16,80,4.0,6974.0,4.906863186074327,5.091732867438444,OPTIMAL,1676,53,0,0
3,16,80,4.0,7041.0,4.90821167710337,5.091732867438444,OPTIMAL,1694,52,0,0
3,16,80,4.0,7123.0,4.90821167710337,5.091732867438444,OPTIMAL,1716,53,0,0
3,16,80,4.0,7184.0,4.911171649903178,5.091732867438444,OPTIMAL,1733,52,0,0
3,16,80,4.0,7287.0,4.911171649903178,5.091732867438444,OPTIMAL,1758,53,0,0
3,16,80,4.0,7333.0,4.913103730759696,5.091732867438444,OPTIMAL,1769,52,0,0
3,16,80,4.0,7418.0,4.913103730759696,5.091732867438444,OPTIMAL,1789,53,0,0
3,16,80,4.0,7463.0,4.914673372447754,5.091732867438444,OPTIMAL,1801,52,0,0
3,16,80,4.0,7548.0,4.914673372447754,5.091732867438444,OPTIMAL,1823,53,0,0
3,16,80,4.0,7603.0,4.917418668019327,5.091732867438444,OPTIMAL,1838,52,0,0
3,16,80,4.0,7793.0,4.917418668019327,5.091732867438444,OPTIMAL,1878,53,0,0
3,16,80,4.0,7926.0,4.919402217424506,5.091732867438444,OPTIMAL,1909,52,0,0
3,16,80,4.0,8008.0,4.919402217424506,5.091732867438444,OPTIMAL,1929,53,0,0
3,16,80,4.0,8064.0,4.919805635828413,5.091732867438444,OPTIMAL,1941,52,0,0
3,16,80,4.0,8180.0,4.919805635828413,5.091732867438444,OPTIMAL,1972,53,0,0
3,16,80,4.0,8224.0,4.9217801871920095,5.091732867438444,OPTIMAL,1984,52,0,0
3,16,80,4.0,8336.0,4.9217801871920095,5.091732867438444,OPTIMAL,2013,53,0,0
3,16,80,4.0,8396.0,4.922327967949111,5.091732867438444,OPTIMAL,2030,52,0,0
3,16,80,4.0,8503.0,4.922327967949111,5.091732867438444,OPTIMAL,2055,53,0,0
3,16,80,4.0,8538.0,4.924462392207294,5.091732867438444,OPTIMAL,2065,52,0,0
3,16,80,4.0,8625.0,4.924462392207294,5.091732867438444,OPTIMAL,2087,53,0,0
3,16,80,4.0,8671.0,4.92912363635895,5.091732867438444,OPTIMAL,2099,52,0,0
3,16,80,4.0,8819.0,4.92912363635895,5.091732867438444,OPTIMAL,2129,53,0,0
3,16,80,4.0,8864.0,4.929777286415212,5.091732867438444,OPTIMAL,2141,52,0,0
3,16,80,4.0,8991.0,4.929777286415212,5.091732867438444,OPTIMAL,2171,53,0,0
3,16,80,4.0,9020.0,4.93191673251889,5.091732867438444,OPTIMAL,2179,52,0,0
3,16,80,4.0,9127.0,4.93191673251889,5.091732867438444,OPTIMAL,2204,53,0,0
3,16,80,4.0,9179.0,4.932650595621828,5.091732867438444,OPTIMAL,2215,52,0,0
3,16,80,4.0,9365.0,4.932650595621828,5.091732867438444,OPTIMAL,2250,53,0,0
3,16,80,4.0,9515.0,4.933758481455188,5.091732867438444,OPTIMAL,2286,52,0,0
