seed,dimension,p,k,Ns,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,12,12,6.0,1.0,18419.0,-1.0758883032830755,1.0,OPTIMAL,482,30,0,0
3,12,12,6.0,1.0,19142.0,-1.0758883032830755,1.0,OPTIMAL,494,31,0,0
3,12,12,6.0,1.0,19863.0,-1.0758883032830755,1.0,OPTIMAL,502,32,0,0
3,12,12,6.0,1.0,19943.0,-1.0758883032830755,1.0,OPTIMAL,529,33,0,0
3,12,12,6.0,1.0,20674.0,-0.9924353495119254,1.0,OPTIMAL,541,34,0,0
3,12,12,6.0,1.0,20762.0,-0.9924353495119254,1.0,OPTIMAL,573,35,0,0
3,12,12,6.0,1.0,20771.0,-0.9843078547924375,1.0,OPTIMAL,576,34,0,0
3,12,12,6.0,1.0,21503.0,-0.9843078547924375,1.0,OPTIMAL,588,35,0,0
3,12,12,6.0,1.0,21563.0,-0.8617138718407297,-0.06222110500474587,OPTIMAL,612,26,0,0
3,12,12,6.0,1.0,21652.0,-0.8617138718407297,-0.06222110500474587,OPTIMAL,638,27,0,0
3,12,12,6.0,1.0,21751.0,-0.7808542800483811,-0.10267787819820473,OPTIMAL,672,20,0,0
3,12,12,6.0,1.0,21849.0,-0.7808542800483811,-0.10267787819820473,OPTIMAL,696,19,0,0
3,12,12,6.0,1.0,21904.0,-0.7471314669355485,-0.10267787819820473,OPTIMAL,714,18,0,0
3,12,12,6.0,1.0,22014.0,-0.7471314669355485,-0.10267787819820473,OPTIMAL,749,17,0,0
3,12,12,6.0,1.0,22048.0,-0.7106012027013666,-0.10267787819820473,OPTIMAL,762,16,0,0
3,12,12,6.0,1.0,22767.0,-0.7106012027013666,-0.10267787819820473,OPTIMAL,771,17,0,0
3,12,12,6.0,1.0,22816.0,-0.7106012027013666,-0.10267787819820473,OPTIMAL,788,16,0,0
3,12,12,6.0,1.0,22891.0,-0.7106012027013666,-0.10267787819820473,OPTIMAL,815,15,0,0
3,12,12,6.0,1.0,22940.0,-0.7045000042009779,-0.10319031858480959,OPTIMAL,833,14,0,0
3,12,12,6.0,1.0,23088.0,-0.7045000042009779,-0.10319031858480959,OPTIMAL,855,15,0,0
3,12,12,6.0,1.0,23783.0,-0.7045000042009779,-0.10319031858480959,OPTIMAL,864,16,0,0
3,12,12,6.0,1.0,24512.0,-0.7045000042009779,-0.10319031858480959,OPTIMAL,878,17,0,0
3,12,12,6.0,1.0,24548.0,-0.7045000042009779,-0.10319031858480959,OPTIMAL,895,16,0,0
3,12,12,6.0,1.0,24598.0,-0.7045000042009779,-0.10319031858480959,OPTIMAL,918,15,0,0
3,12,12,6.0,1.0,24766.0,-0.6124985060783288,-0.11506362853302787,OPTIMAL,968,12,0,0
3,12,12,6.0,1.0,25523.0,-0.6124985060783288,-0.11506362853302787,OPTIMAL,984,13,0,0
3,12,12,6.0,1.0,26249.0,-0.6124985060783288,-0.11506362853302787,OPTIMAL,991,14,0,0
3,12,12,6.0,1.0,26321.0,-0.6124985060783288,-0.11506362853302787,OPTIMAL,1018,13,0,0
3,12,12,6.0,1.0,27060.0,-0.6124985060783288,-0.11506362853302787,OPTIMAL,1031,14,0,0
3,12,12,6.0,1.0,27088.0,-0.6124985060783288,-0.11506362853302787,OPTIMAL,1043,13,0,0
3,12,12,6.0,1.0,27796.0,-0.5699404554618467,-0.11506362853302787,OPTIMAL,1056,14,0,0
3,12,12,6.0,1.0,27859.0,-0.5699404554618467,-0.11506362853302787,OPTIMAL,1079,13,0,0
3,12,12,6.0,1.0,28603.0,-0.5570269955812155,-0.11506362853302787,OPTIMAL,1097,14,0,0
3,12,12,6.0,1.0,28681.0,-0.5570269955812155,-0.11506362853302787,OPTIMAL,1120,13,0,0
3,12,12,6.0,1.0,29438.0,-0.5570269955812155,-0.11506362853302787,OPTIMAL,1133,14,0,0
3,12,12,6.0,1.0,29575.0,-0.5570269955812155,-0.11506362853302787,OPTIMAL,1166,13,0,0
3,12,12,6.0,1.0,30341.0,-0.5570269955812155,-0.11506362853302787,OPTIMAL,1179,14,0,0
3,12,12,6.0,1.0,30540.0,-0.5570269955812155,-0.11506362853302787,OPTIMAL,1213,13,0,0
3,12,12,6.0,1.0,31509.0,-0.5262628649628169,-0.11506362853302787,OPTIMAL,1231,14,0,0
3,12,12,6.0,1.0,31591.0,-0.5262628649628169,-0.11506362853302787,OPTIMAL,1258,13,0,0
3,12,12,6.0,1.0,32330.0,-0.5262628649628169,-0.11506362853302787,OPTIMAL,1271,14,0,0
3,12,12,6.0,1.0,33105.0,-0.5262628649628169,-0.11506362853302787,OPTIMAL,1297,15,0,0
3,12,12,6.0,1.0,33824.0,-0.5262628649628169,-0.11506362853302787,OPTIMAL,1313,16,0,0
3,12,12,6.0,1.0,34558.0,-0.5262628649628169,-0.11506362853302787,OPTIMAL,1328,17,0,0
3,12,12,6.0,1.0,34570.0,-0.47149111232353624,-0.11506362853302787,OPTIMAL,1333,16,0,0
3,12,12,6.0,1.0,34613.0,-0.47149111232353624,-0.11506362853302787,OPTIMAL,1349,15,0,0
3,12,12,6.0,1.0,35366.0,-0.47149111232353624,-0.11506362853302787,OPTIMAL,1365,16,0,0
3,12,12,6.0,1.0,35407.0,-0.47149111232353624,-0.11506362853302787,OPTIMAL,1382,15,0,0
3,12,12,6.0,1.0,36157.0,-0.47149111232353624,-0.11506362853302787,OPTIMAL,1398,16,0,0
3,12,12,6.0,1.0,36188.0,-0.47149111232353624,-0.11506362853302787,OPTIMAL,1411,15,0,0
3,12,12,6.0,1.0,36233.0,-0.4505999122808164,-0.11506362853302787,OPTIMAL,1426,14,0,0
3,12,12,6.0,1.0,36391.0,-0.4505999122808164,-0.11506362853302787,OPTIMAL,1463,13,0,0
3,12,12,6.0,1.0,37134.0,-0.4505999122808164,-0.11506362853302787,OPTIMAL,1478,14,0,0
3,12,12,6.0,1.0,37338.0,-0.4505999122808164,-0.11506362853302787,OPTIMAL,1511,13,0,0
3,12,12,6.0,1.0,37389.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1532,12,0,0
3,12,12,6.0,1.0,37572.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1564,13,0,0
3,12,12,6.0,1.0,38294.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1578,14,0,0
3,12,12,6.0,1.0,38454.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1608,13,0,0
3,12,12,6.0,1.0,39186.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1624,14,0,0
3,12,12,6.0,1.0,39926.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1637,15,0,0
3,12,12,6.0,1.0,40662.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1649,16,0,0
3,12,12,6.0,1.0,40723.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1674,15,0,0
3,12,12,6.0,1.0,41474.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1691,16,0,0
3,12,12,6.0,1.0,41529.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1714,15,0,0
3,12,12,6.0,1.0,42265.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1733,16,0,0
3,12,12,6.0,1.0,42329.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1759,15,0,0
3,12,12,6.0,1.0,43084.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1780,16,0,0
3,12,12,6.0,1.0,43111.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1791,15,0,0
3,12,12,6.0,1.0,43142.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1804,14,0,0
3,12,12,6.0,1.0,43165.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1815,13,0,0
3,12,12,6.0,1.0,43197.0,-0.36449139990258583,-0.11506362853302787,OPTIMAL,1829,12,0,0
3,12,12,6.0,1.0,43331.0,-0.36449139990258583,-0.11506362853302787,OPTIMAL,1863,11,0,0
3,12,12,6.0,1.0,43353.0,-0.24022093130952096,-0.11506362853302787,OPTIMAL,1872,10,0,0
3,12,12,6.0,1.0,43486.0,-0.24022093130952096,-0.11506362853302787,OPTIMAL,1903,9,0,0
3,12,12,6.0,1.0,44211.0,-0.20455972836490102,-0.11506362853302787,OPTIMAL,1924,10,0,0
3,12,12,6.0,1.0,44971.0,-0.20455972836490102,-0.11506362853302787,OPTIMAL,1948,11,0,0
3,12,12,6.0,1.0,44988.0,-0.19665335515536395,-0.11506362853302787,OPTIMAL,1956,10,0,0
3,12,12,6.0,1.0,45007.0,-0.19665335515536395,-0.11506362853302787,OPTIMAL,1965,9,0,0
3,12,12,6.0,1.0,45087.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,1993,8,0,0
3,12,12,6.0,1.0,45823.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2006,9,0,0
3,12,12,6.0,1.0,46557.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2015,10,0,0
3,12,12,6.0,1.0,46607.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2036,9,0,0
3,12,12,6.0,1.0,47307.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2045,10,0,0
3,12,12,6.0,1.0,47411.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2083,9,0,0
3,12,12,6.0,1.0,48143.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2095,10,0,0
3,12,12,6.0,1.0,48883.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2107,11,0,0
3,12,12,6.0,1.0,49598.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2119,12,0,0
3,12,12,6.0,1.0,50326.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2130,13,0,0
3,12,12,6.0,1.0,51071.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2144,14,0,0
3,12,12,6.0,1.0,51099.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2156,13,0,0
3,12,12,6.0,1.0,51811.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2166,14,0,0
3,12,12,6.0,1.0,52536.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2176,15,0,0
3,12,12,6.0,1.0,53284.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2192,16,0,0
3,12,12,6.0,1.0,53319.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2206,15,0,0
3,12,12,6.0,1.0,54067.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2220,16,0,0
3,12,12,6.0,1.0,54089.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2229,15,0,0
3,12,12,6.0,1.0,54117.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2241,14,0,0
3,12,12,6.0,1.0,54183.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2265,13,0,0
3,12,12,6.0,1.0,54900.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2280,14,0,0
3,12,12,6.0,1.0,54955.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2301,13,0,0
3,12,12,6.0,1.0,55687.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2313,14,0,0
3,12,12,6.0,1.0,55895.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2365,13,0,0
3,12,12,6.0,1.0,55916.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2375,12,0,0
3,12,12,6.0,1.0,55972.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2395,11,0,0
3,12,12,6.0,1.0,56015.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2412,10,0,0
3,12,12,6.0,1.0,56189.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2451,9,0,0
3,12,12,6.0,1.0,56228.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2470,8,0,0
3,12,12,6.0,1.0,56259.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2483,7,0,0
3,12,12,6.0,1.0,56307.0,-0.11648535857643894,-0.11506362853302787,OPTIMAL,2505,6,0,0
3,12,12,6.0,1.0,56365.0,-0.11648535857643894,-0.11506362853302787,OPTIMAL,2528,5,0,0
3,12,12,6.0,1.0,56540.0,-0.11600664258020844,-0.11506362853302787,OPTIMAL,2580,6,0,0
3,12,12,6.0,1.0,854.0,-2.3627954028634632,7.019597858370477,OPTIMAL,12,2,0,0
3,12,12,6.0,1.0,1625.0,-2.3627954028634632,7.019597858370477,OPTIMAL,24,3,0,0
3,12,12,6.0,1.0,2396.0,-2.29576842567429,1.0,OPTIMAL,34,4,0,0
3,12,12,6.0,1.0,3184.0,-2.29576842567429,1.0,OPTIMAL,43,5,0,0
3,12,12,6.0,1.0,3959.0,-2.29576842567429,1.0,OPTIMAL,52,6,0,0
3,12,12,6.0,1.0,4043.0,-2.29576842567429,1.0,OPTIMAL,81,7,0,0
3,12,12,6.0,1.0,5489.0,-2.0651305843563583,1.0,OPTIMAL,95,8,0,0
3,12,12,6.0,1.0,6255.0,-2.0651305843563583,1.0,OPTIMAL,123,9,0,0
3,12,12,6.0,1.0,6984.0,-1.9290764221565482,1.0,OPTIMAL,131,10,0,0
3,12,12,6.0,1.0,7131.0,-1.9290764221565482,1.0,OPTIMAL,172,11,0,0
3,12,12,6.0,1.0,7861.0,-1.6883969539145656,1.0,OPTIMAL,184,12,0,0
3,12,12,6.0,1.0,8022.0,-1.6883969539145656,1.0,OPTIMAL,238,13,0,0
3,12,12,6.0,1.0,8747.0,-1.6883969539145656,1.0,OPTIMAL,247,14,0,0
3,12,12,6.0,1.0,9475.0,-1.6883969539145656,1.0,OPTIMAL,257,15,0,0
3,12,12,6.0,1.0,10177.0,-1.4841979302132784,1.0,OPTIMAL,267,16,0,0
3,12,12,6.0,1.0,10262.0,-1.4841979302132784,1.0,OPTIMAL,297,17,0,0
3,12,12,6.0,1.0,10990.0,-1.4143605016145595,1.0,OPTIMAL,310,18,0,0
3,12,12,6.0,1.0,11734.0,-1.4143605016145595,1.0,OPTIMAL,321,19,0,0
3,12,12,6.0,1.0,12474.0,-1.402528613409386,1.0,OPTIMAL,335,20,0,0
3,12,12,6.0,1.0,12533.0,-1.402528613409386,1.0,OPTIMAL,358,21,0,0
3,12,12,6.0,1.0,13253.0,-1.3327568112822537,1.0,OPTIMAL,373,22,0,0
3,12,12,6.0,1.0,13318.0,-1.3327568112822537,1.0,OPTIMAL,398,23,0,0
3,12,12,6.0,1.0,14032.0,-1.2386086973305857,1.0,OPTIMAL,405,24,0,0
3,12,12,6.0,1.0,14769.0,-1.2386086973305857,1.0,OPTIMAL,420,25,0,0
3,12,12,6.0,1.0,15507.0,-1.128122684081177,1.0,OPTIMAL,432,26,0,0
3,12,12,6.0,1.0,16217.0,-1.128122684081177,1.0,OPTIMAL,443,27,0,0
3,12,12,6.0,1.0,16941.0,-1.128122684081177,1.0,OPTIMAL,454,28,0,0
3,12,12,6.0,1.0,17682.0,-1.128122684081177,1.0,OPTIMAL,470,29,0,0
3,12,12,6.0,1.0,18419.0,-1.0758883032830755,1.0,OPTIMAL,482,30,0,0
3,12,12,6.0,1.0,19142.0,-1.0758883032830755,1.0,OPTIMAL,494,31,0,0
3,12,12,6.0,1.0,19863.0,-1.0758883032830755,1.0,OPTIMAL,502,32,0,0
3,12,12,6.0,1.0,19943.0,-1.0758883032830755,1.0,OPTIMAL,529,33,0,0
3,12,12,6.0,1.0,20674.0,-0.9924353495119254,1.0,OPTIMAL,541,34,0,0
3,12,12,6.0,1.0,20762.0,-0.9924353495119254,1.0,OPTIMAL,573,35,0,0
3,12,12,6.0,1.0,20771.0,-0.9843078547924375,1.0,OPTIMAL,576,34,0,0
3,12,12,6.0,1.0,21503.0,-0.9843078547924375,1.0,OPTIMAL,588,35,0,0
3,12,12,6.0,1.0,21563.0,-0.8617138718407297,-0.06222110500474587,OPTIMAL,612,26,0,0
3,12,12,6.0,1.0,21652.0,-0.8617138718407297,-0.06222110500474587,OPTIMAL,638,27,0,0
3,12,12,6.0,1.0,21751.0,-0.7808542800483811,-0.10267787819820473,OPTIMAL,672,20,0,0
3,12,12,6.0,1.0,21849.0,-0.7808542800483811,-0.10267787819820473,OPTIMAL,696,19,0,0
3,12,12,6.0,1.0,21904.0,-0.7471314669355485,-0.10267787819820473,OPTIMAL,714,18,0,0
3,12,12,6.0,1.0,22014.0,-0.7471314669355485,-0.10267787819820473,OPTIMAL,749,17,0,0
3,12,12,6.0,1.0,22048.0,-0.7106012027013666,-0.10267787819820473,OPTIMAL,762,16,0,0
3,12,12,6.0,1.0,22767.0,-0.7106012027013666,-0.10267787819820473,OPTIMAL,771,17,0,0
3,12,12,6.0,1.0,22816.0,-0.7106012027013666,-0.10267787819820473,OPTIMAL,788,16,0,0
3,12,12,6.0,1.0,22891.0,-0.7106012027013666,-0.10267787819820473,OPTIMAL,815,15,0,0
3,12,12,6.0,1.0,22940.0,-0.7045000042009779,-0.10319031858480959,OPTIMAL,833,14,0,0
3,12,12,6.0,1.0,23088.0,-0.7045000042009779,-0.10319031858480959,OPTIMAL,855,15,0,0
3,12,12,6.0,1.0,23783.0,-0.7045000042009779,-0.10319031858480959,OPTIMAL,864,16,0,0
3,12,12,6.0,1.0,24512.0,-0.7045000042009779,-0.10319031858480959,OPTIMAL,878,17,0,0
3,12,12,6.0,1.0,24548.0,-0.7045000042009779,-0.10319031858480959,OPTIMAL,895,16,0,0
3,12,12,6.0,1.0,24598.0,-0.7045000042009779,-0.10319031858480959,OPTIMAL,918,15,0,0
3,12,12,6.0,1.0,24766.0,-0.6124985060783288,-0.11506362853302787,OPTIMAL,968,12,0,0
3,12,12,6.0,1.0,25523.0,-0.6124985060783288,-0.11506362853302787,OPTIMAL,984,13,0,0
3,12,12,6.0,1.0,26249.0,-0.6124985060783288,-0.11506362853302787,OPTIMAL,991,14,0,0
3,12,12,6.0,1.0,26321.0,-0.6124985060783288,-0.11506362853302787,OPTIMAL,1018,13,0,0
3,12,12,6.0,1.0,27060.0,-0.6124985060783288,-0.11506362853302787,OPTIMAL,1031,14,0,0
3,12,12,6.0,1.0,27088.0,-0.6124985060783288,-0.11506362853302787,OPTIMAL,1043,13,0,0
3,12,12,6.0,1.0,27796.0,-0.5699404554618467,-0.11506362853302787,OPTIMAL,1056,14,0,0
3,12,12,6.0,1.0,27859.0,-0.5699404554618467,-0.11506362853302787,OPTIMAL,1079,13,0,0
3,12,12,6.0,1.0,28603.0,-0.5570269955812155,-0.11506362853302787,OPTIMAL,1097,14,0,0
3,12,12,6.0,1.0,28681.0,-0.5570269955812155,-0.11506362853302787,OPTIMAL,1120,13,0,0
3,12,12,6.0,1.0,29438.0,-0.5570269955812155,-0.11506362853302787,OPTIMAL,1133,14,0,0
3,12,12,6.0,1.0,29575.0,-0.5570269955812155,-0.11506362853302787,OPTIMAL,1166,13,0,0
3,12,12,6.0,1.0,30341.0,-0.5570269955812155,-0.11506362853302787,OPTIMAL,1179,14,0,0
3,12,12,6.0,1.0,30540.0,-0.5570269955812155,-0.11506362853302787,OPTIMAL,1213,13,0,0
3,12,12,6.0,1.0,31509.0,-0.5262628649628169,-0.11506362853302787,OPTIMAL,1231,14,0,0
3,12,12,6.0,1.0,31591.0,-0.5262628649628169,-0.11506362853302787,OPTIMAL,1258,13,0,0
3,12,12,6.0,1.0,32330.0,-0.5262628649628169,-0.11506362853302787,OPTIMAL,1271,14,0,0
3,12,12,6.0,1.0,33105.0,-0.5262628649628169,-0.11506362853302787,OPTIMAL,1297,15,0,0
3,12,12,6.0,1.0,33824.0,-0.5262628649628169,-0.11506362853302787,OPTIMAL,1313,16,0,0
3,12,12,6.0,1.0,34558.0,-0.5262628649628169,-0.11506362853302787,OPTIMAL,1328,17,0,0
3,12,12,6.0,1.0,34570.0,-0.47149111232353624,-0.11506362853302787,OPTIMAL,1333,16,0,0
3,12,12,6.0,1.0,34613.0,-0.47149111232353624,-0.11506362853302787,OPTIMAL,1349,15,0,0
3,12,12,6.0,1.0,35366.0,-0.47149111232353624,-0.11506362853302787,OPTIMAL,1365,16,0,0
3,12,12,6.0,1.0,35407.0,-0.47149111232353624,-0.11506362853302787,OPTIMAL,1382,15,0,0
3,12,12,6.0,1.0,36157.0,-0.47149111232353624,-0.11506362853302787,OPTIMAL,1398,16,0,0
3,12,12,6.0,1.0,36188.0,-0.47149111232353624,-0.11506362853302787,OPTIMAL,1411,15,0,0
3,12,12,6.0,1.0,36233.0,-0.4505999122808164,-0.11506362853302787,OPTIMAL,1426,14,0,0
3,12,12,6.0,1.0,36391.0,-0.4505999122808164,-0.11506362853302787,OPTIMAL,1463,13,0,0
3,12,12,6.0,1.0,37134.0,-0.4505999122808164,-0.11506362853302787,OPTIMAL,1478,14,0,0
3,12,12,6.0,1.0,37338.0,-0.4505999122808164,-0.11506362853302787,OPTIMAL,1511,13,0,0
3,12,12,6.0,1.0,37389.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1532,12,0,0
3,12,12,6.0,1.0,37572.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1564,13,0,0
3,12,12,6.0,1.0,38294.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1578,14,0,0
3,12,12,6.0,1.0,38454.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1608,13,0,0
3,12,12,6.0,1.0,39186.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1624,14,0,0
3,12,12,6.0,1.0,39926.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1637,15,0,0
3,12,12,6.0,1.0,40662.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1649,16,0,0
3,12,12,6.0,1.0,40723.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1674,15,0,0
3,12,12,6.0,1.0,41474.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1691,16,0,0
3,12,12,6.0,1.0,41529.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1714,15,0,0
3,12,12,6.0,1.0,42265.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1733,16,0,0
3,12,12,6.0,1.0,42329.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1759,15,0,0
3,12,12,6.0,1.0,43084.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1780,16,0,0
3,12,12,6.0,1.0,43111.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1791,15,0,0
3,12,12,6.0,1.0,43142.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1804,14,0,0
3,12,12,6.0,1.0,43165.0,-0.4255751971538543,-0.11506362853302787,OPTIMAL,1815,13,0,0
3,12,12,6.0,1.0,43197.0,-0.36449139990258583,-0.11506362853302787,OPTIMAL,1829,12,0,0
3,12,12,6.0,1.0,43331.0,-0.36449139990258583,-0.11506362853302787,OPTIMAL,1863,11,0,0
3,12,12,6.0,1.0,43353.0,-0.24022093130952096,-0.11506362853302787,OPTIMAL,1872,10,0,0
3,12,12,6.0,1.0,43486.0,-0.24022093130952096,-0.11506362853302787,OPTIMAL,1903,9,0,0
3,12,12,6.0,1.0,44211.0,-0.20455972836490102,-0.11506362853302787,OPTIMAL,1924,10,0,0
3,12,12,6.0,1.0,44971.0,-0.20455972836490102,-0.11506362853302787,OPTIMAL,1948,11,0,0
3,12,12,6.0,1.0,44988.0,-0.19665335515536395,-0.11506362853302787,OPTIMAL,1956,10,0,0
3,12,12,6.0,1.0,45007.0,-0.19665335515536395,-0.11506362853302787,OPTIMAL,1965,9,0,0
3,12,12,6.0,1.0,45087.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,1993,8,0,0
3,12,12,6.0,1.0,45823.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2006,9,0,0
3,12,12,6.0,1.0,46557.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2015,10,0,0
3,12,12,6.0,1.0,46607.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2036,9,0,0
3,12,12,6.0,1.0,47307.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2045,10,0,0
3,12,12,6.0,1.0,47411.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2083,9,0,0
3,12,12,6.0,1.0,48143.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2095,10,0,0
3,12,12,6.0,1.0,48883.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2107,11,0,0
3,12,12,6.0,1.0,49598.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2119,12,0,0
3,12,12,6.0,1.0,50326.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2130,13,0,0
3,12,12,6.0,1.0,51071.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2144,14,0,0
3,12,12,6.0,1.0,51099.0,-0.13744227220543434,-0.11506362853302787,OPTIMAL,2156,13,0,0
