seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
4,9,173.0,-7.756384814894651,-6.214152948174846,Optimal (tolerance reached),33,2,2,0
4,9,360.0,-7.756384814894651,-6.214152948174846,Optimal (tolerance reached),69,3,0,0
4,9,585.0,-7.585207956919647,-6.2141532679399685,Optimal (tolerance reached),112,4,0,0
4,9,791.0,-7.585207956919647,-6.2141532679399685,Optimal (tolerance reached),151,5,1,0
4,9,1044.0,-7.547417902999719,-6.214153738477048,Optimal (tolerance reached),194,6,1,0
4,9,1284.0,-7.547417902999719,-6.214153738477048,Optimal (tolerance reached),237,7,1,0
4,9,1519.0,-7.420886671562027,-6.214153738477048,Optimal (tolerance reached),283,8,1,0
4,9,1727.0,-7.420886671562027,-6.214153738477048,Optimal (tolerance reached),319,9,0,0
4,9,1974.0,-7.383309367826694,-6.214153738477048,Optimal (tolerance reached),366,10,1,0
4,9,2182.0,-7.383309367826694,-6.214153738477048,Optimal (tolerance reached),404,11,0,0
4,9,2416.0,-7.369103361032742,-6.214153738477048,Optimal (tolerance reached),449,12,2,0
4,9,2592.0,-7.369103361032742,-6.214153738477048,Optimal (tolerance reached),482,13,1,0
4,9,2825.0,-7.331111357661973,-6.214153738477048,Optimal (tolerance reached),524,14,2,0
4,9,2993.0,-7.331111357661973,-6.214153738477048,Optimal (tolerance reached),558,15,1,0
4,9,3219.0,-7.2929939644132595,-6.214153738477048,Optimal (tolerance reached),599,16,2,0
4,9,3414.0,-7.2929939644132595,-6.214154013254339,Optimal (tolerance reached),635,17,1,0
4,9,3639.0,-7.256314418789035,-6.214154013254339,Optimal (tolerance reached),676,18,3,0
4,9,3865.0,-7.256314418789035,-6.214154013254339,Optimal (tolerance reached),718,19,2,0
4,9,4126.0,-7.243341446951257,-6.214154013254339,Optimal (tolerance reached),766,20,4,0
4,9,4340.0,-7.243341446951257,-6.214154013254339,Optimal (tolerance reached),806,21,1,0
4,9,4595.0,-7.206525243211855,-6.214154013254339,Optimal (tolerance reached),852,22,3,0
4,9,4784.0,-7.206525243211855,-6.214154013254339,Optimal (tolerance reached),887,23,1,0
4,9,5009.0,-7.169662458114407,-6.214154013254339,Optimal (tolerance reached),930,24,4,0
4,9,5195.0,-7.169662458114407,-6.214154013254339,Optimal (tolerance reached),963,25,1,0
4,9,5450.0,-7.157597710793347,-6.214154013254339,Optimal (tolerance reached),1009,26,4,0
4,9,5683.0,-7.157597710793347,-6.214154013254339,Optimal (tolerance reached),1054,27,2,0
4,9,5890.0,-7.131768789612257,-6.214154013254339,Optimal (tolerance reached),1087,28,4,0
4,9,6113.0,-7.131768789612257,-6.214154013254339,Optimal (tolerance reached),1127,29,1,0
4,9,6351.0,-7.120617352889721,-6.214154013254339,Optimal (tolerance reached),1170,30,3,0
4,9,6515.0,-7.120617352889721,-6.214154013254339,Optimal (tolerance reached),1200,31,1,0
4,9,6759.0,-7.11898419201006,-6.214154013254339,Optimal (tolerance reached),1244,32,3,0
4,9,6951.0,-7.11898419201006,-6.214154013254339,Optimal (tolerance reached),1278,33,1,0
4,9,7198.0,-7.104968405790535,-6.214154013254339,Optimal (tolerance reached),1322,34,3,0
4,9,7387.0,-7.104968405790535,-6.214154013254339,Optimal (tolerance reached),1356,35,2,0
4,9,7589.0,-7.082214482089976,-6.214154013254339,Optimal (tolerance reached),1391,36,3,0
4,9,7790.0,-7.082214482089976,-6.214154013254339,Optimal (tolerance reached),1428,37,2,0
4,9,8009.0,-7.069816242118493,-6.214154013254339,Optimal (tolerance reached),1466,38,4,0
4,9,8186.0,-7.069816242118493,-6.214154013254339,Optimal (tolerance reached),1499,39,2,0
4,9,8412.0,-7.061912821611769,-6.214154013254339,Optimal (tolerance reached),1540,40,3,0
4,9,8656.0,-7.061912821611769,-6.214154013254339,Optimal (tolerance reached),1583,41,4,0
4,9,8851.0,-7.032064164996685,-6.214154013254339,Optimal (tolerance reached),1620,42,2,0
4,9,9061.0,-7.032064164996685,-6.214154013254339,Optimal (tolerance reached),1656,43,2,0
4,9,9300.0,-7.028156809645539,-6.214154013254339,Optimal (tolerance reached),1702,44,3,0
4,9,9502.0,-7.028156809645539,-6.214154013254339,Optimal (tolerance reached),1738,45,2,0
4,9,9736.0,-7.02467959555372,-6.214154013254339,Optimal (tolerance reached),1781,46,3,0
4,9,9958.0,-7.02467959555372,-6.214154013254339,Optimal (tolerance reached),1822,47,3,0
4,9,10163.0,-7.010911093916507,-6.214154013254339,Optimal (tolerance reached),1859,48,2,0
4,9,10379.0,-7.010911093916507,-6.214154013254339,Optimal (tolerance reached),1900,49,3,0
4,9,10583.0,-6.996352535559867,-6.214154013254339,Optimal (tolerance reached),1936,50,2,0
4,9,10784.0,-6.996352535559867,-6.214154013254339,Optimal (tolerance reached),1973,51,2,0
4,9,11020.0,-6.990557389945011,-6.214154013254339,Optimal (tolerance reached),2016,52,3,0
4,9,11240.0,-6.990557389945011,-6.214154013254339,Optimal (tolerance reached),2056,53,1,0
4,9,11483.0,-6.982039101789502,-6.214154013254339,Optimal (tolerance reached),2098,54,2,0
4,9,11689.0,-6.982039101789502,-6.214154013254339,Optimal (tolerance reached),2137,55,1,0
4,9,11893.0,-6.976769187703046,-6.214154013254339,Optimal (tolerance reached),2174,56,2,0
4,9,12096.0,-6.976769187703046,-6.214154013254339,Optimal (tolerance reached),2214,57,1,0
4,9,12326.0,-6.97353997646145,-6.214154013254339,Optimal (tolerance reached),2254,58,2,0
4,9,12559.0,-6.97353997646145,-6.214154013254339,Optimal (tolerance reached),2296,59,4,0
4,9,12745.0,-6.966087948724722,-6.214154013254339,Optimal (tolerance reached),2330,60,1,0
4,9,12930.0,-6.966087948724722,-6.214154013254339,Optimal (tolerance reached),2366,61,1,0
4,9,13177.0,-6.9452742937318845,-6.214154013254339,Optimal (tolerance reached),2409,62,4,0
4,9,13365.0,-6.9452742937318845,-6.214154013254339,Optimal (tolerance reached),2444,63,1,0
4,9,13583.0,-6.9403392267354675,-6.214154013254339,Optimal (tolerance reached),2487,64,4,0
4,9,13810.0,-6.9403392267354675,-6.214154013254339,Optimal (tolerance reached),2527,65,0,0
4,9,14056.0,-6.929390253615032,-6.214154013254339,Optimal (tolerance reached),2571,66,3,0
4,9,14287.0,-6.929390253615032,-6.214154013254339,Optimal (tolerance reached),2614,67,0,0
4,9,14510.0,-6.924599317221275,-6.214154013254339,Optimal (tolerance reached),2654,68,3,0
4,9,14754.0,-6.924599317221275,-6.214154013254339,Optimal (tolerance reached),2700,69,3,0
4,9,14964.0,-6.919649209428902,-6.214154013254339,Optimal (tolerance reached),2733,70,0,0
4,9,15188.0,-6.919649209428902,-6.214154013254339,Optimal (tolerance reached),2776,71,3,0
4,9,15368.0,-6.914866966536631,-6.214154013254339,Optimal (tolerance reached),2807,72,0,0
4,9,15567.0,-6.914866966536631,-6.214154013254339,Optimal (tolerance reached),2846,73,0,0
4,9,15791.0,-6.891478561332549,-6.214154013254339,Optimal (tolerance reached),2883,74,4,0
4,9,16017.0,-6.891478561332549,-6.214154013254339,Optimal (tolerance reached),2925,75,1,0
4,9,16259.0,-6.888026828184204,-6.214154013254339,Optimal (tolerance reached),2970,76,4,0
4,9,16463.0,-6.888026828184204,-6.214154013254339,Optimal (tolerance reached),3007,77,4,0
4,9,16668.0,-6.882438666964132,-6.214154013254339,Optimal (tolerance reached),3042,78,1,0
4,9,16896.0,-6.882438666964132,-6.214154013254339,Optimal (tolerance reached),3086,79,4,0
4,9,17097.0,-6.87965923777772,-6.214154013254339,Optimal (tolerance reached),3121,80,1,0
4,9,17339.0,-6.87965923777772,-6.214154013254339,Optimal (tolerance reached),3166,81,4,0
4,9,17545.0,-6.878486448733957,-6.214154013254339,Optimal (tolerance reached),3203,82,1,0
4,9,17752.0,-6.878486448733957,-6.214154013254339,Optimal (tolerance reached),3240,83,1,0
4,9,17991.0,-6.87438077585965,-6.214154013254339,Optimal (tolerance reached),3285,84,4,0
4,9,18220.0,-6.87438077585965,-6.214154013254339,Optimal (tolerance reached),3326,85,4,0
4,9,18416.0,-6.87369694349954,-6.214154013254339,Optimal (tolerance reached),3360,86,1,0
4,9,18641.0,-6.87369694349954,-6.214154013254339,Optimal (tolerance reached),3404,87,5,0
4,9,18872.0,-6.869333266726637,-6.214154083190656,Optimal (tolerance reached),3444,88,1,0
4,9,19102.0,-6.869333266726637,-6.214154083190656,Optimal (tolerance reached),3485,89,4,0
4,9,19307.0,-6.854337978948532,-6.214154083190656,Optimal (tolerance reached),3520,90,1,0
4,9,19506.0,-6.854337978948532,-6.214154083190656,Optimal (tolerance reached),3556,91,1,0
4,9,19750.0,-6.8418574906187715,-6.214154083190656,Optimal (tolerance reached),3601,92,4,0
4,9,19988.0,-6.8418574906187715,-6.214154083190656,Optimal (tolerance reached),3648,93,5,0
4,9,20167.0,-6.840891493215144,-6.214154083190656,Optimal (tolerance reached),3675,94,1,0
4,9,20387.0,-6.840891493215144,-6.214154083190656,Optimal (tolerance reached),3713,95,1,0
4,9,20624.0,-6.837286297387314,-6.214154083190656,Optimal (tolerance reached),3758,96,5,0
4,9,20884.0,-6.837286297387314,-6.214154083190656,Optimal (tolerance reached),3806,97,6,0
4,9,21077.0,-6.8369451888735515,-6.214154083190656,Optimal (tolerance reached),3840,98,1,0
4,9,21351.0,-6.8369451888735515,-6.214154083190656,Optimal (tolerance reached),3891,99,7,0
4,9,21552.0,-6.831954133413072,-6.214154083190656,Optimal (tolerance reached),3925,100,1,0
4,9,21766.0,-6.831954133413072,-6.214154083190656,Optimal (tolerance reached),3964,101,6,0
4,9,21960.0,-6.829095117295179,-6.214154083190656,Optimal (tolerance reached),3996,102,1,0
4,9,22118.0,-6.829095117295179,-6.214154083190656,Optimal (tolerance reached),4024,103,1,0
