seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
4,10,211.0,-2.4812349836470027,-0.29017066139570424,Time limit reached,44,2,0,0
4,10,440.0,-2.4812349836470027,-0.29017066139570424,Time limit reached,83,3,1,0
4,10,683.0,-2.2720805287943184,-0.29017066139570424,Time limit reached,128,4,1,0
4,10,933.0,-2.2720805287943184,-0.29017066139570424,Time limit reached,170,5,0,0
4,10,1145.0,-2.268851005071634,-0.2901708089468604,Time limit reached,209,6,0,0
4,10,1368.0,-2.268851005071634,-0.2901708089468604,Time limit reached,249,7,0,0
4,10,1565.0,-2.0871683327773036,-0.2901708089468604,Time limit reached,287,8,0,0
4,10,1849.0,-2.0871683327773036,-0.2901708089468604,Time limit reached,337,9,0,0
4,10,2079.0,-2.0851300949467912,-0.2901708089468604,Time limit reached,376,10,0,0
4,10,2311.0,-2.0851300949467912,-0.2901708089468604,Time limit reached,417,11,0,0
4,10,2527.0,-2.033820898681997,-0.2901708089468604,Time limit reached,459,12,0,0
4,10,2744.0,-2.033820898681997,-0.2901708089468604,Time limit reached,497,13,0,0
4,10,2930.0,-2.030830243321895,-0.2901708089468604,Time limit reached,531,14,0,0
4,10,3091.0,-2.030830243321895,-0.2901708089468604,Time limit reached,562,15,0,0
4,10,3324.0,-1.9099032181056834,-0.2901708089468604,Time limit reached,601,16,0,0
4,10,3523.0,-1.9099032181056834,-0.2901708089468604,Time limit reached,639,17,0,0
4,10,3706.0,-1.9074416871051003,-0.2901708089468604,Time limit reached,670,18,0,0
4,10,3935.0,-1.9074416871051003,-0.2901708089468604,Time limit reached,711,19,0,0
4,10,4179.0,-1.8554410055402952,-0.2901708089468604,Time limit reached,757,20,0,0
4,10,4438.0,-1.8554410055402952,-0.2901708089468604,Time limit reached,804,21,0,0
4,10,4689.0,-1.8531957305179725,-0.2901708089468604,Time limit reached,847,22,0,0
4,10,4918.0,-1.8531957305179725,-0.2901708089468604,Time limit reached,886,23,0,0
4,10,5140.0,-1.843087995282086,-0.2901708089468604,Time limit reached,927,24,0,0
4,10,5386.0,-1.843087995282086,-0.2901708089468604,Time limit reached,971,25,0,0
4,10,5582.0,-1.841912559656924,-0.2901708089468604,Time limit reached,1005,26,0,0
4,10,5811.0,-1.841912559656924,-0.2901708089468604,Time limit reached,1044,27,0,0
4,10,6029.0,-1.789550259605917,-0.2901708089468604,Time limit reached,1083,28,0,0
4,10,6241.0,-1.789550259605917,-0.2901708089468604,Time limit reached,1121,29,0,0
4,10,6476.0,-1.7873730566227457,-0.2901708089468604,Time limit reached,1160,30,0,0
4,10,6724.0,-1.7873730566227457,-0.2901708089468604,Time limit reached,1205,31,0,0
4,10,6949.0,-1.7352085845769782,-0.2901708089468604,Time limit reached,1245,32,0,0
4,10,7147.0,-1.7352085845769782,-0.2901708089468604,Time limit reached,1279,33,0,0
4,10,7353.0,-1.732407982757408,-0.2901708089468604,Time limit reached,1316,34,1,0
4,10,7613.0,-1.732407982757408,-0.2901708089468604,Time limit reached,1362,35,0,0
4,10,7894.0,-1.679938095062943,-0.2901708089468604,Time limit reached,1410,36,1,0
4,10,8098.0,-1.679938095062943,-0.2901708089468604,Time limit reached,1444,37,0,0
4,10,8291.0,-1.6775862556375878,-0.2901708089468604,Time limit reached,1478,38,5,0
4,10,8508.0,-1.6775862556375878,-0.2901708089468604,Time limit reached,1520,39,0,0
4,10,8715.0,-1.6691985308125874,-0.2901708089468604,Time limit reached,1556,40,5,0
4,10,8986.0,-1.6691985308125874,-0.2901708089468604,Time limit reached,1604,41,0,0
4,10,9255.0,-1.6655368462150613,-0.2901708089468604,Time limit reached,1647,42,5,0
4,10,9525.0,-1.6655368462150613,-0.2901708089468604,Time limit reached,1696,43,0,0
4,10,9746.0,-1.6637987959273937,-0.2901708089468604,Time limit reached,1736,44,5,0
4,10,9963.0,-1.6637987959273937,-0.2901708089468604,Time limit reached,1774,45,0,0
4,10,10205.0,-1.6616553730672359,-0.2901708089468604,Time limit reached,1814,46,5,0
4,10,10419.0,-1.6616553730672359,-0.2901708089468604,Time limit reached,1852,47,0,0
4,10,10691.0,-1.6132179861380962,-0.2901708089468604,Time limit reached,1899,48,5,0
4,10,10866.0,-1.6132179861380962,-0.2901708089468604,Time limit reached,1930,49,1,0
4,10,11075.0,-1.611548564785158,-0.2901708089468604,Time limit reached,1968,50,5,0
4,10,11323.0,-1.611548564785158,-0.2901708089468604,Time limit reached,2013,51,1,0
4,10,11561.0,-1.6095679286382905,-0.2901708089468604,Time limit reached,2055,52,5,0
4,10,11785.0,-1.6095679286382905,-0.2901708089468604,Time limit reached,2094,53,1,0
4,10,12019.0,-1.6068595066133398,-0.2901708089468604,Time limit reached,2138,54,5,0
4,10,12223.0,-1.6068595066133398,-0.2901708089468604,Time limit reached,2175,55,1,0
4,10,12464.0,-1.597247343635138,-0.2901708089468604,Time limit reached,2217,56,5,0
4,10,12708.0,-1.597247343635138,-0.2901708089468604,Time limit reached,2261,57,1,0
4,10,12939.0,-1.5940550411400607,-0.2901708089468604,Time limit reached,2301,58,5,0
4,10,13193.0,-1.5940550411400607,-0.2901708089468604,Time limit reached,2345,59,2,0
4,10,13448.0,-1.5857718873026476,-0.2901708089468604,Time limit reached,2390,60,5,0
4,10,13677.0,-1.5857718873026476,-0.2901708089468604,Time limit reached,2431,61,1,0
4,10,13937.0,-1.582771878964964,-0.2901708089468604,Time limit reached,2476,62,5,0
4,10,14161.0,-1.582771878964964,-0.2901708089468604,Time limit reached,2517,63,1,0
4,10,14413.0,-1.5436144669244762,-0.2901708089468604,Time limit reached,2562,64,5,0
4,10,14574.0,-1.5436144669244762,-0.2901708089468604,Time limit reached,2592,65,5,0
4,10,14843.0,-1.5401769491780422,-0.2901708089468604,Time limit reached,2641,66,5,0
4,10,15141.0,-1.5401769491780422,-0.2901708089468604,Time limit reached,2692,67,5,0
4,10,15367.0,-1.531440382446633,-0.2901708089468604,Time limit reached,2732,68,5,0
4,10,15631.0,-1.531440382446633,-0.2901708089468604,Time limit reached,2780,69,5,0
4,10,15949.0,-1.5282944206486728,-0.2901708089468604,Time limit reached,2835,70,5,0
4,10,16177.0,-1.5282944206486728,-0.2901708089468604,Time limit reached,2874,71,5,0
4,10,16471.0,-1.5190265030455579,-0.2901708089468604,Time limit reached,2925,72,5,0
4,10,16702.0,-1.5190265030455579,-0.2901708089468604,Time limit reached,2963,73,5,0
4,10,16964.0,-1.5176779813041517,-0.2901708089468604,Time limit reached,3009,74,5,0
4,10,17175.0,-1.5176779813041517,-0.2901708089468604,Time limit reached,3045,75,5,0
4,10,17438.0,-1.5152890529461949,-0.2901708089468604,Time limit reached,3092,76,5,0
4,10,17687.0,-1.5152890529461949,-0.2901708089468604,Time limit reached,3137,77,5,0
4,10,17966.0,-1.5124863384887037,-0.2901708089468604,Time limit reached,3189,78,5,0
4,10,18217.0,-1.5124863384887037,-0.2901708089468604,Time limit reached,3234,79,5,0
4,10,18423.0,-1.4647186765891878,-0.2901708089468604,Time limit reached,3273,80,5,0
4,10,18650.0,-1.4647186765891878,-0.2901708089468604,Time limit reached,3310,81,4,0
4,10,18897.0,-1.462196339987248,-0.2901708089468604,Time limit reached,3354,82,5,0
4,10,19096.0,-1.462196339987248,-0.2901708089468604,Time limit reached,3390,83,4,0
4,10,19330.0,-1.4603171840863611,-0.2901708089468604,Time limit reached,3430,84,5,0
4,10,19534.0,-1.4603171840863611,-0.2901708089468604,Time limit reached,3465,85,4,0
4,10,19736.0,-1.4578533104646247,-0.2901708089468604,Time limit reached,3502,86,5,0
4,10,19956.0,-1.4578533104646247,-0.2901708089468604,Time limit reached,3541,87,4,0
4,10,20193.0,-1.4556755054093933,-0.2901708089468604,Time limit reached,3583,88,5,0
4,10,20494.0,-1.4556755054093933,-0.2901708089468604,Time limit reached,3626,89,4,0
4,10,20793.0,-1.4526955740294718,-0.2901708089468604,Time limit reached,3681,90,5,0
4,10,20991.0,-1.4526955740294718,-0.2901708089468604,Time limit reached,3713,91,4,0
4,10,21222.0,-1.4515735009436037,-0.2901708089468604,Time limit reached,3755,92,5,0
4,10,21469.0,-1.4515735009436037,-0.2901708181035696,Time limit reached,3798,93,4,0
4,10,21682.0,-1.44950954436883,-0.2901708181035696,Time limit reached,3833,94,6,0
4,10,21908.0,-1.44950954436883,-0.2901708181035696,Time limit reached,3872,95,4,0
4,10,22162.0,-1.4484705892423186,-0.2901708181035696,Time limit reached,3918,96,6,0
4,10,22433.0,-1.4484705892423186,-0.2901708181035696,Time limit reached,3966,97,4,0
4,10,22642.0,-1.446275766225585,-0.2901708181035696,Time limit reached,4003,98,5,0
4,10,22860.0,-1.446275766225585,-0.2901708181035696,Time limit reached,4039,99,3,0
4,10,23088.0,-1.400880648820145,-0.2901708181035696,Time limit reached,4080,100,4,0
4,10,23300.0,-1.400880648820145,-0.2901708181035696,Time limit reached,4118,101,0,0
4,10,23516.0,-1.3984297594643946,-0.2901708181035696,Time limit reached,4157,102,2,0
4,10,23764.0,-1.3984297594643946,-0.2901708181035696,Time limit reached,4198,103,0,0
4,10,24031.0,-1.397031964076856,-0.2901708181035696,Time limit reached,4244,104,2,0
4,10,24253.0,-1.397031964076856,-0.2901708181035696,Time limit reached,4283,105,0,0
4,10,24469.0,-1.3948274048868965,-0.2901708181035696,Time limit reached,4324,106,2,0
4,10,24715.0,-1.3948274048868965,-0.2901708181035696,Time limit reached,4367,107,0,0
4,10,25020.0,-1.3942389924244691,-0.2901708181035696,Time limit reached,4420,108,2,0
4,10,25240.0,-1.3942389924244691,-0.2901708181035696,Time limit reached,4458,109,0,0
4,10,25487.0,-1.3915408439497217,-0.2901708181035696,Time limit reached,4503,110,2,0
4,10,25714.0,-1.3915408439497217,-0.2901708181035696,Time limit reached,4543,111,0,0
4,10,25982.0,-1.3898465242361968,-0.2901708181035696,Time limit reached,4586,112,2,0
4,10,26204.0,-1.3898465242361968,-0.2901708181035696,Time limit reached,4626,113,0,0
4,10,26464.0,-1.3872469187735763,-0.2901708181035696,Time limit reached,4671,114,2,0
4,10,26655.0,-1.3872469187735763,-0.2901708181035696,Time limit reached,4707,115,0,0
4,10,26907.0,-1.385563076626775,-0.2901708181035696,Time limit reached,4749,116,2,0
4,10,27121.0,-1.385563076626775,-0.2901708181035696,Time limit reached,4785,117,0,0
4,10,27391.0,-1.385113434380207,-0.2901708181035696,Time limit reached,4829,118,2,0
4,10,27626.0,-1.385113434380207,-0.2901708181035696,Time limit reached,4873,119,0,0
4,10,27877.0,-1.3829821497620194,-0.2901708181035696,Time limit reached,4919,120,2,0
4,10,28100.0,-1.3829821497620194,-0.2901708181035696,Time limit reached,4954,121,0,0
4,10,28359.0,-1.3827513263302977,-0.2901708181035696,Time limit reached,4997,122,2,0
4,10,28627.0,-1.3827513263302977,-0.2901708181035696,Time limit reached,5044,123,0,0
4,10,28850.0,-1.381195690759914,-0.2901708181035696,Time limit reached,5082,124,2,0
4,10,29068.0,-1.381195690759914,-0.2901708181035696,Time limit reached,5121,125,0,0
4,10,29326.0,-1.3787916956943151,-0.2901708181035696,Time limit reached,5166,126,2,0
4,10,29558.0,-1.3787916956943151,-0.2901708181035696,Time limit reached,5201,127,0,0
4,10,29792.0,-1.3350521278403347,-0.2901708181035696,Time limit reached,5242,128,2,0
4,10,30000.0,-1.3350521278403347,-0.2901708181035696,Time limit reached,5277,129,0,0
4,10,30255.0,-1.3324247392874575,-0.2901708181035696,Time limit reached,5322,130,2,0
4,10,30467.0,-1.3324247392874575,-0.2901708181035696,Time limit reached,5357,131,0,0
4,10,30734.0,-1.3310091403480209,-0.2901708181035696,Time limit reached,5404,132,2,0
4,10,30990.0,-1.3310091403480209,-0.2901708181035696,Time limit reached,5448,133,0,0
4,10,31233.0,-1.330102307838868,-0.2901708181035696,Time limit reached,5489,134,2,0
4,10,31428.0,-1.330102307838868,-0.2901708181035696,Time limit reached,5521,135,0,0
4,10,31714.0,-1.3279103725451549,-0.2901708181035696,Time limit reached,5573,136,2,0
4,10,31947.0,-1.3279103725451549,-0.2901708181035696,Time limit reached,5615,137,0,0
4,10,32177.0,-1.3274386560738642,-0.2901708181035696,Time limit reached,5653,138,2,0
4,10,32418.0,-1.3274386560738642,-0.2901708181035696,Time limit reached,5696,139,0,0
4,10,32693.0,-1.3265560403311283,-0.2901708181035696,Time limit reached,5744,140,2,0
4,10,32940.0,-1.3265560403311283,-0.2901708181035696,Time limit reached,5787,141,0,0
4,10,33180.0,-1.3264710926533778,-0.2901708181035696,Time limit reached,5829,142,2,0
4,10,33403.0,-1.3264710926533778,-0.2901708181035696,Time limit reached,5868,143,0,0
4,10,33630.0,-1.3241704794730662,-0.2901708181035696,Time limit reached,5909,144,2,0
4,10,33870.0,-1.3241704794730662,-0.2901708181035696,Time limit reached,5952,145,0,0
4,10,34128.0,-1.3240184073463022,-0.2901708181035696,Time limit reached,5994,146,2,0
4,10,34309.0,-1.3240184073463022,-0.2901708181035696,Time limit reached,6026,147,0,0
4,10,34560.0,-1.3214805516365797,-0.2901708181035696,Time limit reached,6070,148,2,0
4,10,34784.0,-1.3214805516365797,-0.2901708181035696,Time limit reached,6108,149,0,0
4,10,35042.0,-1.318843789497691,-0.2901708181035696,Time limit reached,6151,150,2,0
4,10,35230.0,-1.318843789497691,-0.2901708181035696,Time limit reached,6186,151,0,0
4,10,35480.0,-1.3183763068303591,-0.2901708181035696,Time limit reached,6230,152,2,0
4,10,35710.0,-1.3183763068303591,-0.2901708181035696,Time limit reached,6271,153,0,0
4,10,35920.0,-1.3163153183153165,-0.2901708181035696,Time limit reached,6306,154,2,0
4,10,36116.0,-1.3163153183153165,-0.2901708181035696,Time limit reached,6340,155,0,0
4,10,36362.0,-1.3150215798271268,-0.2901708181035696,Time limit reached,6383,156,2,0
4,10,36604.0,-1.3150215798271268,-0.2901708181035696,Time limit reached,6423,157,0,0
4,10,36879.0,-1.3125770815940743,-0.2901708181035696,Time limit reached,6472,158,2,0
