seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
1,25,262.0,-0.5501614026202768,4.76260907095854,OPTIMAL,51,2,8,0
1,25,374.0,-0.5501614026202768,4.76260907095854,OPTIMAL,83,3,4,0
1,25,592.0,-0.3644845124262474,4.76260907095854,OPTIMAL,144,4,9,0
1,25,652.0,-0.3644845124262474,4.76260907095854,OPTIMAL,169,5,3,0
1,25,877.0,-0.18763232012091124,4.76260907095854,OPTIMAL,229,6,11,0
1,25,889.0,-0.18763232012091124,4.76260907095854,OPTIMAL,237,7,2,0
1,25,1011.0,-0.13634370114707708,4.76260907095854,OPTIMAL,278,8,13,0
1,25,1027.0,-0.13634370114707708,4.76260907095854,OPTIMAL,290,9,0,0
1,25,1093.0,-0.07169187119128112,4.76260907095854,OPTIMAL,326,10,14,0
1,25,1104.0,-0.07169187119128112,4.76260907095854,OPTIMAL,335,11,1,0
1,25,1171.0,0.0017410374025558784,4.76260907095854,OPTIMAL,369,12,12,0
1,25,1181.0,0.0017410374025558784,4.76260907095854,OPTIMAL,377,13,2,0
1,25,1255.0,0.06180041188969132,4.76260907095854,OPTIMAL,415,14,14,0
1,25,1264.0,0.06180041188969132,4.76260907095854,OPTIMAL,423,15,0,0
1,25,1310.0,0.11319828866549797,4.76260907095854,OPTIMAL,453,16,11,0
1,25,1319.0,0.11319828866549797,4.76260907095854,OPTIMAL,461,17,0,0
1,25,1355.0,0.1898032773046286,4.76260907095854,OPTIMAL,481,16,12,0
1,25,1363.0,0.1898032773046286,4.76260907095854,OPTIMAL,488,17,0,0
1,25,1390.0,0.2996880544457642,4.76260907095854,OPTIMAL,512,16,10,0
1,25,1401.0,0.2996880544457642,4.76260907095854,OPTIMAL,521,17,3,0
1,25,1427.0,0.3956581374529573,4.76260907095854,OPTIMAL,547,18,10,0
1,25,1436.0,0.3956581374529573,4.76260907095854,OPTIMAL,554,19,1,0
1,25,1495.0,0.5019145013229256,4.76260907095854,OPTIMAL,588,20,10,0
1,25,1503.0,0.5019145013229256,4.76260907095854,OPTIMAL,596,21,1,0
1,25,1527.0,0.6689761226563922,4.76260907095854,OPTIMAL,612,20,8,0
1,25,1536.0,0.6689761226563922,4.76260907095854,OPTIMAL,620,21,0,0
1,25,1550.0,0.8952597759202079,4.76260907095854,OPTIMAL,633,20,7,0
1,25,1557.0,0.8952597759202079,4.76260907095854,OPTIMAL,640,21,0,0
1,25,1571.0,0.9274766669408088,4.76260907095854,OPTIMAL,656,20,8,0
1,25,1920.0,0.9274766669408088,4.76260907095854,OPTIMAL,691,21,2,0
1,25,2075.0,1.0023845783802514,4.76260907095854,OPTIMAL,746,22,11,0
1,25,2082.0,1.0023845783802514,4.76260907095854,OPTIMAL,753,23,1,0
1,25,2093.0,1.1294625830025598,4.76260907095854,OPTIMAL,763,22,7,0
1,25,2101.0,1.1294625830025598,4.76260907095854,OPTIMAL,771,23,0,0
1,25,2107.0,1.332460374764406,4.76260907095854,OPTIMAL,781,22,7,0
1,25,2113.0,1.332460374764406,4.76260907095854,OPTIMAL,787,23,0,0
1,25,2118.0,1.5963111547603357,4.76260907095854,OPTIMAL,794,22,6,0
1,25,2323.0,1.5963111547603357,4.76260907095854,OPTIMAL,828,23,3,0
1,25,2418.0,1.6719045324844006,4.76260907095854,OPTIMAL,878,24,3,0
1,25,2425.0,1.6719045324844006,4.76260907095854,OPTIMAL,885,25,0,0
1,25,2433.0,2.102813394884472,4.76260907095854,OPTIMAL,894,24,5,0
1,25,2440.0,2.102813394884472,4.76260907095854,OPTIMAL,902,25,0,0
1,25,2444.0,2.194225450829362,4.76260907095854,OPTIMAL,908,24,4,0
1,25,2513.0,2.194225450829362,4.76260907095854,OPTIMAL,925,25,9,0
1,25,2595.0,2.2638045227745045,4.76260907095854,OPTIMAL,961,26,7,0
1,25,2620.0,2.2638045227745045,4.76260907095854,OPTIMAL,974,27,4,0
1,25,2689.0,2.286828095544192,4.76260907095854,OPTIMAL,1011,28,6,0
1,25,3085.0,2.286828095544192,4.76260907095854,OPTIMAL,1043,29,2,0
1,25,3143.0,2.319296778244478,4.76260907095854,OPTIMAL,1084,30,9,0
1,25,3275.0,2.319296778244478,4.76260907095854,OPTIMAL,1120,31,5,0
1,25,3352.0,2.3567941366226495,4.76260907095854,OPTIMAL,1163,32,4,0
1,25,3389.0,2.3567941366226495,4.76260907095854,OPTIMAL,1189,33,5,0
1,25,3434.0,2.666789159889964,4.76260907095854,OPTIMAL,1222,34,8,0
1,25,3441.0,2.666789159889964,4.76260907095854,OPTIMAL,1230,35,0,0
1,25,3447.0,2.794960756664457,4.76260907095854,OPTIMAL,1236,34,3,0
1,25,3790.0,2.794960756664457,4.76260907095854,OPTIMAL,1297,35,4,0
1,25,3877.0,2.8107602674289462,4.76260907095854,OPTIMAL,1354,36,8,0
1,25,4153.0,2.8107602674289462,4.76260907095854,OPTIMAL,1395,37,4,0
1,25,4281.0,2.963170260023838,4.76260907095854,OPTIMAL,1445,38,5,0
1,25,4297.0,2.963170260023838,4.76260907095854,OPTIMAL,1452,39,5,0
1,25,4491.0,2.9883655448080524,4.76260907095854,OPTIMAL,1512,40,5,0
1,25,4846.0,2.9883655448080524,4.76260907095854,OPTIMAL,1546,41,4,0
1,25,5100.0,3.017388880976882,4.76260907095854,OPTIMAL,1604,42,7,0
1,25,5198.0,3.017388880976882,4.76260907095854,OPTIMAL,1623,43,2,0
1,25,5295.0,3.194628754280244,4.76260907095854,OPTIMAL,1673,44,4,0
1,25,5340.0,3.194628754280244,4.76260907095854,OPTIMAL,1702,45,6,0
1,25,5394.0,3.200149494648334,4.76260907095854,OPTIMAL,1743,44,8,0
1,25,5497.0,3.200149494648334,4.76260907095854,OPTIMAL,1785,45,3,0
1,25,5591.0,3.2335635024345937,4.76260907095854,OPTIMAL,1821,46,4,0
1,25,5621.0,3.2335635024345937,4.76260907095854,OPTIMAL,1839,47,3,0
1,25,5643.0,3.2768531055298458,4.76260907095854,OPTIMAL,1861,46,3,0
1,25,5669.0,3.2768531055298458,4.76260907095854,OPTIMAL,1879,45,7,0
1,25,5755.0,3.470807632414949,4.76260907095854,OPTIMAL,1931,46,6,0
1,25,5760.0,3.470807632414949,4.76260907095854,OPTIMAL,1937,47,0,0
1,25,5761.0,3.5570406664998666,4.76260907095854,OPTIMAL,1939,46,4,0
1,25,5882.0,3.5570406664998666,4.76260907095854,OPTIMAL,1974,45,3,0
