seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
1,16,80,4.0,105.0,2.4245263630701968,2.6633825943920137,OPTIMAL,31,2,0,0
1,16,80,4.0,166.0,2.4245263630701968,2.6633825943920137,OPTIMAL,49,3,61,0
1,16,80,4.0,230.0,2.457575272555227,2.6633825943920137,OPTIMAL,67,4,65,0
1,16,80,4.0,294.0,2.457575272555227,2.6633825943920137,OPTIMAL,88,5,0,0
1,16,80,4.0,399.0,2.4663399188969204,2.6633825943920137,OPTIMAL,114,6,1,0
1,16,80,4.0,449.0,2.4663399188969204,2.6633825943920137,OPTIMAL,131,7,0,0
1,16,80,4.0,508.0,2.4865411065224614,2.6633825943920137,OPTIMAL,151,8,0,0
1,16,80,4.0,579.0,2.4865411065224614,2.6633825943920137,OPTIMAL,176,9,0,0
1,16,80,4.0,639.0,2.4900217817762362,2.6633825943920137,OPTIMAL,195,10,1,0
1,16,80,4.0,693.0,2.4900217817762362,2.6633825943920137,OPTIMAL,212,11,0,0
1,16,80,4.0,739.0,2.4942791153276573,2.6633825943920137,OPTIMAL,227,12,3,0
1,16,80,4.0,805.0,2.4942791153276573,2.6633825943920137,OPTIMAL,243,13,0,0
1,16,80,4.0,856.0,2.510261649468946,2.6633825943920137,OPTIMAL,262,14,3,0
1,16,80,4.0,905.0,2.510261649468946,2.6633825943920137,OPTIMAL,278,15,0,0
1,16,80,4.0,943.0,2.514120719688291,2.6633825943920137,OPTIMAL,292,16,5,0
1,16,80,4.0,993.0,2.514120719688291,2.6633825943920137,OPTIMAL,309,17,0,0
1,16,80,4.0,1067.0,2.514901246222891,2.6633825943920137,OPTIMAL,333,18,0,0
1,16,80,4.0,1127.0,2.514901246222891,2.6633825943920137,OPTIMAL,351,19,0,0
1,16,80,4.0,1216.0,2.519566068445216,2.6633825943920137,OPTIMAL,377,20,0,0
1,16,80,4.0,1265.0,2.519566068445216,2.6633825943920137,OPTIMAL,394,21,0,0
1,16,80,4.0,1336.0,2.52812770949615,2.6633825943920137,OPTIMAL,420,22,1,0
1,16,80,4.0,1371.0,2.52812770949615,2.6633825943920137,OPTIMAL,432,23,0,0
1,16,80,4.0,1433.0,2.533713886000672,2.6633825943920137,OPTIMAL,454,24,1,0
1,16,80,4.0,1476.0,2.533713886000672,2.6633825943920137,OPTIMAL,468,25,0,0
1,16,80,4.0,1533.0,2.536373588111826,2.6633825943920137,OPTIMAL,486,26,1,0
1,16,80,4.0,1595.0,2.536373588111826,2.6633825943920137,OPTIMAL,502,27,0,0
1,16,80,4.0,1647.0,2.539731608353198,2.6633825943920137,OPTIMAL,521,28,1,0
1,16,80,4.0,1695.0,2.539731608353198,2.6633825943920137,OPTIMAL,537,29,0,0
1,16,80,4.0,1740.0,2.5440742994583947,2.6633825943920137,OPTIMAL,555,30,1,0
1,16,80,4.0,1787.0,2.5440742994583947,2.6633825943920137,OPTIMAL,570,31,0,0
1,16,80,4.0,1845.0,2.544472789198341,2.6633825943920137,OPTIMAL,590,32,0,0
1,16,80,4.0,1904.0,2.544472789198341,2.6633825943920137,OPTIMAL,609,33,0,0
1,16,80,4.0,1969.0,2.5449566823206333,2.6633825943920137,OPTIMAL,630,34,0,0
1,16,80,4.0,2017.0,2.5449566823206333,2.6633825943920137,OPTIMAL,642,35,0,0
1,16,80,4.0,2064.0,2.5452818342904067,2.6633825943920137,OPTIMAL,661,36,2,0
1,16,80,4.0,2098.0,2.5452818342904067,2.6633825943920137,OPTIMAL,673,37,0,0
1,16,80,4.0,2139.0,2.555045250779317,2.6633825943920137,OPTIMAL,689,38,1,0
1,16,80,4.0,2184.0,2.555045250779317,2.6633825943920137,OPTIMAL,705,39,0,0
1,16,80,4.0,2254.0,2.5552317146588273,2.6633825943920137,OPTIMAL,730,40,1,0
1,16,80,4.0,2290.0,2.5552317146588273,2.6633825943920137,OPTIMAL,741,41,0,0
1,16,80,4.0,2340.0,2.5563781233666427,2.6633825943920137,OPTIMAL,760,42,0,0
1,16,80,4.0,2415.0,2.5563781233666427,2.6633825943920137,OPTIMAL,781,43,0,0
1,16,80,4.0,2462.0,2.5564875790015638,2.6633825943920137,OPTIMAL,798,44,2,0
1,16,80,4.0,2517.0,2.5564875790015638,2.6633825943920137,OPTIMAL,817,45,0,0
1,16,80,4.0,2577.0,2.564173753961547,2.6633825943920137,OPTIMAL,837,46,0,0
1,16,80,4.0,2624.0,2.564173753961547,2.6633825943920137,OPTIMAL,853,47,0,0
1,16,80,4.0,2661.0,2.5650519919185344,2.6633825943920137,OPTIMAL,867,48,2,0
1,16,80,4.0,2698.0,2.5650519919185344,2.6633825943920137,OPTIMAL,878,49,0,0
1,16,80,4.0,2738.0,2.5652982881578796,2.6633825943920137,OPTIMAL,891,50,1,0
1,16,80,4.0,2781.0,2.5652982881578796,2.6633825943920137,OPTIMAL,903,51,0,0
1,16,80,4.0,2843.0,2.5653602321354,2.6633825943920137,OPTIMAL,921,52,3,0
1,16,80,4.0,2886.0,2.5653602321354,2.6633825943920137,OPTIMAL,936,53,0,0
1,16,80,4.0,2931.0,2.5696931895819244,2.6633825943920137,OPTIMAL,954,54,0,0
1,16,80,4.0,2994.0,2.5696931895819244,2.6633825943920137,OPTIMAL,975,55,0,0
1,16,80,4.0,3058.0,2.571688669362515,2.6633825943920137,OPTIMAL,995,56,0,0
1,16,80,4.0,3105.0,2.571688669362515,2.6633825943920137,OPTIMAL,1010,57,0,0
1,16,80,4.0,3158.0,2.573443535620022,2.6633825943920137,OPTIMAL,1027,58,0,0
1,16,80,4.0,3230.0,2.573443535620022,2.6633825943920137,OPTIMAL,1043,59,0,0
1,16,80,4.0,3303.0,2.5740725475069453,2.6633825943920137,OPTIMAL,1069,60,0,0
1,16,80,4.0,3314.0,2.5740725475069453,2.6633825943920137,OPTIMAL,1072,61,0,0
1,16,80,4.0,3319.0,2.5796378237192443,2.6633825943920137,OPTIMAL,1074,60,6,0
1,16,80,4.0,3367.0,2.5796378237192443,2.6633825943920137,OPTIMAL,1090,61,0,0
1,16,80,4.0,3422.0,2.580725500277504,2.6633825943920137,OPTIMAL,1109,62,4,0
1,16,80,4.0,3484.0,2.580725500277504,2.6633825943920137,OPTIMAL,1129,63,0,0
1,16,80,4.0,3541.0,2.5812009845226482,2.6633825943920137,OPTIMAL,1148,64,0,0
1,16,80,4.0,3592.0,2.5812009845226482,2.6633825943920137,OPTIMAL,1164,65,0,0
1,16,80,4.0,3673.0,2.5813946239615997,2.6633825943920137,OPTIMAL,1188,66,0,0
1,16,80,4.0,3710.0,2.5813946239615997,2.6633825943920137,OPTIMAL,1201,67,0,0
1,16,80,4.0,3758.0,2.5814971776753346,2.6633825943920137,OPTIMAL,1220,68,1,0
1,16,80,4.0,3792.0,2.5814971776753346,2.6633825943920137,OPTIMAL,1231,69,0,0
1,16,80,4.0,3824.0,2.583548105349914,2.6633825943920137,OPTIMAL,1243,70,0,0
1,16,80,4.0,3835.0,2.583548105349914,2.6633825943920137,OPTIMAL,1246,71,0,0
1,16,80,4.0,3840.0,2.5844720754803143,2.6633825943920137,OPTIMAL,1248,70,5,0
1,16,80,4.0,3871.0,2.5844720754803143,2.6633825943920137,OPTIMAL,1259,71,0,0
1,16,80,4.0,3909.0,2.586951429199947,2.6633825943920137,OPTIMAL,1273,72,0,0
1,16,80,4.0,3965.0,2.586951429199947,2.6633825943920137,OPTIMAL,1291,73,0,0
1,16,80,4.0,4023.0,2.5880882589232055,2.6633825943920137,OPTIMAL,1311,74,1,0
