seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
4,20,100,4.0,365.0,3.713874158752876,4.357964268552613,OPTIMAL,39,2,0,0
4,20,100,4.0,692.0,3.713874158752876,4.357964268552613,OPTIMAL,72,3,0,0
4,20,100,4.0,956.0,3.753133896870515,4.357964268552613,OPTIMAL,105,4,0,0
4,20,100,4.0,1327.0,3.753133896870515,4.357964268552613,OPTIMAL,143,5,0,0
4,20,100,4.0,1674.0,3.775392693909655,4.357964268552613,OPTIMAL,183,6,0,0
4,20,100,4.0,1959.0,3.775392693909655,4.357964268552613,OPTIMAL,209,7,0,0
4,20,100,4.0,2299.0,3.798631342682951,4.357964268552613,OPTIMAL,246,8,0,0
4,20,100,4.0,2533.0,3.798631342682951,4.357964268552613,OPTIMAL,272,9,0,0
4,20,100,4.0,2888.0,3.818994879793305,4.357964268552613,OPTIMAL,310,10,0,0
4,20,100,4.0,3252.0,3.818994879793305,4.357964268552613,OPTIMAL,343,11,0,0
4,20,100,4.0,3615.0,3.835063458952931,4.357964268552613,OPTIMAL,385,12,0,0
4,20,100,4.0,3848.0,3.835063458952931,4.357964268552613,OPTIMAL,412,13,0,0
4,20,100,4.0,4143.0,3.8399000286599057,4.357964268552613,OPTIMAL,440,14,0,0
4,20,100,4.0,4526.0,3.8399000286599057,4.357964268552613,OPTIMAL,482,15,0,0
4,20,100,4.0,4903.0,3.8562858624714975,4.357964268552613,OPTIMAL,525,16,0,0
4,20,100,4.0,5202.0,3.8562858624714975,4.357964268552613,OPTIMAL,553,17,0,0
4,20,100,4.0,5455.0,3.8619497405507794,4.357964268552613,OPTIMAL,585,18,0,0
4,20,100,4.0,5790.0,3.8619497405507794,4.357964268552613,OPTIMAL,617,19,0,0
4,20,100,4.0,6159.0,3.8728223098977232,4.357964268552613,OPTIMAL,657,20,0,0
4,20,100,4.0,6421.0,3.8728223098977232,4.357964268552613,OPTIMAL,685,21,0,0
4,20,100,4.0,6674.0,3.8824430925587383,4.357964268552613,OPTIMAL,717,22,0,0
4,20,100,4.0,6982.0,3.8824430925587383,4.357964268552613,OPTIMAL,751,23,0,0
4,20,100,4.0,7410.0,3.8871289638182445,4.357964268552613,OPTIMAL,793,24,0,0
4,20,100,4.0,7650.0,3.8871289638182445,4.357964268552613,OPTIMAL,819,25,0,0
4,20,100,4.0,7873.0,3.902584661609818,4.333901520251611,OPTIMAL,843,26,0,0
4,20,100,4.0,8300.0,3.902584661609818,4.333901520251611,OPTIMAL,881,27,0,0
4,20,100,4.0,8806.0,3.9028412286863254,4.333901520251611,OPTIMAL,934,28,0,0
4,20,100,4.0,9047.0,3.9028412286863254,4.333901520251611,OPTIMAL,960,29,0,0
4,20,100,4.0,9347.0,3.911833944080903,4.333901520251611,OPTIMAL,991,30,0,0
4,20,100,4.0,9539.0,3.911833944080903,4.333901520251611,OPTIMAL,1011,31,0,0
4,20,100,4.0,9765.0,3.9151976944578264,4.333901520251611,OPTIMAL,1042,32,0,0
4,20,100,4.0,10135.0,3.9151976944578264,4.333901520251611,OPTIMAL,1075,33,0,0
4,20,100,4.0,10458.0,3.9203532165504567,4.333901520251611,OPTIMAL,1114,34,0,0
4,20,100,4.0,10759.0,3.9203532165504567,4.333901520251611,OPTIMAL,1146,35,0,0
4,20,100,4.0,11217.0,3.928309931603233,4.333901520251611,OPTIMAL,1192,36,0,0
4,20,100,4.0,11462.0,3.928309931603233,4.333901520251611,OPTIMAL,1220,37,0,0
4,20,100,4.0,11804.0,3.928389697505717,4.333901520251611,OPTIMAL,1258,38,0,0
4,20,100,4.0,11978.0,3.928389697505717,4.333901520251611,OPTIMAL,1278,39,0,0
4,20,100,4.0,12311.0,3.928862523520798,4.333901520251611,OPTIMAL,1313,40,0,0
4,20,100,4.0,12545.0,3.928862523520798,4.333901520251611,OPTIMAL,1337,41,0,0
4,20,100,4.0,12838.0,3.9377018053381203,4.333901520251611,OPTIMAL,1374,42,0,0
4,20,100,4.0,13261.0,3.9377018053381203,4.333901520251611,OPTIMAL,1412,43,0,0
4,20,100,4.0,13623.0,3.940085569497294,4.333901520251611,OPTIMAL,1451,44,0,0
4,20,100,4.0,13914.0,3.940085569497294,4.333901520251611,OPTIMAL,1480,45,0,0
4,20,100,4.0,14330.0,3.9427068400455267,4.333901520251611,OPTIMAL,1527,46,0,0
4,20,100,4.0,14547.0,3.9427068400455267,4.333901520251611,OPTIMAL,1551,47,0,0
4,20,100,4.0,14856.0,3.947319813694897,4.333901520251611,OPTIMAL,1588,48,0,0
4,20,100,4.0,15183.0,3.947319813694897,4.333901520251611,OPTIMAL,1617,49,0,0
4,20,100,4.0,15466.0,3.949771980463065,4.333901520251611,OPTIMAL,1652,50,0,0
4,20,100,4.0,15725.0,3.949771980463065,4.333901520251611,OPTIMAL,1678,51,0,0
4,20,100,4.0,16066.0,3.9536456818590615,4.333901520251611,OPTIMAL,1719,52,0,0
4,20,100,4.0,16273.0,3.9536456818590615,4.333901520251611,OPTIMAL,1738,53,0,0
4,20,100,4.0,16541.0,3.9556103454393363,4.333901520251611,OPTIMAL,1769,54,0,0
4,20,100,4.0,16762.0,3.9556103454393363,4.333901520251611,OPTIMAL,1795,55,0,0
4,20,100,4.0,17063.0,3.955899990289007,4.333901520251611,OPTIMAL,1830,56,0,0
4,20,100,4.0,17499.0,3.955899990289007,4.333901520251611,OPTIMAL,1869,57,0,0
4,20,100,4.0,17999.0,3.9600816555567655,4.333901520251611,OPTIMAL,1925,58,0,0
4,20,100,4.0,18336.0,3.9600816555567655,4.333901520251611,OPTIMAL,1951,59,0,0
4,20,100,4.0,18732.0,3.9687999909371743,4.333901520251611,OPTIMAL,1999,60,0,0
4,20,100,4.0,18936.0,3.9687999909371743,4.333901520251611,OPTIMAL,2021,61,0,0
4,20,100,4.0,19278.0,3.968935781432209,4.333901520251611,OPTIMAL,2057,62,0,0
4,20,100,4.0,19513.0,3.968935781432209,4.333901520251611,OPTIMAL,2081,63,0,0
4,20,100,4.0,19790.0,3.969154686134617,4.333901520251611,OPTIMAL,2115,64,0,0
4,20,100,4.0,20144.0,3.969154686134617,4.333901520251611,OPTIMAL,2145,65,0,0
4,20,100,4.0,20532.0,3.970704439966348,4.333901520251611,OPTIMAL,2190,66,0,0
4,20,100,4.0,20818.0,3.970704439966348,4.333901520251611,OPTIMAL,2221,67,0,0
4,20,100,4.0,21122.0,3.9740171419351618,4.333901520251611,OPTIMAL,2251,68,0,0
4,20,100,4.0,21481.0,3.9740171419351618,4.333901520251611,OPTIMAL,2285,69,0,0
4,20,100,4.0,21993.0,3.9778449466098844,4.333901520251611,OPTIMAL,2337,70,0,0
4,20,100,4.0,22339.0,3.9778449466098844,4.333901520251611,OPTIMAL,2365,71,0,0
4,20,100,4.0,22766.0,3.9778982572807933,4.333901520251611,OPTIMAL,2416,72,0,0
4,20,100,4.0,23048.0,3.9778982572807933,4.333901520251611,OPTIMAL,2442,73,0,0
4,20,100,4.0,23332.0,3.9819144564862894,4.333901520251611,OPTIMAL,2478,74,0,0
4,20,100,4.0,23635.0,3.9819144564862894,4.333901520251611,OPTIMAL,2511,75,0,0
4,20,100,4.0,23972.0,3.9852960604067906,4.333901520251611,OPTIMAL,2551,76,0,0
4,20,100,4.0,24249.0,3.9852960604067906,4.333901520251611,OPTIMAL,2576,77,0,0
4,20,100,4.0,24550.0,3.985478914131811,4.333901520251611,OPTIMAL,2610,78,0,0
4,20,100,4.0,24920.0,3.985478914131811,4.333901520251611,OPTIMAL,2642,79,0,0
4,20,100,4.0,25444.0,3.989173621472573,4.333901520251611,OPTIMAL,2701,80,0,0
4,20,100,4.0,25729.0,3.989173621472573,4.333901520251611,OPTIMAL,2729,81,0,0
4,20,100,4.0,25992.0,3.990048264083141,4.333901520251611,OPTIMAL,2756,82,0,0
4,20,100,4.0,26447.0,3.990048264083141,4.333901520251611,OPTIMAL,2792,83,0,0
4,20,100,4.0,27006.0,3.9934189327745377,4.333901520251611,OPTIMAL,2846,84,0,0
4,20,100,4.0,27308.0,3.9934189327745377,4.333901520251611,OPTIMAL,2873,85,0,0
4,20,100,4.0,27677.0,3.9950491480788197,4.333901520251611,OPTIMAL,2916,86,0,0
4,20,100,4.0,27969.0,3.9950491480788197,4.333901520251611,OPTIMAL,2943,87,0,0
4,20,100,4.0,28263.0,3.995982864160861,4.333901520251611,OPTIMAL,2980,88,0,0
4,20,100,4.0,28518.0,3.995982864160861,4.333901520251611,OPTIMAL,3008,89,0,0
