seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes
2,30,150,6.0,680.0,3.574774864599008,4.220715863799662,Time limit reached,40,2
2,30,150,6.0,1174.0,3.574774864599008,4.220715863799662,Time limit reached,70,3
2,30,150,6.0,1712.0,3.607305270778362,4.220715863799662,Time limit reached,105,4
2,30,150,6.0,2191.0,3.607305270778362,4.220715863799662,Time limit reached,130,5
2,30,150,6.0,2835.0,3.6327813476619997,4.220715863799662,Time limit reached,168,6
2,30,150,6.0,3218.0,3.6327813476619997,4.220715863799662,Time limit reached,193,7
2,30,150,6.0,3806.0,3.641860472391404,4.220715863799662,Time limit reached,231,8
2,30,150,6.0,4357.0,3.641860472391404,4.220715863799662,Time limit reached,261,9
2,30,150,6.0,4996.0,3.6585706354570915,4.220715863799662,Time limit reached,300,10
2,30,150,6.0,5600.0,3.6585706354570915,4.220715863799662,Time limit reached,336,11
2,30,150,6.0,6293.0,3.6685164123895677,4.220715863799662,Time limit reached,378,12
2,30,150,6.0,6740.0,3.6685164123895677,4.220715863799662,Time limit reached,405,13
2,30,150,6.0,7469.0,3.6820862903338223,4.220715863799662,Time limit reached,445,14
2,30,150,6.0,8053.0,3.6820862903338223,4.220715863799662,Time limit reached,476,15
2,30,150,6.0,8840.0,3.69458319499933,4.220715863799662,Time limit reached,517,16
2,30,150,6.0,9357.0,3.69458319499933,4.220715863799662,Time limit reached,547,17
2,30,150,6.0,10078.0,3.7039003114075992,4.220715863799662,Time limit reached,592,18
2,30,150,6.0,10659.0,3.7039003114075992,4.220715863799662,Time limit reached,618,19
2,30,150,6.0,11329.0,3.7076737958055497,4.220715863799662,Time limit reached,659,20
2,30,150,6.0,11774.0,3.7076737958055497,4.220715863799662,Time limit reached,685,21
2,30,150,6.0,12533.0,3.715296126326847,4.220715863799662,Time limit reached,727,22
2,30,150,6.0,13064.0,3.715296126326847,4.220715863799662,Time limit reached,761,23
2,30,150,6.0,13588.0,3.7282023271128244,4.220715863799662,Time limit reached,796,24
2,30,150,6.0,14279.0,3.7282023271128244,4.220715863799662,Time limit reached,832,25
2,30,150,6.0,15032.0,3.7282222825076774,4.220715863799662,Time limit reached,876,26
2,30,150,6.0,15639.0,3.7282222825076774,4.220715863799662,Time limit reached,907,27
2,30,150,6.0,16440.0,3.73394863971461,4.220715863799662,Time limit reached,954,28
2,30,150,6.0,16933.0,3.73394863971461,4.220715863799662,Time limit reached,986,29
2,30,150,6.0,17671.0,3.735310761357947,4.220715863799662,Time limit reached,1029,30
2,30,150,6.0,18172.0,3.735310761357947,4.220715863799662,Time limit reached,1061,31
2,30,150,6.0,18885.0,3.7454223479197504,4.220715863799662,Time limit reached,1098,32
2,30,150,6.0,19371.0,3.7454223479197504,4.220715863799662,Time limit reached,1126,33
2,30,150,6.0,20303.0,3.747655544113276,4.220715863799662,Time limit reached,1172,34
2,30,150,6.0,20619.0,3.747655544113276,4.220715863799662,Time limit reached,1196,35
2,30,150,6.0,21415.0,3.7502424188689654,4.220715863799662,Time limit reached,1236,36
2,30,150,6.0,21879.0,3.7502424188689654,4.220715863799662,Time limit reached,1263,37
2,30,150,6.0,22507.0,3.750647793718197,4.220715863799662,Time limit reached,1302,38
2,30,150,6.0,22965.0,3.750647793718197,4.220715863799662,Time limit reached,1327,39
2,30,150,6.0,23626.0,3.7506810888776343,4.220715863799662,Time limit reached,1367,40
2,30,150,6.0,24182.0,3.7506810888776343,4.220715863799662,Time limit reached,1400,41
2,30,150,6.0,24900.0,3.7538376258072033,4.220715863799662,Time limit reached,1439,42
2,30,150,6.0,25483.0,3.7538376258072033,4.220715863799662,Time limit reached,1472,43
2,30,150,6.0,26564.0,3.756550172725827,4.220715863799662,Time limit reached,1522,44
2,30,150,6.0,26934.0,3.756550172725827,4.220715863799662,Time limit reached,1544,45
2,30,150,6.0,27489.0,3.757365304502096,4.220715863799662,Time limit reached,1575,46
2,30,150,6.0,27862.0,3.757365304502096,4.220715863799662,Time limit reached,1600,47
2,30,150,6.0,28477.0,3.7616087766955446,4.220715863799662,Time limit reached,1640,48
2,30,150,6.0,29166.0,3.7616087766955446,4.220715863799662,Time limit reached,1677,49
2,30,150,6.0,29902.0,3.7636675462037665,4.220715863799662,Time limit reached,1721,50
2,30,150,6.0,30563.0,3.7636675462037665,4.220715863799662,Time limit reached,1753,51
2,30,150,6.0,31421.0,3.767387854252608,4.220715863799662,Time limit reached,1797,52
2,30,150,6.0,31972.0,3.767387854252608,4.220715863799662,Time limit reached,1827,53
2,30,150,6.0,32622.0,3.769322955020882,4.220715863799662,Time limit reached,1865,54
2,30,150,6.0,32932.0,3.769322955020882,4.220715863799662,Time limit reached,1886,55
2,30,150,6.0,33531.0,3.771939086195106,4.177943032525441,Time limit reached,1921,56
2,30,150,6.0,34079.0,3.771939086195106,4.177943032525441,Time limit reached,1950,57
2,30,150,6.0,34894.0,3.77301305600026,4.177943032525441,Time limit reached,1990,58
2,30,150,6.0,35590.0,3.77301305600026,4.177943032525441,Time limit reached,2027,59
2,30,150,6.0,36482.0,3.7743772384026606,4.177943032525441,Time limit reached,2075,60
2,30,150,6.0,36833.0,3.7743772384026606,4.177943032525441,Time limit reached,2098,61
2,30,150,6.0,37560.0,3.7753686396872697,4.177943032525441,Time limit reached,2134,62
2,30,150,6.0,37976.0,3.7753686396872697,4.177943032525441,Time limit reached,2160,63
2,30,150,6.0,38634.0,3.775996880526879,4.177943032525441,Time limit reached,2195,64
2,30,150,6.0,39176.0,3.775996880526879,4.177943032525441,Time limit reached,2224,65
2,30,150,6.0,40073.0,3.776190025352795,4.177943032525441,Time limit reached,2269,66
2,30,150,6.0,40640.0,3.776190025352795,4.177943032525441,Time limit reached,2299,67
2,30,150,6.0,41452.0,3.780040962930566,4.177943032525441,Time limit reached,2334,68
2,30,150,6.0,41867.0,3.780040962930566,4.177943032525441,Time limit reached,2361,69
2,30,150,6.0,42749.0,3.7831608639319207,4.177943032525441,Time limit reached,2407,70
2,30,150,6.0,43355.0,3.7831608639319207,4.177943032525441,Time limit reached,2442,71
2,30,150,6.0,44091.0,3.7895361543957615,4.177943032525441,Time limit reached,2480,72
2,30,150,6.0,44627.0,3.7895361543957615,4.177943032525441,Time limit reached,2513,73
2,30,150,6.0,45526.0,3.791006475601841,4.177943032525441,Time limit reached,2558,74
