seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,40,677.0,-0.483679454046332,10.050698707324818,OPTIMAL,122,2,0,8
3,40,1155.0,-0.483679454046332,10.050698707324818,OPTIMAL,172,3,0,0
3,40,1323.0,-0.34778510705002513,10.050698707324818,OPTIMAL,234,4,0,0
3,40,1588.0,-0.34778510705002513,10.050698707324818,OPTIMAL,263,5,0,0
3,40,1750.0,-0.3197384852364146,7.755583903617399,OPTIMAL,320,6,0,8
3,40,1941.0,-0.3197384852364146,7.755583903617399,OPTIMAL,366,7,0,0
3,40,2044.0,-0.2581443198171574,7.755583903617399,OPTIMAL,416,6,0,0
3,40,2163.0,-0.2581443198171574,7.755583903617399,OPTIMAL,443,7,0,0
3,40,2289.0,-0.21939195844891113,7.755583903617399,OPTIMAL,494,8,0,0
3,40,2433.0,-0.21939195844891113,7.755583903617399,OPTIMAL,534,9,0,0
3,40,2542.0,-0.19330610940972973,7.755583903617399,OPTIMAL,582,8,0,0
3,40,15353.0,-0.19330610940972973,7.755583903617399,OPTIMAL,10580,9,0,0
3,40,15439.0,-0.19330610940972973,7.755583903617399,OPTIMAL,10616,8,0,0
3,40,15504.0,-0.19330610940972973,7.755583903617399,OPTIMAL,10629,9,0,0
3,40,15588.0,-0.10777411680839605,7.755583903617399,OPTIMAL,10663,8,0,0
3,40,15647.0,-0.10777411680839605,7.755583903617399,OPTIMAL,10680,9,0,0
3,40,15807.0,-0.05387146208967769,7.755583903617399,OPTIMAL,10730,10,0,0
3,40,15843.0,-0.05387146208967769,7.755583903617399,OPTIMAL,10740,11,0,0
3,40,15906.0,-0.009180080004054902,7.755583903617399,OPTIMAL,10769,10,0,0
3,40,15964.0,-0.009180080004054902,7.755583903617399,OPTIMAL,10786,11,0,0
3,40,16051.0,0.04329659502219896,7.755583903617399,OPTIMAL,10819,10,0,0
3,40,16108.0,0.04329659502219896,7.755583903617399,OPTIMAL,10838,11,0,0
3,40,16187.0,0.11516840218636226,7.755583903617399,OPTIMAL,10874,10,0,0
3,40,16229.0,0.11516840218636226,7.755583903617399,OPTIMAL,10884,11,0,0
3,40,16328.0,0.13787370303985036,7.755583903617399,OPTIMAL,10918,12,0,0
3,40,16355.0,0.13787370303985036,7.755583903617399,OPTIMAL,10924,13,0,0
3,40,16421.0,0.15452893670802892,7.755583903617399,OPTIMAL,10952,12,0,0
3,40,16447.0,0.15452893670802892,7.755583903617399,OPTIMAL,10959,13,0,0
3,40,16491.0,0.16161632770841217,7.755583903617399,OPTIMAL,10979,12,0,0
3,40,16525.0,0.16161632770841217,7.755583903617399,OPTIMAL,10989,13,0,0
3,40,16562.0,0.16564389489264186,7.755583903617399,OPTIMAL,11007,12,0,0
3,40,16583.0,0.16564389489264186,7.755583903617399,OPTIMAL,11014,13,0,0
3,40,16621.0,0.16760571383512302,7.755583903617399,OPTIMAL,11036,12,0,0
3,40,16639.0,0.16670939675483254,0.16670939675483254,OPTIMAL,11042,0,0,8
