seed,dimension,time_afw,solution_afw,termination_afw
3,85,132.498,-0.01813430824330453,OPTIMAL
4,85,289.281,-0.7180911005161837,Optimal (tree empty)
5,85,154.416,-0.23528733530343648,OPTIMAL
6,85,1800.562,5.871368275189616,Time limit reached
7,85,142.4,-0.28897015836955464,OPTIMAL
8,85,116.204,-0.2659398182599717,OPTIMAL
9,85,109.607,0.08628789251196545,OPTIMAL
10,85,110.216,-0.23672481760872682,OPTIMAL
1,90,127.806,-0.23709614698488385,OPTIMAL
2,90,149.815,-0.13515860944691738,OPTIMAL
3,90,1093.72,-0.06277184212296327,OPTIMAL
4,90,1030.541,-0.8986722265255093,OPTIMAL
5,90,128.36,-0.00221239460744882,OPTIMAL
6,90,1801.427,14.958893264924859,Time limit reached
7,90,1801.747,0.2733003510667218,Time limit reached
8,90,146.816,-0.6557645753708167,Optimal (tree empty)
9,90,201.641,-0.9583683447001528,Optimal (tree empty)
10,90,106.005,0.07820106080812206,OPTIMAL
1,95,362.616,-0.253893652972652,Optimal (tree empty)
2,95,166.432,-0.5017001272506924,Optimal (tree empty)
3,95,457.142,-0.25951080703318874,OPTIMAL
4,95,1801.168,0.07702997408247558,Time limit reached
5,95,1801.042,-1.7483347879600268,Time limit reached
6,95,1801.091,7.596779402053268,Time limit reached
7,95,130.203,0.07408483828940504,OPTIMAL
8,95,394.115,-1.0585755101987775,OPTIMAL
9,95,168.426,-0.3012823035851618,OPTIMAL
10,95,383.521,-0.3063933556779152,OPTIMAL
1,100,483.514,-0.23753205523539422,OPTIMAL
2,100,1800.972,5.841857848036748,Time limit reached
3,100,1800.238,21.16825072726346,Time limit reached
4,100,1802.191,-4.838420568445942,Time limit reached
5,100,506.705,-0.21447677644458663,Optimal (tree empty)
6,100,1801.545,26.96522856085025,Time limit reached
7,100,1804.124,18.650845288244085,Time limit reached
8,100,483.956,-0.43405539371269547,Optimal (tree empty)
9,100,428.073,-0.46698447662792786,Optimal (tree empty)
10,100,1802.507,-9.433091029919714,Time limit reached
