seed,num_v,time,lowerBound,upperBound,termination,LMOcalls
1,4,16353.0,-310.43841779292956,-290.4124902760385,Time limit reached,470
1,4,16756.0,-310.43841779292956,-290.4124902760385,Time limit reached,482
1,4,17318.0,-310.43841779292956,-290.4124902760385,Time limit reached,498
1,4,17536.0,-310.43841779292956,-290.4124902760385,Time limit reached,505
1,4,18063.0,-310.43841779292956,-298.9399335199403,Time limit reached,519
1,4,18554.0,-310.43841779292956,-298.9399335199403,Time limit reached,533
1,4,18876.0,-310.43841779292956,-298.9399335199403,Time limit reached,542
1,4,19347.0,-310.43841779292956,-298.9399335199403,Time limit reached,556
1,4,19818.0,-310.43841779292956,-298.9399335199403,Time limit reached,570
1,4,20173.0,-310.43841779292956,-298.9399335199403,Time limit reached,581
1,4,20548.0,-310.43841779292956,-298.9399335199403,Time limit reached,592
1,4,21171.0,-310.43841779292956,-298.9399335199403,Time limit reached,607
1,4,21625.0,-310.43841779292956,-298.9399335199403,Time limit reached,621
1,4,22192.0,-310.43841779292956,-298.9399335199403,Time limit reached,636
1,4,22737.0,-310.43841779292956,-298.9399335199403,Time limit reached,651
1,4,23046.0,-310.43841779292956,-298.9399335199403,Time limit reached,661
1,4,23442.0,-310.43841779292956,-298.9399335199403,Time limit reached,673
1,4,23912.0,-310.43841779292956,-298.9399335199403,Time limit reached,687
1,4,24451.0,-310.43841779292956,-298.9399335199403,Time limit reached,701
1,4,24860.0,-310.43841779292956,-298.9399335199403,Time limit reached,713
1,4,25380.0,-310.43841779292956,-298.9399335199403,Time limit reached,729
1,4,25805.0,-310.43841779292956,-298.9399335199403,Time limit reached,742
1,4,26161.0,-310.43841779292956,-298.9399335199403,Time limit reached,753
1,4,26511.0,-310.43841779292956,-298.9399335199403,Time limit reached,764
1,4,26928.0,-310.43841779292956,-298.9399335199403,Time limit reached,776
1,4,27205.0,-310.43841779292956,-298.9399335199403,Time limit reached,784
1,4,27793.0,-310.43841779292956,-298.9399335199403,Time limit reached,801
1,4,28199.0,-310.43841779292956,-298.9399335199403,Time limit reached,814
1,4,28664.0,-310.43841779292956,-298.9399335199403,Time limit reached,828
1,4,29145.0,-310.43841779292956,-298.9399335199403,Time limit reached,840
1,4,29561.0,-310.43841779292956,-298.9399335199403,Time limit reached,852
1,4,29918.0,-310.43841779292956,-298.9399335199403,Time limit reached,863
1,4,30321.0,-310.43841779292956,-298.9399335199403,Time limit reached,875
1,4,30684.0,-310.43841779292956,-298.9399335199403,Time limit reached,886
1,4,31513.0,-310.43841779292956,-298.9399335199403,Time limit reached,905
1,4,32081.0,-310.43841779292956,-298.9399335199403,Time limit reached,922
1,4,32537.0,-310.43841779292956,-298.9399335199403,Time limit reached,935
1,4,33012.0,-310.43841779292956,-298.9399335199403,Time limit reached,949
1,4,33475.0,-310.43841779292956,-298.9399335199403,Time limit reached,962
1,4,34028.0,-310.43841779292956,-298.9399335199403,Time limit reached,977
1,4,34551.0,-310.43841779292956,-298.9399335199403,Time limit reached,992
1,4,35140.0,-310.43841779292956,-298.9399335199403,Time limit reached,1009
1,4,35533.0,-310.43841779292956,-298.9399335199403,Time limit reached,1020
1,4,36299.0,-310.43841779292956,-298.9399335199403,Time limit reached,1040
1,4,36730.0,-310.43841779292956,-298.9399335199403,Time limit reached,1053
1,4,37130.0,-310.43841779292956,-298.9399335199403,Time limit reached,1065
1,4,37540.0,-310.43841779292956,-298.9399335199403,Time limit reached,1077
1,4,38102.0,-310.43841779292956,-298.9399335199403,Time limit reached,1093
1,4,38612.0,-310.43841779292956,-298.9399335199403,Time limit reached,1106
1,4,39181.0,-310.43841779292956,-298.9399335199403,Time limit reached,1122
1,4,39649.0,-310.43841779292956,-298.9399335199403,Time limit reached,1135
1,4,40337.0,-310.43841779292956,-298.9399335199403,Time limit reached,1153
1,4,40970.0,-310.43841779292956,-298.9399335199403,Time limit reached,1168
1,4,41449.0,-310.43841779292956,-298.9399335199403,Time limit reached,1181
1,4,41882.0,-310.43841779292956,-298.9399335199403,Time limit reached,1194
1,4,42374.0,-310.43841779292956,-298.9399335199403,Time limit reached,1208
1,4,43134.0,-310.43841779292956,-298.9399335199403,Time limit reached,1231
1,4,43542.0,-310.43841779292956,-298.9399335199403,Time limit reached,1243
1,4,44108.0,-310.43841779292956,-298.9399335199403,Time limit reached,1257
1,4,44800.0,-310.43841779292956,-298.9399335199403,Time limit reached,1274
1,4,45562.0,-310.43841779292956,-298.9399335199403,Time limit reached,1294
1,4,46092.0,-310.43841779292956,-298.9399335199403,Time limit reached,1308
1,4,46782.0,-310.43841779292956,-298.9399335199403,Time limit reached,1325
1,4,47364.0,-310.43841779292956,-298.9399335199403,Time limit reached,1340
1,4,47850.0,-310.43841779292956,-298.9399335199403,Time limit reached,1354
1,4,48447.0,-310.43841779292956,-298.9399335199403,Time limit reached,1372
1,4,49105.0,-310.43841779292956,-298.9399335199403,Time limit reached,1386
1,4,49627.0,-310.43841779292956,-298.9399335199403,Time limit reached,1400
1,4,50064.0,-310.43841779292956,-298.9399335199403,Time limit reached,1413
1,4,50893.0,-310.43841779292956,-298.9399335199403,Time limit reached,1433
1,4,51453.0,-310.43841779292956,-298.9399335199403,Time limit reached,1448
1,4,51847.0,-310.43841779292956,-298.9399335199403,Time limit reached,1459
1,4,52275.0,-310.43841779292956,-298.9399335199403,Time limit reached,1472
1,4,52815.0,-310.43841779292956,-298.9399335199403,Time limit reached,1487
1,4,53284.0,-310.43841779292956,-298.9399335199403,Time limit reached,1500
1,4,53699.0,-310.43841779292956,-298.9399335199403,Time limit reached,1512
1,4,54324.0,-310.43841779292956,-298.9399335199403,Time limit reached,1528
1,4,54991.0,-310.43841779292956,-298.9399335199403,Time limit reached,1546
1,4,55714.0,-310.43841779292956,-298.9399335199403,Time limit reached,1566
1,4,56270.0,-310.43841779292956,-298.9399335199403,Time limit reached,1582
1,4,56794.0,-310.43841779292956,-298.9399335199403,Time limit reached,1596
1,4,57363.0,-310.43841779292956,-298.9399335199403,Time limit reached,1610
1,4,57938.0,-310.43841779292956,-298.9399335199403,Time limit reached,1626
1,4,58381.0,-310.43841779292956,-298.9399335199403,Time limit reached,1639
1,4,58821.0,-310.43841779292956,-298.9399335199403,Time limit reached,1652
1,4,59326.0,-310.43841779292956,-298.9399335199403,Time limit reached,1667
1,4,59772.0,-310.43841779292956,-298.9399335199403,Time limit reached,1680
1,4,60381.0,-310.43841779292956,-298.9399335199403,Time limit reached,1696
1,4,60897.0,-310.43841779292956,-298.9399335199403,Time limit reached,1711
1,4,61300.0,-310.43841779292956,-298.9399335199403,Time limit reached,1723
1,4,61798.0,-310.43841779292956,-298.9399335199403,Time limit reached,1736
1,4,62191.0,-310.43841779292956,-298.9399335199403,Time limit reached,1747
1,4,62682.0,-310.43841779292956,-298.9399335199403,Time limit reached,1761
1,4,63214.0,-310.43841779292956,-298.9399335199403,Time limit reached,1776
1,4,63707.0,-310.43841779292956,-298.9399335199403,Time limit reached,1790
1,4,64153.0,-310.43841779292956,-298.9399335199403,Time limit reached,1802
1,4,64602.0,-310.43841779292956,-298.9399335199403,Time limit reached,1815
1,4,65198.0,-310.43841779292956,-298.9399335199403,Time limit reached,1831
1,4,65762.0,-310.43841779292956,-298.9399335199403,Time limit reached,1846
1,4,66365.0,-310.43841779292956,-298.9399335199403,Time limit reached,1861
1,4,66805.0,-310.43841779292956,-298.9399335199403,Time limit reached,1874
1,4,67434.0,-310.43841779292956,-298.9399335199403,Time limit reached,1892
1,4,68017.0,-310.43841779292956,-298.9399335199403,Time limit reached,1908
1,4,68428.0,-310.43841779292956,-298.9399335199403,Time limit reached,1920
1,4,69040.0,-310.43841779292956,-298.9399335199403,Time limit reached,1935
1,4,69687.0,-310.43841779292956,-298.9399335199403,Time limit reached,1952
1,4,70175.0,-310.43841779292956,-298.9399335199403,Time limit reached,1967
1,4,70716.0,-310.43841779292956,-298.9399335199403,Time limit reached,1980
1,4,71436.0,-310.43841779292956,-298.9399335199403,Time limit reached,1996
1,4,72103.0,-310.43841779292956,-298.9399335199403,Time limit reached,2014
1,4,72418.0,-310.43841779292956,-298.9399335199403,Time limit reached,2023
1,4,73182.0,-310.43841779292956,-298.9399335199403,Time limit reached,2042
1,4,73763.0,-310.43841779292956,-298.9399335199403,Time limit reached,2058
1,4,74181.0,-310.43841779292956,-298.9399335199403,Time limit reached,2070
1,4,74571.0,-310.43841779292956,-298.9399335199403,Time limit reached,2082
1,4,75230.0,-310.43841779292956,-298.9399335199403,Time limit reached,2098
1,4,75834.0,-310.43841779292956,-298.9399335199403,Time limit reached,2112
1,4,76398.0,-310.43841779292956,-298.9399335199403,Time limit reached,2127
1,4,76880.0,-310.43841779292956,-298.9399335199403,Time limit reached,2141
1,4,77324.0,-310.43841779292956,-298.9399335199403,Time limit reached,2153
1,4,77769.0,-310.43841779292956,-298.9399335199403,Time limit reached,2166
1,4,78228.0,-310.43841779292956,-298.9399335199403,Time limit reached,2179
1,4,78683.0,-310.43841779292956,-298.9399335199403,Time limit reached,2192
1,4,78967.0,-310.43841779292956,-298.9399335199403,Time limit reached,2201
1,4,79345.0,-310.43841779292956,-298.9399335199403,Time limit reached,2211
1,4,79929.0,-310.43841779292956,-298.9399335199403,Time limit reached,2226
1,4,80262.0,-310.43841779292956,-298.9399335199403,Time limit reached,2236
1,4,80661.0,-310.43841779292956,-298.9399335199403,Time limit reached,2247
1,4,81181.0,-310.43841779292956,-298.9399335199403,Time limit reached,2262
1,4,81716.0,-310.43841779292956,-298.9399335199403,Time limit reached,2276
1,4,82277.0,-310.43841779292956,-298.9399335199403,Time limit reached,2292
1,4,82813.0,-310.43841779292956,-298.9399335199403,Time limit reached,2307
1,4,83517.0,-310.43841779292956,-298.9399335199403,Time limit reached,2325
1,4,84233.0,-310.43841779292956,-298.9399335199403,Time limit reached,2343
1,4,84628.0,-310.43841779292956,-298.9399335199403,Time limit reached,2355
1,4,85162.0,-310.43841779292956,-298.9399335199403,Time limit reached,2369
1,4,85709.0,-310.43841779292956,-298.9399335199403,Time limit reached,2384
1,4,86305.0,-310.43841779292956,-298.9399335199403,Time limit reached,2400
1,4,87013.0,-310.43841779292956,-298.9399335199403,Time limit reached,2417
1,4,87517.0,-310.43841779292956,-298.9399335199403,Time limit reached,2430
1,4,88050.0,-310.43841779292956,-298.9399335199403,Time limit reached,2445
1,4,88528.0,-310.43841779292956,-298.9399335199403,Time limit reached,2457
1,4,88938.0,-310.43841779292956,-298.9399335199403,Time limit reached,2468
1,4,89404.0,-310.43841779292956,-298.9399335199403,Time limit reached,2481
1,4,89873.0,-310.43841779292956,-298.9399335199403,Time limit reached,2494
1,4,90259.0,-310.43841779292956,-298.9399335199403,Time limit reached,2506
1,4,90815.0,-310.43841779292956,-298.9399335199403,Time limit reached,2520
1,4,91403.0,-310.43841779292956,-298.9399335199403,Time limit reached,2535
1,4,91981.0,-310.43841779292956,-298.9399335199403,Time limit reached,2551
1,4,92360.0,-310.43841779292956,-298.9399335199403,Time limit reached,2562
1,4,92989.0,-310.43841779292956,-298.9399335199403,Time limit reached,2579
1,4,93496.0,-310.43841779292956,-298.9399335199403,Time limit reached,2593
1,4,94350.0,-310.43841779292956,-298.9399335199403,Time limit reached,2616
1,4,94695.0,-310.43841779292956,-298.9399335199403,Time limit reached,2626
1,4,95132.0,-310.43841779292956,-298.9399335199403,Time limit reached,2639
1,4,95624.0,-310.43841779292956,-298.9399335199403,Time limit reached,2653
1,4,95913.0,-310.43841779292956,-298.9399335199403,Time limit reached,2662
1,4,96597.0,-310.43841779292956,-298.9399335199403,Time limit reached,2677
1,4,97144.0,-310.43841779292956,-298.9399335199403,Time limit reached,2692
1,4,97697.0,-310.43841779292956,-298.9399335199403,Time limit reached,2705
1,4,98159.0,-310.43841779292956,-298.9399335199403,Time limit reached,2718
1,4,98708.0,-310.43841779292956,-298.9399335199403,Time limit reached,2733
1,4,99144.0,-310.43841779292956,-298.9399335199403,Time limit reached,2746
1,4,99656.0,-310.43841779292956,-298.9399335199403,Time limit reached,2758
1,4,100271.0,-310.43841779292956,-298.9399335199403,Time limit reached,2774
1,4,100631.0,-310.43841779292956,-298.9399335199403,Time limit reached,2784
1,4,101064.0,-310.43841779292956,-298.9399335199403,Time limit reached,2795
1,4,101693.0,-310.43841779292956,-298.9399335199403,Time limit reached,2812
1,4,101985.0,-310.43841779292956,-298.9399335199403,Time limit reached,2821
1,4,102417.0,-310.43841779292956,-298.9399335199403,Time limit reached,2834
1,4,102877.0,-310.43841779292956,-298.9399335199403,Time limit reached,2846
1,4,103329.0,-310.43841779292956,-298.9399335199403,Time limit reached,2859
1,4,103678.0,-310.43841779292956,-298.9399335199403,Time limit reached,2870
1,4,104062.0,-310.43841779292956,-298.9399335199403,Time limit reached,2881
1,4,104816.0,-310.43841779292956,-298.9399335199403,Time limit reached,2898
1,4,105191.0,-310.43841779292956,-298.9399335199403,Time limit reached,2909
1,4,105657.0,-310.43841779292956,-298.9399335199403,Time limit reached,2922
1,4,106215.0,-310.43841779292956,-298.9399335199403,Time limit reached,2937
1,4,106638.0,-310.43841779292956,-298.9399335199403,Time limit reached,2949
1,4,107286.0,-310.43841779292956,-298.9399335199403,Time limit reached,2967
1,4,107703.0,-310.43841779292956,-298.9399335199403,Time limit reached,2979
1,4,108279.0,-310.43841779292956,-298.9399335199403,Time limit reached,2995
1,4,108796.0,-310.43841779292956,-298.9399335199403,Time limit reached,3010
1,4,109297.0,-310.43841779292956,-298.9399335199403,Time limit reached,3025
1,4,109723.0,-310.43841779292956,-298.9399335199403,Time limit reached,3037
1,4,110156.0,-310.43841779292956,-298.9399335199403,Time limit reached,3049
1,4,110667.0,-310.43841779292956,-298.9399335199403,Time limit reached,3063
1,4,111283.0,-310.43841779292956,-298.9399335199403,Time limit reached,3080
1,4,111875.0,-310.43841779292956,-298.9399335199403,Time limit reached,3093
1,4,112463.0,-310.43841779292956,-298.9399335199403,Time limit reached,3110
1,4,113195.0,-310.43841779292956,-298.9399335199403,Time limit reached,3128
1,4,113673.0,-310.43841779292956,-298.9399335199403,Time limit reached,3141
1,4,114475.0,-310.43841779292956,-298.9399335199403,Time limit reached,3160
1,4,116637.0,-310.43841779292956,-298.9399335199403,Time limit reached,3177
1,4,117181.0,-310.43841779292956,-298.9399335199403,Time limit reached,3192
1,4,117707.0,-310.43841779292956,-298.9399335199403,Time limit reached,3206
1,4,118158.0,-310.43841779292956,-298.9399335199403,Time limit reached,3218
1,4,118548.0,-310.43841779292956,-298.9399335199403,Time limit reached,3230
1,4,119166.0,-310.43841779292956,-298.9399335199403,Time limit reached,3246
1,4,119490.0,-310.43841779292956,-298.9399335199403,Time limit reached,3256
1,4,120035.0,-310.43841779292956,-298.9399335199403,Time limit reached,3271
1,4,120516.0,-310.43841779292956,-298.9399335199403,Time limit reached,3284
1,4,121046.0,-310.43841779292956,-298.9399335199403,Time limit reached,3299
1,4,121564.0,-310.43841779292956,-298.9399335199403,Time limit reached,3313
1,4,121989.0,-310.43841779292956,-298.9399335199403,Time limit reached,3326
1,4,122456.0,-310.43841779292956,-298.9399335199403,Time limit reached,3340
1,4,122996.0,-310.43841779292956,-298.9399335199403,Time limit reached,3355
1,4,123707.0,-310.43841779292956,-298.9399335199403,Time limit reached,3374
1,4,124182.0,-310.43841779292956,-298.9399335199403,Time limit reached,3388
1,4,124513.0,-310.43841779292956,-298.9399335199403,Time limit reached,3398
1,4,125115.0,-310.43841779292956,-298.9399335199403,Time limit reached,3412
1,4,125537.0,-310.43841779292956,-298.9399335199403,Time limit reached,3425
1,4,126086.0,-310.43841779292956,-298.9399335199403,Time limit reached,3440
1,4,126797.0,-310.43841779292956,-298.9399335199403,Time limit reached,3458
1,4,127460.0,-310.43841779292956,-298.9399335199403,Time limit reached,3475
1,4,127920.0,-310.43841779292956,-298.9399335199403,Time limit reached,3488
1,4,128530.0,-310.43841779292956,-298.9399335199403,Time limit reached,3505
1,4,129065.0,-310.43841779292956,-298.9399335199403,Time limit reached,3519
1,4,129694.0,-310.43841779292956,-298.9399335199403,Time limit reached,3535
1,4,130250.0,-310.43841779292956,-298.9399335199403,Time limit reached,3550
1,4,130754.0,-310.43841779292956,-298.9399335199403,Time limit reached,3563
1,4,131282.0,-310.43841779292956,-298.9399335199403,Time limit reached,3578
1,4,131876.0,-310.43841779292956,-298.9399335199403,Time limit reached,3594
1,4,132553.0,-310.43841779292956,-298.9399335199403,Time limit reached,3613
1,4,133084.0,-310.43841779292956,-298.9399335199403,Time limit reached,3627
1,4,133647.0,-310.43841779292956,-298.9399335199403,Time limit reached,3643
1,4,134383.0,-310.43841779292956,-298.9399335199403,Time limit reached,3657
1,4,134916.0,-310.43841779292956,-298.9399335199403,Time limit reached,3672
1,4,135547.0,-310.43841779292956,-298.9399335199403,Time limit reached,3689
1,4,136169.0,-310.43841779292956,-298.9399335199403,Time limit reached,3705
1,4,136699.0,-310.43841779292956,-298.9399335199403,Time limit reached,3718
1,4,137207.0,-310.43841779292956,-298.9399335199403,Time limit reached,3733
1,4,137780.0,-310.43841779292956,-298.9399335199403,Time limit reached,3749
1,4,138566.0,-310.43841779292956,-298.9399335199403,Time limit reached,3765
1,4,139157.0,-310.43841779292956,-298.9399335199403,Time limit reached,3780
1,4,139672.0,-310.43841779292956,-298.9399335199403,Time limit reached,3794
1,4,140303.0,-310.43841779292956,-298.9399335199403,Time limit reached,3811
1,4,140961.0,-310.43841779292956,-298.9399335199403,Time limit reached,3827
1,4,141489.0,-310.43841779292956,-298.9399335199403,Time limit reached,3842
1,4,142106.0,-310.43841779292956,-298.9399335199403,Time limit reached,3859
1,4,142868.0,-310.43841779292956,-298.9399335199403,Time limit reached,3875
1,4,143686.0,-310.43841779292956,-298.9399335199403,Time limit reached,3895
1,4,144202.0,-310.43841779292956,-298.9399335199403,Time limit reached,3910
1,4,144846.0,-310.43841779292956,-298.9399335199403,Time limit reached,3925
1,4,145273.0,-310.43841779292956,-298.9399335199403,Time limit reached,3936
1,4,145881.0,-310.43841779292956,-298.9399335199403,Time limit reached,3952
1,4,146419.0,-310.43841779292956,-298.9399335199403,Time limit reached,3966
1,4,147043.0,-310.43841779292956,-298.9399335199403,Time limit reached,3983
1,4,147676.0,-310.43841779292956,-298.9399335199403,Time limit reached,4000
1,4,148363.0,-310.43841779292956,-298.9399335199403,Time limit reached,4019
1,4,148793.0,-310.43841779292956,-298.9399335199403,Time limit reached,4031
1,4,149343.0,-310.43841779292956,-298.9399335199403,Time limit reached,4045
1,4,149843.0,-310.43841779292956,-298.9399335199403,Time limit reached,4058
1,4,150511.0,-310.43841779292956,-298.9399335199403,Time limit reached,4074
1,4,151114.0,-310.43841779292956,-298.9399335199403,Time limit reached,4091
1,4,151629.0,-310.43841779292956,-298.9399335199403,Time limit reached,4105
1,4,152174.0,-310.43841779292956,-298.9399335199403,Time limit reached,4119
1,4,152962.0,-310.43841779292956,-298.9399335199403,Time limit reached,4135
1,4,153596.0,-310.43841779292956,-298.9399335199403,Time limit reached,4151
1,4,154090.0,-310.43841779292956,-298.9399335199403,Time limit reached,4166
1,4,154717.0,-310.43841779292956,-298.9399335199403,Time limit reached,4182
1,4,155335.0,-310.43841779292956,-298.9399335199403,Time limit reached,4197
1,4,155817.0,-310.43841779292956,-298.9399335199403,Time limit reached,4211
1,4,156414.0,-310.43841779292956,-298.9399335199403,Time limit reached,4227
1,4,156976.0,-310.43841779292956,-298.9399335199403,Time limit reached,4243
1,4,157275.0,-310.43841779292956,-298.9399335199403,Time limit reached,4252
1,4,157832.0,-310.43841779292956,-298.9399335199403,Time limit reached,4267
1,4,158384.0,-310.43841779292956,-298.9399335199403,Time limit reached,4283
1,4,158873.0,-310.43841779292956,-298.9399335199403,Time limit reached,4297
1,4,159432.0,-310.43841779292956,-298.9399335199403,Time limit reached,4311
1,4,159903.0,-310.43841779292956,-298.9399335199403,Time limit reached,4324
1,4,160380.0,-310.43841779292956,-298.9399335199403,Time limit reached,4338
1,4,161119.0,-310.43841779292956,-298.9399335199403,Time limit reached,4356
1,4,161824.0,-310.43841779292956,-298.9399335199403,Time limit reached,4372
1,4,162678.0,-310.43841779292956,-298.9399335199403,Time limit reached,4395
1,4,163399.0,-310.43841779292956,-298.9399335199403,Time limit reached,4413
1,4,163861.0,-310.43841779292956,-298.9399335199403,Time limit reached,4425
1,4,164635.0,-310.43841779292956,-298.9399335199403,Time limit reached,4444
1,4,165215.0,-310.43841779292956,-298.9399335199403,Time limit reached,4459
1,4,165800.0,-310.43841779292956,-298.9399335199403,Time limit reached,4475
1,4,166209.0,-310.43841779292956,-298.9399335199403,Time limit reached,4487
1,4,166801.0,-310.43841779292956,-298.9399335199403,Time limit reached,4504
1,4,167528.0,-310.43841779292956,-298.9399335199403,Time limit reached,4523
1,4,168157.0,-310.43841779292956,-298.9399335199403,Time limit reached,4541
1,4,168739.0,-310.43841779292956,-298.9399335199403,Time limit reached,4556
1,4,169232.0,-310.43841779292956,-298.9399335199403,Time limit reached,4571
1,4,169827.0,-310.43841779292956,-298.9399335199403,Time limit reached,4585
1,4,170947.0,-310.43841779292956,-298.9399335199403,Time limit reached,4603
1,4,171630.0,-310.43841779292956,-298.9399335199403,Time limit reached,4621
1,4,172241.0,-310.43841779292956,-298.9399335199403,Time limit reached,4637
1,4,172718.0,-310.43841779292956,-298.9399335199403,Time limit reached,4651
1,4,173577.0,-310.43841779292956,-299.1694512809974,Time limit reached,4671
1,4,174210.0,-310.43841779292956,-299.1694512809974,Time limit reached,4688
1,4,174744.0,-310.43841779292956,-299.1694512809974,Time limit reached,4702
1,4,175313.0,-310.43841779292956,-299.1694512809974,Time limit reached,4717
1,4,176085.0,-310.43841779292956,-299.1694512809974,Time limit reached,4737
1,4,176609.0,-310.43841779292956,-299.1694512809974,Time limit reached,4752
1,4,177154.0,-310.43841779292956,-299.1694512809974,Time limit reached,4767
1,4,177589.0,-310.43841779292956,-299.1694512809974,Time limit reached,4779
1,4,178181.0,-310.43841779292956,-299.1694512809974,Time limit reached,4794
1,4,178655.0,-310.43841779292956,-299.1694512809974,Time limit reached,4807
1,4,179159.0,-310.43841779292956,-299.1694512809974,Time limit reached,4820
1,4,179713.0,-310.43841779292956,-299.1694512809974,Time limit reached,4835
1,4,180322.0,-310.43841779292956,-299.1694512809974,Time limit reached,4851
1,4,181155.0,-310.43841779292956,-299.1694512809974,Time limit reached,4870
1,4,181880.0,-310.43841779292956,-299.1694512809974,Time limit reached,4889
1,4,182462.0,-310.43841779292956,-299.1694512809974,Time limit reached,4905
1,4,183041.0,-310.43841779292956,-299.1694512809974,Time limit reached,4918
1,4,183653.0,-310.43841779292956,-299.1694512809974,Time limit reached,4933
1,4,184457.0,-310.43841779292956,-299.1694512809974,Time limit reached,4951
1,4,184977.0,-310.43841779292956,-299.1694512809974,Time limit reached,4966
1,4,185550.0,-310.43841779292956,-299.1694512809974,Time limit reached,4981
1,4,186093.0,-310.43841779292956,-299.1694512809974,Time limit reached,4996
1,4,186542.0,-310.43841779292956,-299.1694512809974,Time limit reached,5009
1,4,187085.0,-310.43841779292956,-299.1694512809974,Time limit reached,5024
1,4,187824.0,-310.43841779292956,-299.1694512809974,Time limit reached,5038
1,4,188483.0,-310.43841779292956,-299.1694512809974,Time limit reached,5056
1,4,188893.0,-310.43841779292956,-299.1694512809974,Time limit reached,5068
1,4,189665.0,-310.43841779292956,-299.1694512809974,Time limit reached,5086
1,4,190310.0,-310.43841779292956,-299.1694512809974,Time limit reached,5104
1,4,190685.0,-310.43841779292956,-299.1694512809974,Time limit reached,5115
1,4,191440.0,-310.43841779292956,-299.1694512809974,Time limit reached,5134
1,4,192065.0,-310.43841779292956,-299.1694512809974,Time limit reached,5150
1,4,192747.0,-310.43841779292956,-299.1694512809974,Time limit reached,5168
1,4,193253.0,-310.43841779292956,-299.1694512809974,Time limit reached,5183
1,4,193844.0,-310.43841779292956,-299.1694512809974,Time limit reached,5199
1,4,194494.0,-310.43841779292956,-299.1694512809974,Time limit reached,5217
1,4,195311.0,-310.43841779292956,-299.1694512809974,Time limit reached,5239
1,4,195747.0,-310.43841779292956,-299.1694512809974,Time limit reached,5252
1,4,196320.0,-310.43841779292956,-299.1694512809974,Time limit reached,5269
1,4,196988.0,-310.43841779292956,-299.1694512809974,Time limit reached,5287
1,4,197539.0,-310.43841779292956,-299.1694512809974,Time limit reached,5301
1,4,198113.0,-310.43841779292956,-299.1694512809974,Time limit reached,5317
1,4,198766.0,-310.43841779292956,-299.1694512809974,Time limit reached,5335
1,4,199287.0,-310.43841779292956,-299.1694512809974,Time limit reached,5349
1,4,199583.0,-310.43841779292956,-299.1694512809974,Time limit reached,5358
1,4,200216.0,-310.43841779292956,-299.1694512809974,Time limit reached,5374
1,4,200966.0,-310.43841779292956,-299.1694512809974,Time limit reached,5393
1,4,201700.0,-310.43841779292956,-299.1694512809974,Time limit reached,5412
1,4,202370.0,-310.43841779292956,-299.1694512809974,Time limit reached,5431
