seed,dimension,var_A,p,k,M,time,solution,dual_gap,rel_dual_gap,termination,ncalls
6,15,5,75,15.0,0.1,462.93,0.09255302301227868,0.000903197540739642,0.009854874639342561,OPTIMAL,75716
