seed,dimension,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,20,-1.5315296315467162,0.01451079389198906,0.009474706589473152,3218,OPTIMAL,6.088
1,25,4.732725723895142,0.04514621844301292,0.009631029914373356,8336,OPTIMAL,18.513
1,30,-30.148229091749364,0.2991882316315113,0.009923907328719015,596,OPTIMAL,63.538
1,35,7.5542870779353555,0.050073179455840666,0.006672674864183491,4843,OPTIMAL,12.808
1,40,8.098852387127241,0.07960223589217819,0.009926393913515526,25712,OPTIMAL,85.636
1,45,5.539145438148692,0.05265567454445552,0.0095973339627384,34245,OPTIMAL,120.026
1,50,4.585952906710067,0.044975232157066,0.009904305940348676,25613,OPTIMAL,96.247
1,55,16.533886380781954,0.1239608659198943,0.007554017585736513,7053,OPTIMAL,25.774
1,60,2.86613555120942,0.027101336795018582,0.009545970477361327,179031,OPTIMAL,755.041
1,65,14.605036632131924,0.14167159883386304,0.009795203156921074,20508,OPTIMAL,111.546
1,70,-27.282184367248433,0.6793884815097968,0.02490227587221298,54748,Time limit reached,1800.224
1,75,16.762974827801166,0.16403094279967334,0.009882010803584243,21173,OPTIMAL,130.162
1,80,20.417363511271507,0.20173847414608304,0.009979333994155315,67115,OPTIMAL,460.445
1,85,10.236294863872313,0.08991909889039462,0.008862188920770259,29856,OPTIMAL,196.867
1,90,9.436663323353025,2.991219203983002,0.4640827146408281,222496,Time limit reached,1800.039
1,95,30.948564636447877,0.29664983602589245,0.009678019724294957,78501,OPTIMAL,490.747
1,100,5.124362714402975,3.9454719783614296,3.346766462521755,238407,Time limit reached,1800.054
1,105,24.38343944344698,0.23694932617334175,0.009812992489696698,69467,OPTIMAL,507.48
1,110,-46.364388830566114,3.3881410642773986,0.07307636636080789,107892,Time limit reached,1800.093
1,115,29.724648332400744,0.28780461900510446,0.009777020315331396,174425,OPTIMAL,1479.146
1,120,34.22481925672192,13.726806979261287,0.6696652725862164,219374,Time limit reached,1800.007
2,20,-9.114481093385423,0.08778254940881247,0.009631107740463489,3405,OPTIMAL,49.974
2,25,5.401151430831928,0.04568316681060125,0.008530190929802759,3338,OPTIMAL,9.98
2,30,-5.097761657956127,0.05018451800137225,0.009844422193228428,21969,OPTIMAL,91.1
2,35,4.642555494445428,0.045431821211789014,0.009882662386550946,5606,OPTIMAL,15.356
2,40,4.9837457348195215,0.04918354130554903,0.00996715400004407,46040,OPTIMAL,161.065
2,45,5.830242767434988,0.05437252835090778,0.009413737861176398,32641,OPTIMAL,112.429
2,50,8.80701698090926,0.08362769862196373,0.009586606296679715,8705,OPTIMAL,32.411
2,55,1.7526932412468637,1.36684832456714,3.5424810992176745,303071,Time limit reached,1800.01
2,60,2.6138728690704593,0.022319987805734964,0.008612592074464022,65912,OPTIMAL,344.335
2,65,17.475556187178498,0.15075841738998008,0.00870188612838396,25477,OPTIMAL,113.159
2,70,1.9116687935507768,2.2759828800668354,Inf,303134,Time limit reached,1800.021
2,75,12.36962069471928,0.12011456324433034,0.009805665792165899,23622,OPTIMAL,114.764
2,80,11.009298728836544,0.10420258298484342,0.00955540250091991,36703,OPTIMAL,189.682
2,85,12.647034830321303,0.12238329009824511,0.0097713928172141,144209,OPTIMAL,782.227
2,90,17.517643141136713,0.1683241614149651,0.009702061597444023,87367,OPTIMAL,433.919
2,95,2.847123627488698,2.8322467634962587,190.37928725675147,204337,Time limit reached,1800.021
2,100,5.673555409956627,1.276102117498307,0.29019117035008324,275586,Time limit reached,1800.005
2,105,33.94358101198295,0.3324682985672496,0.009891618328795957,79485,OPTIMAL,464.006
2,110,4.135696097878222,7.030937063329626,Inf,185506,Time limit reached,1800.02
2,115,23.62845063423777,15.954159942180185,2.078910036427439,162195,Time limit reached,1800.006
2,120,20.99819808604681,11.115796698158984,1.124807246929157,225454,Time limit reached,1800.004
3,20,4.20407077799835,0.0,0.0,1772,OPTIMAL,3.43
3,25,-1.2079100763198598,0.012068286236987635,0.009991046911170812,3003,OPTIMAL,7.996
3,30,-11.64065520659113,0.11569662138820469,0.00993901282487049,21176,OPTIMAL,861.083
3,35,-0.2880865954664351,2.9718032139136596e-5,0.00010315659460316346,14163,OPTIMAL,48.667
3,40,10.050698707324818,0.09033758358899213,0.00906970966883069,4823,OPTIMAL,19.188
3,45,4.9990692537816654,0.049443767836515384,0.009989395758712421,22517,OPTIMAL,81.729
3,50,3.43621272680128,0.033226352247553326,0.009763880483333022,111252,OPTIMAL,534.296
3,55,5.481378312318317,0.05394765293843218,0.009939814310699274,83971,OPTIMAL,335.349
3,60,19.405259896663715,0.18646438203587223,0.009702188771088706,16447,OPTIMAL,63.612
3,65,3.6627533428631693,0.03443158057398765,0.009489671211591794,154722,OPTIMAL,847.701
3,70,-9.518703651771796,1.9015940366217574,0.19977447625105943,238071,Time limit reached,1800.008
3,75,3.3435397905712,1.521848086409991,0.8354037529696718,301701,Time limit reached,1800.012
3,80,24.905690740422084,0.23704370209647863,0.009609108344215382,28362,OPTIMAL,139.075
3,85,13.258941132080682,0.10710995575949767,0.008144109692674624,35982,OPTIMAL,243.7
3,90,8.285236923504623,0.07425082688917328,0.009042863550795598,109143,OPTIMAL,614.405
3,95,9.229624282947771,0.05925233543646158,0.006461279408905732,45747,OPTIMAL,252.547
3,100,29.25283530545489,0.2654471582010558,0.009157332728723383,50409,OPTIMAL,304.738
3,105,6.638772394916881,2.7399298203145186,0.7027546683117772,298185,Time limit reached,1800.02
3,110,-5.547726569960663,9.821809895070002,1.770420688765064,170264,Time limit reached,1800.016
3,115,6.698316420954534,7.721410061037982,Inf,226650,Time limit reached,1800.034
3,120,37.13028787025724,0.3628572774547649,0.00986898653521351,156139,OPTIMAL,1103.077
4,20,-0.10255377782761688,0.0,0.0,5207,OPTIMAL,10.988
4,25,3.9673796980592613,0.024549159929929676,0.006226278226397469,2005,OPTIMAL,4.339
4,30,4.469739487754895,0.015903915151039172,0.0035708357194114445,3369,OPTIMAL,11.08
4,35,9.528010025567454,0.06732324869779482,0.007116105869015004,10977,OPTIMAL,30.778
4,40,7.00877873652416,0.0656031111091373,0.009448574348170247,5667,OPTIMAL,16.918
4,45,-8.907047977525995,1.0034203090882166,0.11265464288729751,282689,Time limit reached,1800.024
4,50,12.196312427923242,0.09744273463036635,0.00805387090699759,16832,OPTIMAL,62.927
4,55,9.11070901180248,0.08952051147109685,0.009923361147792046,16761,OPTIMAL,82.995
4,60,6.211856795992851,0.0552474536916705,0.008973681879094255,28993,OPTIMAL,116.55
4,65,15.88525578180656,0.14757883207163403,0.009377421619657768,16483,OPTIMAL,89.687
4,70,11.446821123188663,0.11333291249114907,0.009999826212743205,44962,OPTIMAL,215.946
4,75,22.58669276453785,0.20448692204670493,0.009136138032405186,38156,OPTIMAL,172.408
4,80,15.604545326924146,0.12771963537547215,0.008252314649070135,34352,OPTIMAL,164.169
4,85,2.0011297687391263,8.61971152873259,Inf,267514,Time limit reached,1800.011
4,90,24.78573593455474,0.24018720653757697,0.009785367163677165,93420,OPTIMAL,645.689
4,95,18.646584476493437,0.1841812077135856,0.009976014770787628,131342,OPTIMAL,753.487
4,100,11.390991601620275,0.11013586329407943,0.009763077008413274,105511,OPTIMAL,596.7
4,105,28.79427705775312,0.26974402386237273,0.009456562305222762,260573,OPTIMAL,1777.29
4,110,18.78344630640528,10.273388114489492,1.207205389529392,222886,Time limit reached,1800.03
4,115,32.55709720621315,0.30834129802524046,0.00956133932431648,87759,OPTIMAL,548.997
4,120,32.02814871577698,47.91416483260301,Inf,207037,Time limit reached,1800.004
5,20,-9.518173438085167,0.08404199162094983,0.008829634400721438,4015,OPTIMAL,81.4
5,25,2.3737311201025513,0.01746928501432432,0.007413982925912904,1683,OPTIMAL,4.116
5,30,3.9430969761913413,0.03848623753417524,0.00985661314536338,8579,OPTIMAL,22.496
5,35,6.94535893937668,0.06735027949660655,0.00979211903140885,14942,OPTIMAL,58.059
5,40,6.8235525136778294,0.052950352136877044,0.007820626714363886,11162,OPTIMAL,34.712
5,45,8.598800231104454,0.07312952614086754,0.008577568694776359,21266,OPTIMAL,72.007
5,50,3.1254173703878543,0.8985087277633381,0.403478037026433,430587,Time limit reached,1800.007
5,55,3.41289553661129,0.03355066690044728,0.009928157141096428,26016,OPTIMAL,93.588
5,60,0.6163801580718378,1.8421702115241878,Inf,354395,Time limit reached,1800.011
5,65,10.129436028300606,0.09950343469270706,0.009920648395595484,44060,OPTIMAL,204.248
